id_expl,id_planeamento,desig_comercial,tipo_servico_niveis,num_bicicletas,num_docas,racio,estado,update_date,bbox,update_date_hour,update_date_only,longitude,latitude
223,223,223 - Praça do Rossio,,7,21,0.33,active,2022-02-16 00:10:42,"-9.138952, 38.713112, -9.138952, 38.713112",0,2022-02-16,-9.138952,38.713112
220,220,220 - Rua do Comercio,,9,20,0.45,active,2022-02-16 00:10:43,"-9.137125, 38.70878, -9.137125, 38.70878",0,2022-02-16,-9.137125,38.70878
226,226,226 - Rua dos Fanqueiros,,13,17,0.76,active,2022-02-16 00:10:43,"-9.136456, 38.711888, -9.136456, 38.711888",0,2022-02-16,-9.136456,38.711888
315,315,315 - Rua Passos Manuel/ Jardim Constantino,A,11,20,0.55,active,2022-02-16 00:10:44,"-9.136968, 38.731264, -9.136968, 38.731264",0,2022-02-16,-9.136968,38.731264
137,137,137 - Rua Cidade de Bissau (entrada SPACIO),A,7,33,0.21,active,2022-02-16 00:10:43,"-9.114505, 38.762829, -9.114505, 38.762829",0,2022-02-16,-9.114505,38.762829
139,139,139 - Rua Cidade de Bissau (Metro Olivais),A,3,25,0.12,active,2022-02-16 00:10:43,"-9.111596, 38.76134, -9.111596, 38.76134",0,2022-02-16,-9.111596,38.76134
311,311,311 - Avenida Almirante Reis Nº14,A,9,11,0.82,active,2022-02-16 00:10:43,"-9.135295, 38.721721, -9.135295, 38.721721",0,2022-02-16,-9.135295,38.721721
313,313,313 - Rua Frei Francisco Foreiro / Rua de Arroios,A,10,14,0.71,active,2022-02-16 00:10:44,"-9.135956, 38.728049, -9.135956, 38.728049",0,2022-02-16,-9.135956,38.728049
314,314,314 - Rua Marques da Silva / Rua António Pedro,A,6,12,0.5,active,2022-02-16 00:10:44,"-9.135675, 38.729657, -9.135675, 38.729657",0,2022-02-16,-9.135675,38.729657
316,316,316 - Rua António Pedro / Rua Pascoal de Melo,A,9,14,0.64,active,2022-02-16 00:10:44,"-9.135356, 38.731424, -9.135356, 38.731424",0,2022-02-16,-9.135356,38.731424
