desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
474 - Av. do Brasil / Av. Rio de Janeiro,0,16,2022-05-11,14:47:55.,2022-05-11 14:47:55,-9.1409,38.75832 
214 - Largo de Santos,22,2,2022-05-11,14:47:55.,2022-05-11 14:47:55,-9.15424,38.70673
107 - Rotunda dos Vice-Reis,4,10,2022-05-11,14:47:55.,2022-05-11 14:47:55,-9.095416,38.774505
464 - Av. da Igreja / Rua Afonso Lopes Vieira,3,11,2022-05-11,14:47:55.,2022-05-11 14:47:55,-9.148427,38.75165]
103 - Jardim da Água,3,17,2022-05-11,14:47:55.,2022-05-11 14:47:55,-9.095019,38.761218
314 - Rua Marques da Silva / Rua António Pedro,2,10,2022-05-11,14:47:56.,2022-05-11 14:47:56,-9.135675,38.729657
403 - Av. Fontes Pereira de Melo,17,3,2022-05-11,14:47:57.,2022-05-11 14:47:57,-9.146522,38.731698
421 - Alameda D. Afonso Henriques,12,8,2022-05-11,14:47:57.,2022-05-11 14:47:57,-9.13416,38.73736
443 - Av. de Roma / Fórum Lisboa,6,8,2022-05-11,14:47:59.,2022-05-11 14:47:59,-9.13866,38.74351
304 - Avenida da Liberdade / São Jorge,2,14,2022-05-11,14:48:01.,2022-05-11 14:48:01,-9.14637,38.72026
453 - Av. Roma / Av. EUA,9,5,2022-05-11,14:48:01.,2022-05-11 14:48:01,-9.14207,38.74873
151 - Rua Contra Almirante Ferraz / Escola Sec.António Damásio,20,4,2022-05-11,14:48:02.,2022-05-11 14:48:02,-9.108728,38.770434
423 - Av. Conde Valbom / Rua Marquês Sá da Bandeira,6,4,2022-05-11,14:48:03.,2022-05-11 14:48:03,-9.152295,38.737911
310 - Rua Pina Manique / Largo do Intendente ,4,13,2022-05-11,14:48:03.,2022-05-11 14:48:03,-9.134847,38.720733
478 - Alameda da Universidade / Faculdade de Letras,17,15,2022-05-11,14:48:03.,2022-05-11 14:48:03,-9.15717,38.75359
432 - Praça de Londres,6,4,2022-05-11,14:48:04.,2022-05-11 14:48:04,-9.1377,"38.7407 """
433 - Av. Paris / Av. Almirante Reis,7,7,2022-05-11,14:48:05.,2022-05-11 14:48:05,-9.13409,38.74095
555 - Alameda das Linhas de Torres,10,23,2022-05-11,14:48:05.,2022-05-11 14:48:05,-9.160248,38.770657
456 - Entrecampos / Av. das Forças Armadas,22,19,2022-05-11,14:48:05.,2022-05-11 14:48:05,-9.14872,38.74877
205 - Av. Brasília / Cordoaria,7,3,2022-05-11,14:48:05.,2022-05-11 14:48:05,-9.188,"38.697 ""ty"
406 - Praça Duque de Saldanha,3,14,2022-05-11,14:47:54.,2022-05-11 14:47:54,-9.145341,38.734247
510 - Largo da Revista Militar / Avenida do Colégio Militar,0,17,2022-05-11,14:47:55.,2022-05-11 14:47:55,-9.189058,38.752892
463 - Campo Grande / Av. da Igreja,2,8,2022-05-11,14:47:53.,2022-05-11 14:47:53,-9.14951,38.75243
312 - Rua Álvaro Coutinho / Avenida Almirante Reis,3,15,2022-05-11,14:48:03.,2022-05-11 14:48:03,-9.134802,38.724869
