desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
442 - Campo Pequeno,12,4,2022-05-21,10:45:07.,2022-05-21 10:45:07,-9.14523,38.743371]
457 - Rua Aboim Ascensão,2,8,2022-05-21,10:45:08.,2022-05-21 10:45:08,-9.14722,38.74975
474 - Av. do Brasil / Av. Rio de Janeiro,0,16,2022-05-21,10:45:05.,2022-05-21 10:45:05,-9.1409,38.75832 
408 - Praça Duque de Saldanha,4,6,2022-05-21,10:45:06.,2022-05-21 10:45:06,-9.144117,38.733749
221-Rua do Crucifixo / Rua São Nicolau,7,8,2022-05-21,10:45:06.,2022-05-21 10:45:06,-9.138828,38.710191
132 - Avenida de Berlim / Rua Cidade de Cabinda,9,16,2022-05-21,10:45:12.,2022-05-21 10:45:12,-9.11255,38.76829
139 - Rua Cidade de Bissau {Metro Olivais},7,18,2022-05-21,10:45:12.,2022-05-21 10:45:12,-9.111596,38.76134]
453 - Av. Roma / Av. EUA,2,12,2022-05-21,10:45:12.,2022-05-21 10:45:12,-9.14207,38.74873
226 - Rua dos Fanqueiros,8,5,2022-05-21,10:45:09.,2022-05-21 10:45:09,-9.136456,38.711888
443 - Av. de Roma / Fórum Lisboa,12,2,2022-05-21,10:45:10.,2022-05-21 10:45:10,-9.13866,38.74351
361 - Amoreiras Shopping Center,10,21,2022-05-21,10:45:04.,2022-05-21 10:45:04,-9.160992,38.72392]
219 - Praça do Município,9,13,2022-05-21,10:45:10.,2022-05-21 10:45:10,-9.13951,38.70797
460 - Av. Rio de Janeiro / Parque de Jogos 1º de Maio,6,9,2022-05-21,10:45:11.,2022-05-21 10:45:11,-9.13749,38.75176
414 - Av. Duque de Ávila / Rua Pinheiro Chagas,11,8,2022-05-21,10:45:08.,2022-05-21 10:45:08,-9.151,"38.735 ""ty"
238 - Rua de Cascais / Alcântara Mar,0,0,2022-05-21,10:45:05.,2022-05-21 10:45:05,-9.175234,38.702936
208 - Cais das Pombas,7,15,2022-05-21,10:45:14.,2022-05-21 10:45:14,-9.14373,38.70523
220 - Rua do Comercio,11,9,2022-05-21,10:45:15.,2022-05-21 10:45:15,-9.137125,38.70878]
212 - Av. Infante Dom Henrique / Terminal de Cruzeiros,1,19,2022-05-21,10:45:15.,2022-05-21 10:45:15,-9.12769,38.71035
432 - Praça de Londres,3,7,2022-05-21,10:45:15.,2022-05-21 10:45:15,-9.1377,"38.7407 """
419 - Av. António José de Almeida / Instituto Superior Técnico,13,12,2022-05-21,10:45:15.,2022-05-21 10:45:15,-9.13956,38.73811
316 - Rua António Pedro / Rua Pascoal de Melo,8,6,2022-05-21,10:45:16.,2022-05-21 10:45:16,-9.135356,38.731424
203 - Padrão dos Descobrimentos,8,14,2022-05-21,10:45:17.,2022-05-21 10:45:17,-9.20633,38.6935 
551 - Rua Francisco Stromp / Alameda das Linhas de,3,17,2022-05-21,10:45:17.,2022-05-21 10:45:17,-9.157235,38.762584
463 - Campo Grande / Av. da Igreja,1,9,2022-05-21,10:45:04.,2022-05-21 10:45:04,-9.14951,38.75243
446 - Av. República / Interface Entrecampos ,16,24,2022-05-21,10:45:08.,2022-05-21 10:45:08,-9.14773,38.74456
150 - Avenida Dr. Francisco Luis Gomes / Go Fit,1,16,2022-05-21,10:45:11.,2022-05-21 10:45:11,-9.111745,38.769665
486 - Rua Hermano Neves / Rua José Escada,12,2,2022-05-21,10:45:13.,2022-05-21 10:45:13,-9.16985,38.75954
485 - Rua Tomás da Fonseca / Rua António Albino Machado,2,8,2022-05-21,10:45:10.,2022-05-21 10:45:10,-9.17,"38.756 ""typ"
137 - Rua Cidade de Bissau {entrada SPACIO},14,19,2022-05-21,10:45:10.,2022-05-21 10:45:10,-9.114505,38.762829
308 - Marquês de Pombal,2,9,2022-05-21,10:45:12.,2022-05-21 10:45:12,-9.14969,38.7246 
314 - Rua Marques da Silva / Rua António Pedro,1,11,2022-05-21,10:45:06.,2022-05-21 10:45:06,-9.135675,38.729657
110 - Rua de Moscavide,2,16,2022-05-21,10:45:05.,2022-05-21 10:45:05,-9.097068,38.778466
487 - Rua Professor João Barreira,3,11,2022-05-21,10:45:15.,2022-05-21 10:45:15,-9.17096,38.76136
216 - Praça D. Luís I,10,11,2022-05-21,10:45:15.,2022-05-21 10:45:15,-9.14655,38.70663
310 - Rua Pina Manique / Largo do Intendente ,7,10,2022-05-21,10:45:15.,2022-05-21 10:45:15,-9.134847,38.720733
552 - Alameda das Linhas de Torres / Hospital Puli,4,8,2022-05-21,10:45:15.,2022-05-21 10:45:15,-9.157335,38.766075
416 - Av. República / Avenida Duque de Ávila,4,12,2022-05-21,10:45:07.,2022-05-21 10:45:07,-9.14553,38.735304]
464 - Av. da Igreja / Rua Afonso Lopes Vieira,4,10,2022-05-21,10:45:07.,2022-05-21 10:45:07,-9.148427,38.75165]
301 - Avenida da Liberdade / Restauradores,11,11,2022-05-21,10:45:07.,2022-05-21 10:45:07,-9.14242,38.71702
109 - Alameda dos Oceanos / Rua Ilha dos Amores,8,6,2022-05-21,10:45:08.,2022-05-21 10:45:08,-9.094672,38.777589
517 - Rua Padre Américo,0,20,2022-05-21,10:45:05.,2022-05-21 10:45:05,-9.180437,38.763505
313 - Rua Frei Francisco Foreiro / Rua de Arroios,1,13,2022-05-21,10:45:04.,2022-05-21 10:45:04,-9.135956,38.728049
366 - Palacio da justiça,3,27,2022-05-21,10:45:16.,2022-05-21 10:45:16,-9.156435,38.731134
401 - Rua Martens Ferrão / Av. Fontes Pereira de Melo,5,11,2022-05-21,10:45:16.,2022-05-21 10:45:16,-9.14742,38.72894
410 - Rua da Mesquita / Universidade Nova de Lisboa,15,25,2022-05-21,10:45:16.,2022-05-21 10:45:16,-9.16015,38.73492
112 - Alameda dos Oceanos / Passeio das Garças,1,13,2022-05-21,10:45:16.,2022-05-21 10:45:16,-9.09622,38.78069
478 - Alameda da Universidade / Faculdade de Letras,6,26,2022-05-21,10:45:13.,2022-05-21 10:45:13,-9.15717,38.75359
218 - Cais do Sodré,16,6,2022-05-21,10:45:13.,2022-05-21 10:45:13,-9.14471,38.70617
412 - Av. Ressano Garcia / Av. António Augusto de Aguiar,10,6,2022-05-21,10:45:11.,2022-05-21 10:45:11,-9.1546,38.73448 
223 - Praça do Rossio,16,5,2022-05-21,10:45:09.,2022-05-21 10:45:09,-9.138952,38.713112
131 - Avenida de Berlim / Praça Baden Powell,3,18,2022-05-21,10:45:14.,2022-05-21 10:45:14,-9.110767,38.768137
304 - Avenida da Liberdade / São Jorge,7,9,2022-05-21,10:45:12.,2022-05-21 10:45:12,-9.14637,38.72026
426 - Av. Elias Garcia / Av. 5 de Outubro,4,10,2022-05-21,10:45:08.,2022-05-21 10:45:08,-9.14793,38.739046]
476 - Av. Professor Gama Pinto / Reitoria,4,19,2022-05-21,10:45:17.,2022-05-21 10:45:17,-9.15885,38.75231
206 - Av. Brasília / Doca de Alcântara,13,9,2022-05-21,10:45:17.,2022-05-21 10:45:17,-9.17502,38.70141
106 - Jardim Garcia da Orta,8,6,2022-05-21,10:45:06.,2022-05-21 10:45:06,-9.092506,38.769459
315 - Rua Passos Manuel/ Jardim Constantino,7,13,2022-05-21,10:45:06.,2022-05-21 10:45:06,-9.136968,38.731264
452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,2,8,2022-05-21,10:45:07.,2022-05-21 10:45:07,-9.136681,38.747751
403 - Av. Fontes Pereira de Melo,10,10,2022-05-21,10:45:08.,2022-05-21 10:45:08,-9.146522,38.731698
115 - Passeio dos Heróis do Mar / Rua Capitão Cook,5,7,2022-05-21,10:45:08.,2022-05-21 10:45:08,-9.09781,"38.793 """
421 - Alameda D. Afonso Henriques,6,14,2022-05-21,10:45:08.,2022-05-21 10:45:08,-9.13416,38.73736
428 - Av. República / Avenida Barbosa Du Bocage,7,5,2022-05-21,10:45:07.,2022-05-21 10:45:07,-9.14684,38.74047
309 - Rua da Palma,5,5,2022-05-21,10:45:10.,2022-05-21 10:45:10,-9.13577,38.71901
135 - Avenida Cidade de Lourenço Marques / Vale do,11,9,2022-05-21,10:45:10.,2022-05-21 10:45:10,-9.118689,38.764067
510 - Largo da Revista Militar / Avenida do Colégio Militar,0,17,2022-05-21,10:45:05.,2022-05-21 10:45:05,-9.189058,38.752892
101 - Alameda dos Oceanos / Rua dos Argonautas,5,11,2022-05-21,10:45:06.,2022-05-21 10:45:06,-9.096804,38.756161
232 - Avenida da Índia / Centro de Arqueologia de Lisboa,0,22,2022-05-21,10:45:06.,2022-05-21 10:45:06,-9.212149,38.694155
472 - Rua Marquês Soveral / ES Padre António Vieira,2,12,2022-05-21,10:45:12.,2022-05-21 10:45:12,-9.13608,38.75784
473 - Av. do Brasil / Av. de Roma,3,11,2022-05-21,10:45:13.,2022-05-21 10:45:13,-9.14697,38.75643
130 - Avenida Berlim / Rua Américo Jesus Fernandes,0,20,2022-05-21,10:45:14.,2022-05-21 10:45:14,-9.106858,38.767761
488 - Rua Fernando Namora / Rua António Quadros,17,3,2022-05-21,10:45:14.,2022-05-21 10:45:14,-9.17526,38.76014
307 - Marquês de Pombal,13,20,2022-05-21,10:45:14.,2022-05-21 10:45:14,-9.149334,38.724954
312 - Rua Álvaro Coutinho / Avenida Almirante Reis,2,16,2022-05-21,10:45:14.,2022-05-21 10:45:14,-9.134802,38.724869
224 - Martim Moniz,6,16,2022-05-21,10:45:15.,2022-05-21 10:45:15,-9.13651,38.71498
215 - Av. 24 de Julho,8,9,2022-05-21,10:45:16.,2022-05-21 10:45:16,-9.14949,38.70662
222 - Praça da Figueira,19,11,2022-05-21,10:45:17.,2022-05-21 10:45:17,-9.13828,38.71383
104 - Gare do Oriente,21,19,2022-05-21,10:45:17.,2022-05-21 10:45:17,-9.097322,38.766716
518 - Avenida das Nações Unidas / Azinhaga da Torre do Fato,0,20,2022-05-21,10:45:05.,2022-05-21 10:45:05,-9.177955,38.764097
108 - Rua do Bojador,6,8,2022-05-21,10:45:06.,2022-05-21 10:45:06,-9.09235,38.774289]
214 - Largo de Santos,4,20,2022-05-21,10:45:06.,2022-05-21 10:45:06,-9.15424,38.70673
107 - Rotunda dos Vice-Reis,7,7,2022-05-21,10:45:07.,2022-05-21 10:45:07,-9.095416,38.774505
114 - Via do Oriente,1,9,2022-05-21,10:45:10.,2022-05-21 10:45:10,-9.09974,38.78836
449 - Av. 5 de Outubro / Rua da Cruz Vermelha,0,14,2022-05-21,10:45:10.,2022-05-21 10:45:10,-9.150085,38.746836
305 - Avenida da Liberdade / Rua Barata Salgueiro,5,11,2022-05-21,10:45:10.,2022-05-21 10:45:10,-9.147,"38.72228 """
420 - Av. Rovisco Pais / Av. Manuel da Maia,6,20,2022-05-21,10:45:11.,2022-05-21 10:45:11,-9.13672,38.73617
417 - Av. Duque de Ávila / Jardim Arco Do Cego,3,20,2022-05-21,10:45:11.,2022-05-21 10:45:11,-9.142703,38.735352
415 - Av. Duque de Ávila / Av. Conde Valbom,6,14,2022-05-21,10:45:11.,2022-05-21 10:45:11,-9.148443,38.735188
481 - Campo Grande / Museu da Cidade,3,17,2022-05-21,10:45:08.,2022-05-21 10:45:08,-9.156169,38.758207
554 - Alameda das Linhas de Torres / Rua Ladislau,6,21,2022-05-21,10:45:12.,2022-05-21 10:45:12,-9.158298,38.768683
413 - Av. Ressano Garcia / Av. António Augusto de Aguiar,10,0,2022-05-21,10:45:12.,2022-05-21 10:45:12,-9.15425,38.73432
462 - Campo Grande / Biblioteca Nacional,24,5,2022-05-21,10:45:04.,2022-05-21 10:45:04,-9.15031,38.75027
406 - Praça Duque de Saldanha,6,11,2022-05-21,10:45:04.,2022-05-21 10:45:04,-9.145341,38.734247
427 - Av. República / Av. Visconde Valmor,9,3,2022-05-21,10:45:07.,2022-05-21 10:45:07,-9.14617,38.73812
480 - Faculdade de Ciências,23,2,2022-05-21,10:45:08.,2022-05-21 10:45:08,-9.15503,38.75587
423 - Av. Conde Valbom / Rua Marquês Sá da Bandeira,3,7,2022-05-21,10:45:13.,2022-05-21 10:45:13,-9.152295,38.737911
225 - Martim Moniz,9,7,2022-05-21,10:45:14.,2022-05-21 10:45:14,-9.13694,38.71526
456 - Entrecampos / Av. das Forças Armadas,24,17,2022-05-21,10:45:16.,2022-05-21 10:45:16,-9.14872,38.74877
461 - Rua Professora Teresa Ambrósio,3,29,2022-05-21,10:45:17.,2022-05-21 10:45:17,-9.155564,38.749141
105 - CC Vasco da Gama,29,11,2022-05-21,10:45:17.,2022-05-21 10:45:17,-9.096222,38.768548
479 - Rua Professor Oliveira Marques,0,14,2022-05-21,10:45:17.,2022-05-21 10:45:17,-9.15724,38.75491
113 - Alameda dos Oceanos/ Passeio do Levante,9,5,2022-05-21,10:45:14.,2022-05-21 10:45:14,-9.09825,38.78414
459 - Rua Maria Amália Vaz de Carvalho / ES Rainha D. Leonor,9,11,2022-05-21,10:45:13.,2022-05-21 10:45:13,-9.141741,38.751481
484 - Rua Professor Vieira de Almeida,8,14,2022-05-21,10:45:11.,2022-05-21 10:45:11,-9.16658,38.76081
134 - Praça Cidade do Luso,11,9,2022-05-21,10:45:12.,2022-05-21 10:45:12,-9.116342,38.765588
430 - Av. Barbosa Du Bocage / Rua Arco do Cego,6,14,2022-05-21,10:45:08.,2022-05-21 10:45:08,-9.14329,38.74081
477 - Alameda da Universidade / Faculdade de Direito,13,11,2022-05-21,10:45:08.,2022-05-21 10:45:08,-9.15671,38.75264
471 - Rua Lopes de Mendonça / EB São João de Brito,0,10,2022-05-21,10:45:09.,2022-05-21 10:45:09,-9.137337,38.756487
