desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
463 - Campo Grande / Av. da Igreja,3,7,2022-02-11,18:21:17.,2022-02-11 18:21:17,-9.14951,38.75243
464 - Av. da Igreja / Rua Afonso Lopes Vieira,4,10,2022-02-11,18:21:17.,2022-02-11 18:21:17,-9.148427,38.75165]
101 - Alameda dos Oceanos / Rua dos Argonautas,14,2,2022-02-11,18:21:13.,2022-02-11 18:21:13,-9.096804,38.756161
112 - Alameda dos Oceanos / Passeio das Garças,12,2,2022-02-11,18:21:13.,2022-02-11 18:21:13,-9.09622,38.78069
475 - Av. Professor Gama Pinto / Cantina Velha,3,38,2022-02-11,18:21:14.,2022-02-11 18:21:14,-9.15907,38.75115
103 - Jardim da Água,19,1,2022-02-11,18:21:14.,2022-02-11 18:21:14,-9.095019,38.761218
555 - Alameda das Linhas de Torres,10,23,2022-02-11,18:21:12.,2022-02-11 18:21:12,-9.160248,38.770657
301 - Avenida da Liberdade / Restauradores,13,9,2022-02-11,18:21:13.,2022-02-11 18:21:13,-9.14242,38.71702
476 - Av. Professor Gama Pinto / Reitoria,0,23,2022-02-11,18:21:15.,2022-02-11 18:21:15,-9.15885,38.75231
460 - Av. Rio de Janeiro / Parque de Jogos 1º de Maio,0,15,2022-02-11,18:21:15.,2022-02-11 18:21:15,-9.13749,38.75176
417 - Av. Duque de Ávila / Jardim Arco Do Cego,10,13,2022-02-11,18:21:15.,2022-02-11 18:21:15,-9.142703,38.735352
208 - Cais das Pombas,2,20,2022-02-11,18:21:20.,2022-02-11 18:21:20,-9.14373,38.70523
432 - Praça de Londres,0,10,2022-02-11,18:21:18.,2022-02-11 18:21:18,-9.1377,"38.7407 """
222 - Praça da Figueira,14,16,2022-02-11,18:21:19.,2022-02-11 18:21:19,-9.13828,38.71383
133 - Rua Cidade de Benguela / Avenida Cidade de L,4,14,2022-02-11,18:21:18.,2022-02-11 18:21:18,-9.110724,38.76503]
431 - Rua do Arco Cego / Av. Magalhães Lima,1,13,2022-02-11,18:21:18.,2022-02-11 18:21:18,-9.14199,38.73937
554 - Alameda das Linhas de Torres / Rua Ladislau,4,23,2022-02-11,18:21:16.,2022-02-11 18:21:16,-9.158298,38.768683
225 - Martim Moniz,9,7,2022-02-11,18:21:16.,2022-02-11 18:21:16,-9.13694,38.71526
478 - Alameda da Universidade / Faculdade de Letras,5,27,2022-02-11,18:21:21.,2022-02-11 18:21:21,-9.15717,38.75359
477 - Alameda da Universidade / Faculdade de Direito,6,18,2022-02-11,18:21:22.,2022-02-11 18:21:22,-9.15671,38.75264
484 - Rua Professor Vieira de Almeida,3,19,2022-02-11,18:21:22.,2022-02-11 18:21:22,-9.16658,38.76081
481 - Campo Grande / Museu da Cidade,0,20,2022-02-11,18:21:22.,2022-02-11 18:21:22,-9.156169,38.758207
485 - Rua Tomás da Fonseca / Rua António Albino Machado,0,10,2022-02-11,18:21:23.,2022-02-11 18:21:23,-9.17,"38.756 ""typ"
412 - Av. Ressano Garcia / Av. António Augusto de Aguiar,15,1,2022-02-11,18:21:15.,2022-02-11 18:21:15,-9.1546,38.73448 
551 - Rua Francisco Stromp / Alameda das Linhas de,1,19,2022-02-11,18:21:15.,2022-02-11 18:21:15,-9.157235,38.762584
114 - Via do Oriente,1,9,2022-02-11,18:21:15.,2022-02-11 18:21:15,-9.09974,38.78836
220 - Rua do Comercio,5,15,2022-02-11,18:21:11.,2022-02-11 18:21:11,-9.137125,38.70878]
223 - Praça do Rossio,10,11,2022-02-11,18:21:11.,2022-02-11 18:21:11,-9.138952,38.713112
457 - Rua Aboim Ascensão,5,5,2022-02-11,18:21:13.,2022-02-11 18:21:13,-9.14722,38.74975
102 - Porta do Mar,10,4,2022-02-11,18:21:13.,2022-02-11 18:21:13,-9.096439,38.759156
