desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
474 - Av. do Brasil / Av. Rio de Janeiro,15,1,2022-02-28,23:29:16.,2022-02-28 23:29:16,-9.1409,38.75832 
104 - Gare do Oriente,36,4,2022-02-28,23:29:16.,2022-02-28 23:29:16,-9.097322,38.766716
313 - Rua Frei Francisco Foreiro / Rua de Arroios,7,7,2022-02-28,23:29:17.,2022-02-28 23:29:17,-9.135956,38.728049
478 - Alameda da Universidade / Faculdade de Letras,22,10,2022-02-28,23:29:17.,2022-02-28 23:29:17,-9.15717,38.75359
426 - Av. Elias Garcia / Av. 5 de Outubro,1,13,2022-02-28,23:29:17.,2022-02-28 23:29:17,-9.14793,38.739046]
101 - Alameda dos Oceanos / Rua dos Argonautas,5,11,2022-02-28,23:29:15.,2022-02-28 23:29:15,-9.096804,38.756161
130 - Avenida Berlim / Rua Américo Jesus Fernandes,9,11,2022-02-28,23:29:15.,2022-02-28 23:29:15,-9.106858,38.767761
417 - Av. Duque de Ávila / Jardim Arco Do Cego,14,9,2022-02-28,23:29:16.,2022-02-28 23:29:16,-9.142703,38.735352
103 - Jardim da Água,12,8,2022-02-28,23:29:16.,2022-02-28 23:29:16,-9.095019,38.761218
137 - Rua Cidade de Bissau {entrada SPACIO},10,23,2022-02-28,23:29:24.,2022-02-28 23:29:24,-9.114505,38.762829
206 - Av. Brasília / Doca de Alcântara,7,15,2022-02-28,23:29:22.,2022-02-28 23:29:22,-9.17502,38.70141
407 - Praça Duque de Saldanha,1,16,2022-02-28,23:29:19.,2022-02-28 23:29:19,-9.14446,38.73434
453 - Av. Roma / Av. EUA,13,1,2022-02-28,23:29:21.,2022-02-28 23:29:21,-9.14207,38.74873
431 - Rua do Arco Cego / Av. Magalhães Lima,5,9,2022-02-28,23:29:20.,2022-02-28 23:29:20,-9.14199,38.73937
403 - Av. Fontes Pereira de Melo,5,15,2022-02-28,23:29:17.,2022-02-28 23:29:17,-9.146522,38.731698
114 - Via do Oriente,0,10,2022-02-28,23:29:18.,2022-02-28 23:29:18,-9.09974,38.78836
216 - Praça D. Luís I,3,18,2022-02-28,23:29:18.,2022-02-28 23:29:18,-9.14655,38.70663
315 - Rua Passos Manuel/ Jardim Constantino,10,10,2022-02-28,23:29:26.,2022-02-28 23:29:26,-9.136968,38.731264
224 - Martim Moniz,11,11,2022-02-28,23:29:26.,2022-02-28 23:29:26,-9.13651,38.71498
551 - Rua Francisco Stromp / Alameda das Linhas de,7,13,2022-02-28,23:29:26.,2022-02-28 23:29:26,-9.157235,38.762584
219 - Praça do Município,8,14,2022-02-28,23:29:27.,2022-02-28 23:29:27,-9.13951,38.70797
461 - Rua Professora Teresa Ambrósio,19,13,2022-02-28,23:29:22.,2022-02-28 23:29:22,-9.155564,38.749141
463 - Campo Grande / Av. da Igreja,5,5,2022-02-28,23:29:22.,2022-02-28 23:29:22,-9.14951,38.75243
307 - Marquês de Pombal,1,32,2022-02-28,23:29:16.,2022-02-28 23:29:16,-9.149334,38.724954
308 - Marquês de Pombal,0,11,2022-02-28,23:29:17.,2022-02-28 23:29:17,-9.14969,38.7246 
480 - Faculdade de Ciências,8,17,2022-02-28,23:29:17.,2022-02-28 23:29:17,-9.15503,38.75587
110 - Rua de Moscavide,4,14,2022-02-28,23:29:21.,2022-02-28 23:29:21,-9.097068,38.778466
432 - Praça de Londres,2,8,2022-02-28,23:29:21.,2022-02-28 23:29:21,-9.1377,"38.7407 """
115 - Passeio dos Heróis do Mar / Rua Capitão Cook,4,8,2022-02-28,23:29:21.,2022-02-28 23:29:21,-9.09781,"38.793 """
416 - Av. República / Avenida Duque de Ávila,0,16,2022-02-28,23:29:20.,2022-02-28 23:29:20,-9.14553,38.735304]
420 - Av. Rovisco Pais / Av. Manuel da Maia,20,6,2022-02-28,23:29:20.,2022-02-28 23:29:20,-9.13672,38.73617
460 - Av. Rio de Janeiro / Parque de Jogos 1º de Maio,12,3,2022-02-28,23:29:24.,2022-02-28 23:29:24,-9.13749,38.75176
413 - Av. Ressano Garcia / Av. António Augusto de Aguiar,7,3,2022-02-28,23:29:19.,2022-02-28 23:29:19,-9.15425,38.73432
468 - Largo Frei Heitor Pinto,16,5,2022-02-28,23:29:23.,2022-02-28 23:29:23,-9.13827,38.75482
476 - Av. Professor Gama Pinto / Reitoria,19,4,2022-02-28,23:29:23.,2022-02-28 23:29:23,-9.15885,38.75231
556 - Alamedas das Linhas de Torres / Estrada da T,11,0,2022-02-28,23:29:23.,2022-02-28 23:29:23,-9.161462,38.773489
203 - Padrão dos Descobrimentos,9,13,2022-02-28,23:29:15.,2022-02-28 23:29:15,-9.20633,38.6935 
106 - Jardim Garcia da Orta,14,0,2022-02-28,23:29:18.,2022-02-28 23:29:18,-9.092506,38.769459
208 - Cais das Pombas,14,8,2022-02-28,23:29:25.,2022-02-28 23:29:25,-9.14373,38.70523
215 - Av. 24 de Julho,17,0,2022-02-28,23:29:25.,2022-02-28 23:29:25,-9.14949,38.70662
218 - Cais do Sodré,6,16,2022-02-28,23:29:26.,2022-02-28 23:29:26,-9.14471,38.70617
410 - Rua da Mesquita / Universidade Nova de Lisboa,20,20,2022-02-28,23:29:27.,2022-02-28 23:29:27,-9.16015,38.73492
487 - Rua Professor João Barreira,8,6,2022-02-28,23:29:27.,2022-02-28 23:29:27,-9.17096,38.76136
306 - Avenida da Liberdade / Rua Alexandre Herculano,2,14,2022-02-28,23:29:28.,2022-02-28 23:29:28,-9.14854,38.72281
485 - Rua Tomás da Fonseca / Rua António Albino Machado,0,10,2022-02-28,23:29:18.,2022-02-28 23:29:18,-9.17,"38.756 ""typ"
107 - Rotunda dos Vice-Reis,1,13,2022-02-28,23:29:19.,2022-02-28 23:29:19,-9.095416,38.774505
554 - Alameda das Linhas de Torres / Rua Ladislau,11,16,2022-02-28,23:29:19.,2022-02-28 23:29:19,-9.158298,38.768683
430 - Av. Barbosa Du Bocage / Rua Arco do Cego,7,13,2022-02-28,23:29:19.,2022-02-28 23:29:19,-9.14329,38.74081
105 - CC Vasco da Gama,33,7,2022-02-28,23:29:18.,2022-02-28 23:29:18,-9.096222,38.768548
412 - Av. Ressano Garcia / Av. António Augusto de Aguiar,2,14,2022-02-28,23:29:18.,2022-02-28 23:29:18,-9.1546,38.73448 
108 - Rua do Bojador,3,11,2022-02-28,23:29:20.,2022-02-28 23:29:20,-9.09235,38.774289]
421 - Alameda D. Afonso Henriques,20,0,2022-02-28,23:29:16.,2022-02-28 23:29:16,-9.13416,38.73736
205 - Av. Brasília / Cordoaria,4,6,2022-02-28,23:29:21.,2022-02-28 23:29:21,-9.188,"38.697 ""ty"
446 - Av. República / Interface Entrecampos ,35,5,2022-02-28,23:29:21.,2022-02-28 23:29:21,-9.14773,38.74456
433 - Av. Paris / Av. Almirante Reis,10,4,2022-02-28,23:29:21.,2022-02-28 23:29:21,-9.13409,38.74095
457 - Rua Aboim Ascensão,1,9,2022-02-28,23:29:21.,2022-02-28 23:29:21,-9.14722,38.74975
456 - Entrecampos / Av. das Forças Armadas,29,12,2022-02-28,23:29:21.,2022-02-28 23:29:21,-9.14872,38.74877
132 - Avenida de Berlim / Rua Cidade de Cabinda,0,25,2022-02-28,23:29:22.,2022-02-28 23:29:22,-9.11255,38.76829
477 - Alameda da Universidade / Faculdade de Direito,13,11,2022-02-28,23:29:22.,2022-02-28 23:29:22,-9.15671,38.75264
452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,8,2,2022-02-28,23:29:23.,2022-02-28 23:29:23,-9.136681,38.747751
131 - Avenida de Berlim / Praça Baden Powell,0,21,2022-02-28,23:29:23.,2022-02-28 23:29:23,-9.110767,38.768137
223 - Praça do Rossio,8,13,2022-02-28,23:29:23.,2022-02-28 23:29:23,-9.138952,38.713112
212 - Av. Infante Dom Henrique / Terminal de Cruzeiros,11,9,2022-02-28,23:29:24.,2022-02-28 23:29:24,-9.12769,38.71035
472 - Rua Marquês Soveral / ES Padre António Vieira,2,12,2022-02-28,23:29:24.,2022-02-28 23:29:24,-9.13608,38.75784
