id_expl,id_planeamento,desig_comercial,tipo_servico_niveis,num_bicicletas,num_docas,racio,estado,update_date,bbox,update_date_hour,update_date_only,longitude,latitude
210,210,238 - Rua de Cascais / Alcântara Mar,A,0,0,0.0,repair,2022-04-07 11:56:26,"-9.175234, 38.702936, -9.175234, 38.702936",11,2022-04-07,-9.175234,38.702936
351,351,352 - Rua Tomás da Anunciação / Rua Almeida e S.,,0,17,0.0,repair,2022-07-13 15:45:51,"-9.165653, 38.717313, -9.165653, 38.717313",15,2022-07-13,-9.165653,38.717313
134,134,134 - Praça Cidade do Luso,A,1,20,0.05,active,2022-12-23 12:57:19,"-9.116342, 38.765588, -9.116342, 38.765588",12,2022-12-23,-9.116342,38.765588
479,479,479 - Rua Professor Oliveira Marques,B,1,13,0.08,active,2022-12-23 12:57:04,"-9.15724, 38.75491, -9.15724, 38.75491",12,2022-12-23,-9.15724,38.75491
461,461,461 - Rua Professora Teresa Ambrósio,B,9,32,0.28,active,2022-12-23 12:57:06,"-9.155564, 38.749141, -9.155564, 38.749141",12,2022-12-23,-9.155564,38.749141
480,480,480 - Faculdade de Ciências,B,19,25,0.76,active,2022-12-23 12:57:09,"-9.15503, 38.75587, -9.15503, 38.75587",12,2022-12-23,-9.15503,38.75587
476,476,476 - Av. Professor Gama Pinto / Reitoria,B,1,23,0.04,active,2022-12-23 12:57:11,"-9.15885, 38.75231, -9.15885, 38.75231",12,2022-12-23,-9.15885,38.75231
478,478,478 - Alameda da Universidade / Faculdade de Letras,B,6,32,0.19,active,2022-12-23 12:57:15,"-9.15717, 38.75359, -9.15717, 38.75359",12,2022-12-23,-9.15717,38.75359
477,477,477 - Alameda da Universidade / Faculdade de Direito,B,6,24,0.25,active,2022-12-23 12:57:17,"-9.15671, 38.75264, -9.15671, 38.75264",12,2022-12-23,-9.15671,38.75264
132,132,132 - Avenida de Berlim / Rua Cidade de Cabinda,A,4,25,0.16,active,2022-12-23 12:57:21,"-9.11255, 38.76829, -9.11255, 38.76829",12,2022-12-23,-9.11255,38.76829
150,150,150 - Avenida Dr. Francisco Luis Gomes / Go Fit,A,5,17,0.29,active,2022-12-23 12:57:23,"-9.111745, 38.769665, -9.111745, 38.769665",12,2022-12-23,-9.111745,38.769665
133,133,133 - Rua Cidade de Benguela / Avenida Cidade de L,A,2,18,0.11,active,2022-12-23 12:57:25,"-9.110724, 38.76503, -9.110724, 38.76503",12,2022-12-23,-9.110724,38.76503
131,131,131 - Avenida de Berlim / Praça Baden Powell,A,0,21,0.0,active,2022-12-23 12:57:27,"-9.110767, 38.768137, -9.110767, 38.768137",12,2022-12-23,-9.110767,38.768137
550,550,550 - Rua Fernando Curado Ribeiro / Alameda das Li,A,9,20,0.45,active,2022-12-23 12:57:29,"-9.156487, 38.760871, -9.156487, 38.760871",12,2022-12-23,-9.156487,38.760871
552,552,552 - Alameda das Linhas de Torres / Hospital Puli,A,2,12,0.17,active,2022-12-23 12:57:32,"-9.157335, 38.766075, -9.157335, 38.766075",12,2022-12-23,-9.157335,38.766075
556,556,556 - Alamedas das Linhas de Torres / Estrada da T,A,3,11,0.27,active,2022-12-23 12:57:34,"-9.161462, 38.773489, -9.161462, 38.773489",12,2022-12-23,-9.161462,38.773489
551,551,551 - Rua Francisco Stromp / Alameda das Linhas de,A,7,20,0.35,active,2022-12-23 12:57:36,"-9.157235, 38.762584, -9.157235, 38.762584",12,2022-12-23,-9.157235,38.762584
554,554,554 - Alameda das Linhas de Torres / Rua Ladislau,A,6,27,0.22,active,2022-12-23 12:57:38,"-9.158298, 38.768683, -9.158298, 38.768683",12,2022-12-23,-9.158298,38.768683
135,135,135 - Avenida Cidade de Lourenço Marques / Vale do,A,1,20,0.05,active,2022-12-23 12:57:41,"-9.118689, 38.764067, -9.118689, 38.764067",12,2022-12-23,-9.118689,38.764067
223,223,223 - Praça do Rossio,A,14,21,0.67,active,2022-12-23 12:57:43,"-9.138952, 38.713112, -9.138952, 38.713112",12,2022-12-23,-9.138952,38.713112
