desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
475 - Av. Professor Gama Pinto / Cantina Velha,20,21,2022-03-18,13:10:18.,2022-03-18 13:10:18,-9.15907,38.75115
315 - Rua Passos Manuel/ Jardim Constantino,4,16,2022-03-18,13:10:18.,2022-03-18 13:10:18,-9.136968,38.731264
313 - Rua Frei Francisco Foreiro / Rua de Arroios,2,12,2022-03-18,13:10:18.,2022-03-18 13:10:18,-9.135956,38.728049
462 - Campo Grande / Biblioteca Nacional,8,21,2022-03-18,13:10:18.,2022-03-18 13:10:18,-9.15031,38.75027
108 - Rua do Bojador,12,2,2022-03-18,13:10:19.,2022-03-18 13:10:19,-9.09235,38.774289]
304 - Avenida da Liberdade / São Jorge,9,7,2022-03-18,13:10:24.,2022-03-18 13:10:24,-9.14637,38.72026
457 - Rua Aboim Ascensão,3,7,2022-03-18,13:10:20.,2022-03-18 13:10:20,-9.14722,38.74975
430 - Av. Barbosa Du Bocage / Rua Arco do Cego,17,3,2022-03-18,13:10:20.,2022-03-18 13:10:20,-9.14329,38.74081
223 - Praça do Rossio,14,7,2022-03-18,13:10:22.,2022-03-18 13:10:22,-9.138952,38.713112
306 - Avenida da Liberdade / Rua Alexandre Herculano,8,8,2022-03-18,13:10:25.,2022-03-18 13:10:25,-9.14854,38.72281
310 - Rua Pina Manique / Largo do Intendente ,0,17,2022-03-18,13:10:26.,2022-03-18 13:10:26,-9.134847,38.720733
490 - Rua Fernando Namora / Azinhaga da Torre do Fato,1,15,2022-03-18,13:10:27.,2022-03-18 13:10:27,-9.17849,38.76026
205 - Av. Brasília / Cordoaria,8,2,2022-03-18,13:10:28.,2022-03-18 13:10:28,-9.188,"38.697 ""ty"
456 - Entrecampos / Av. das Forças Armadas,11,30,2022-03-18,13:10:29.,2022-03-18 13:10:29,-9.14872,38.74877
461 - Rua Professora Teresa Ambrósio,8,24,2022-03-18,13:10:29.,2022-03-18 13:10:29,-9.155564,38.749141
476 - Av. Professor Gama Pinto / Reitoria,13,10,2022-03-18,13:10:29.,2022-03-18 13:10:29,-9.15885,38.75231
464 - Av. da Igreja / Rua Afonso Lopes Vieira,3,11,2022-03-18,13:10:20.,2022-03-18 13:10:20,-9.148427,38.75165]
480 - Faculdade de Ciências,1,24,2022-03-18,13:10:20.,2022-03-18 13:10:20,-9.15503,38.75587
442 - Campo Pequeno,12,4,2022-03-18,13:10:20.,2022-03-18 13:10:20,-9.14523,38.743371]
471 - Rua Lopes de Mendonça / EB São João de Brito,1,9,2022-03-18,13:10:21.,2022-03-18 13:10:21,-9.137337,38.756487
133 - Rua Cidade de Benguela / Avenida Cidade de L,0,18,2022-03-18,13:10:21.,2022-03-18 13:10:21,-9.110724,38.76503]
463 - Campo Grande / Av. da Igreja,1,9,2022-03-18,13:10:18.,2022-03-18 13:10:18,-9.14951,38.75243
452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,1,9,2022-03-18,13:10:19.,2022-03-18 13:10:19,-9.136681,38.747751
474 - Av. do Brasil / Av. Rio de Janeiro,1,15,2022-03-18,13:10:18.,2022-03-18 13:10:18,-9.1409,38.75832 
226 - Rua dos Fanqueiros,7,10,2022-03-18,13:10:23.,2022-03-18 13:10:23,-9.136456,38.711888
460 - Av. Rio de Janeiro / Parque de Jogos 1º de Maio,1,14,2022-03-18,13:10:23.,2022-03-18 13:10:23,-9.13749,38.75176
412 - Av. Ressano Garcia / Av. António Augusto de Aguiar,7,9,2022-03-18,13:10:23.,2022-03-18 13:10:23,-9.1546,38.73448 
305 - Avenida da Liberdade / Rua Barata Salgueiro,6,10,2022-03-18,13:10:23.,2022-03-18 13:10:23,-9.147,"38.72228 """
554 - Alameda das Linhas de Torres / Rua Ladislau,4,23,2022-03-18,13:10:25.,2022-03-18 13:10:25,-9.158298,38.768683
130 - Avenida Berlim / Rua Américo Jesus Fernandes,0,20,2022-03-18,13:10:25.,2022-03-18 13:10:25,-9.106858,38.767761
486 - Rua Hermano Neves / Rua José Escada,1,13,2022-03-18,13:10:25.,2022-03-18 13:10:25,-9.16985,38.75954
307 - Marquês de Pombal,8,25,2022-03-18,13:10:26.,2022-03-18 13:10:26,-9.149334,38.724954
131 - Avenida de Berlim / Praça Baden Powell,0,21,2022-03-18,13:10:27.,2022-03-18 13:10:27,-9.110767,38.768137
556 - Alamedas das Linhas de Torres / Estrada da T,2,9,2022-03-18,13:10:27.,2022-03-18 13:10:27,-9.161462,38.773489
216 - Praça D. Luís I,17,4,2022-03-18,13:10:27.,2022-03-18 13:10:27,-9.14655,38.70663
132 - Avenida de Berlim / Rua Cidade de Cabinda,2,23,2022-03-18,13:10:24.,2022-03-18 13:10:24,-9.11255,38.76829
484 - Rua Professor Vieira de Almeida,0,22,2022-03-18,13:10:24.,2022-03-18 13:10:24,-9.16658,38.76081
449 - Av. 5 de Outubro / Rua da Cruz Vermelha,0,14,2022-03-18,13:10:22.,2022-03-18 13:10:22,-9.150085,38.746836
114 - Via do Oriente,3,7,2022-03-18,13:10:22.,2022-03-18 13:10:22,-9.09974,38.78836
485 - Rua Tomás da Fonseca / Rua António Albino Machado,0,10,2022-03-18,13:10:22.,2022-03-18 13:10:22,-9.17,"38.756 ""typ"
222 - Praça da Figueira,13,17,2022-03-18,13:10:28.,2022-03-18 13:10:28,-9.13828,38.71383
433 - Av. Paris / Av. Almirante Reis,2,12,2022-03-18,13:10:28.,2022-03-18 13:10:28,-9.13409,38.74095
410 - Rua da Mesquita / Universidade Nova de Lisboa,37,3,2022-03-18,13:10:29.,2022-03-18 13:10:29,-9.16015,38.73492
224 - Martim Moniz,10,12,2022-03-18,13:10:26.,2022-03-18 13:10:26,-9.13651,38.71498
309 - Rua da Palma,6,4,2022-03-18,13:10:22.,2022-03-18 13:10:22,-9.13577,38.71901
