desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
415 - Av. Duque de Ávila / Av. Conde Valbom,3,17,2022-03-09,08:30:23.,2022-03-09 08:30:23,-9.148443,38.735188
416 - Av. República / Avenida Duque de Ávila,2,14,2022-03-09,08:28:06.,2022-03-09 08:28:06,-9.14553,38.735304]
457 - Rua Aboim Ascensão,3,7,2022-03-09,08:30:24.,2022-03-09 08:30:24,-9.14722,38.74975
453 - Av. Roma / Av. EUA,0,14,2022-03-09,08:28:09.,2022-03-09 08:28:09,-9.14207,38.74873
224 - Martim Moniz,6,16,2022-03-09,08:28:12.,2022-03-09 08:28:12,-9.13651,38.71498
421 - Alameda D. Afonso Henriques,15,5,2022-03-09,08:28:02.,2022-03-09 08:28:02,-9.13416,38.73736
114 - Via do Oriente,9,1,2022-03-09,08:28:03.,2022-03-09 08:28:03,-9.09974,38.78836
102 - Porta do Mar,6,8,2022-03-09,08:30:26.,2022-03-09 08:30:26,-9.096439,38.759156
101 - Alameda dos Oceanos / Rua dos Argonautas,2,14,2022-03-09,08:30:26.,2022-03-09 08:30:26,-9.096804,38.756161
487 - Rua Professor João Barreira,8,6,2022-03-09,08:30:28.,2022-03-09 08:30:28,-9.17096,38.76136
109 - Alameda dos Oceanos / Rua Ilha dos Amores,11,3,2022-03-09,08:30:29.,2022-03-09 08:30:29,-9.094672,38.777589
556 - Alamedas das Linhas de Torres / Estrada da T,4,7,2022-03-09,08:30:31.,2022-03-09 08:30:31,-9.161462,38.773489
131 - Avenida de Berlim / Praça Baden Powell,10,11,2022-03-09,08:30:32.,2022-03-09 08:30:32,-9.110767,38.768137
475 - Av. Professor Gama Pinto / Cantina Velha,11,30,2022-03-09,08:30:35.,2022-03-09 08:30:35,-9.15907,38.75115
219 - Praça do Município,7,15,2022-03-09,08:30:35.,2022-03-09 08:30:35,-9.13951,38.70797
408 - Praça Duque de Saldanha,4,6,2022-03-09,08:30:23.,2022-03-09 08:30:23,-9.144117,38.733749
420 - Av. Rovisco Pais / Av. Manuel da Maia,10,16,2022-03-09,08:30:23.,2022-03-09 08:30:23,-9.13672,38.73617
442 - Campo Pequeno,2,14,2022-03-09,08:30:23.,2022-03-09 08:30:23,-9.14523,38.743371]
133 - Rua Cidade de Benguela / Avenida Cidade de L,6,12,2022-03-09,08:30:24.,2022-03-09 08:30:24,-9.110724,38.76503]
130 - Avenida Berlim / Rua Américo Jesus Fernandes,6,14,2022-03-09,08:30:18.,2022-03-09 08:30:18,-9.106858,38.767761
316 - Rua António Pedro / Rua Pascoal de Melo,6,8,2022-03-09,08:30:19.,2022-03-09 08:30:19,-9.135356,38.731424
488 - Rua Fernando Namora / Rua António Quadros,12,8,2022-03-09,08:28:13.,2022-03-09 08:28:13,-9.17526,38.76014
484 - Rua Professor Vieira de Almeida,11,11,2022-03-09,08:30:22.,2022-03-09 08:30:22,-9.16658,38.76081
214 - Largo de Santos,3,21,2022-03-09,08:28:04.,2022-03-09 08:28:04,-9.15424,38.70673
419 - Av. António José de Almeida / Instituto Superior Técnico,20,5,2022-03-09,08:28:02.,2022-03-09 08:28:02,-9.13956,38.73811
308 - Marquês de Pombal,2,9,2022-03-09,08:28:03.,2022-03-09 08:28:03,-9.14969,38.7246 
426 - Av. Elias Garcia / Av. 5 de Outubro,8,6,2022-03-09,08:28:03.,2022-03-09 08:28:03,-9.14793,38.739046]
212 - Av. Infante Dom Henrique / Terminal de Cruzeiros,5,15,2022-03-09,08:28:11.,2022-03-09 08:28:11,-9.12769,38.71035
477 - Alameda da Universidade / Faculdade de Direito,5,19,2022-03-09,08:28:08.,2022-03-09 08:28:08,-9.15671,38.75264
481 - Campo Grande / Museu da Cidade,3,17,2022-03-09,08:30:26.,2022-03-09 08:30:26,-9.156169,38.758207
472 - Rua Marquês Soveral / ES Padre António Vieira,6,8,2022-03-09,08:30:26.,2022-03-09 08:30:26,-9.13608,38.75784
