desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
553 - Rua Luis Pastor de Macedo / Rua Tobis Portuguesa,2,10,2022-04-15,18:17:27.,2022-04-15 18:17:27,-9.15535,38.767114]
362 - Avenida Eng. Duarte Pacheco,0,40,2022-04-15,18:17:28.,2022-04-15 18:17:28,-9.159469,38.72437]
115 - Passeio dos Heróis do Mar / Rua Capitão Cook,6,6,2022-04-15,18:17:32.,2022-04-15 18:17:32,-9.09781,"38.793 """
430 - Av. Barbosa Du Bocage / Rua Arco do Cego,5,15,2022-04-15,18:17:32.,2022-04-15 18:17:32,-9.14329,38.74081
485 - Rua Tomás da Fonseca / Rua António Albino Machado,10,0,2022-04-15,18:17:32.,2022-04-15 18:17:32,-9.17,"38.756 ""typ"
450 - Rua Alfredo Cortês,1,9,2022-04-15,18:17:33.,2022-04-15 18:17:33,-9.14399,38.74626
106 - Jardim Garcia da Orta,2,12,2022-04-15,18:17:29.,2022-04-15 18:17:29,-9.092506,38.769459
238 - Rua de Cascais / Alcântara Mar,0,0,2022-04-15,18:17:29.,2022-04-15 18:17:29,-9.175234,38.702936
214 - Largo de Santos,2,22,2022-04-15,18:17:29.,2022-04-15 18:17:29,-9.15424,38.70673
475 - Av. Professor Gama Pinto / Cantina Velha,7,34,2022-04-15,18:17:28.,2022-04-15 18:17:28,-9.15907,38.75115
223 - Praça do Rossio,18,3,2022-04-15,18:17:33.,2022-04-15 18:17:33,-9.138952,38.713112
312 - Rua Álvaro Coutinho / Avenida Almirante Reis,2,16,2022-04-15,18:17:37.,2022-04-15 18:17:37,-9.134802,38.724869
310 - Rua Pina Manique / Largo do Intendente ,4,13,2022-04-15,18:17:37.,2022-04-15 18:17:37,-9.134847,38.720733
308 - Marquês de Pombal,3,8,2022-04-15,18:17:35.,2022-04-15 18:17:35,-9.14969,38.7246 
432 - Praça de Londres,0,10,2022-04-15,18:17:38.,2022-04-15 18:17:38,-9.1377,"38.7407 """
483 - Rua Professor Francisco Lucas Pires ,12,4,2022-04-15,18:17:39.,2022-04-15 18:17:39,-9.16405,38.75939
212 - Av. Infante Dom Henrique / Terminal de Cruzeiros,9,11,2022-04-15,18:17:39.,2022-04-15 18:17:39,-9.12769,38.71035
556 - Alamedas das Linhas de Torres / Estrada da T,9,2,2022-04-15,18:17:39.,2022-04-15 18:17:39,-9.161462,38.773489
112 - Alameda dos Oceanos / Passeio das Garças,1,13,2022-04-15,18:17:40.,2022-04-15 18:17:40,-9.09622,38.78069
