id_expl,id_planeamento,desig_comercial,tipo_servico_niveis,num_bicicletas,num_docas,racio,estado,update_date,bbox,update_date_hour,update_date_only,longitude,latitude
553,553,553 - Rua Luis Pastor de Macedo / Rua Tobis Portuguesa,A,0,12,0.0,repair,2022-04-08 08:45:59,"-9.15535, 38.767114, -9.15535, 38.767114",8,2022-04-08,-9.15535,38.767114
361,361,361 - Amoreiras Shopping Center,A,0,0,0.0,repair,2022-04-08 08:45:59,"-9.161044, 38.723876, -9.161044, 38.723876",8,2022-04-08,-9.161044,38.723876
238,238,238 - Rua de Cascais / Alcântara Mar,A,0,0,0.0,repair,2022-04-08 08:46:00,"-9.175234, 38.702936, -9.175234, 38.702936",8,2022-04-08,-9.175234,38.702936
362,362,362 - Avenida Eng. Duarte Pacheco,A,0,39,0.0,repair,2022-04-08 08:46:00,"-9.159469, 38.72437, -9.159469, 38.72437",8,2022-04-08,-9.159469,38.72437
365,365,365 - Rua Castilho / Rua Marquês da Fronteira,A,0,0,0.0,repair,2022-04-08 08:46:00,"-9.157531, 38.729724, -9.157531, 38.729724",8,2022-04-08,-9.157531,38.729724
508,508,508 - Estação de Comboios de Benfica,A,0,0,0.0,repair,2022-04-08 08:46:00,"-9.200039, 38.74473, -9.200039, 38.74473",8,2022-04-08,-9.200039,38.74473
510,510,510 - Largo da Revista Militar / Avenida do Colégio Militar,A,0,0,0.0,repair,2022-04-08 08:46:00,"-9.189058, 38.752892, -9.189058, 38.752892",8,2022-04-08,-9.189058,38.752892
517,517,517 - Rua Padre Américo,A,0,0,0.0,repair,2022-04-08 08:46:00,"-9.180393, 38.763414, -9.180393, 38.763414",8,2022-04-08,-9.180393,38.763414
518,518,518 - Avenida das Nações Unidas / Azinhaga da Torre do Fato,A,0,0,0.0,repair,2022-04-08 08:46:00,"-9.177955, 38.764097, -9.177955, 38.764097",8,2022-04-08,-9.177955,38.764097
232,232,232 - Avenida da Índia / Centro de Arqueologia de Lisboa,A,0,0,0.0,repair,2022-04-08 08:46:00,"-9.212149, 38.694155, -9.212149, 38.694155",8,2022-04-08,-9.212149,38.694155
210,210,238 - Rua de Cascais / Alcântara Mar,A,0,0,0.0,repair,2022-04-07 11:56:26,"-9.175234, 38.702936, -9.175234, 38.702936",11,2022-04-07,-9.175234,38.702936
101,101,101 - Alameda dos Oceanos / Rua dos Argonautas,A,0,16,0.0,active,2022-04-08 08:45:33,"-9.096804, 38.756161, -9.096804, 38.756161",8,2022-04-08,-9.096804,38.756161
102,102,102 - Porta do Mar,B,5,14,0.36,active,2022-04-08 08:45:33,"-9.096439, 38.759156, -9.096439, 38.759156",8,2022-04-08,-9.096439,38.759156
110,110,110 - Rua de Moscavide,B,0,18,0.0,active,2022-04-08 08:45:35,"-9.097068, 38.778466, -9.097068, 38.778466",8,2022-04-08,-9.097068,38.778466
474,474,474 - Av. do Brasil / Av. Rio de Janeiro,A,4,16,0.25,active,2022-04-08 08:45:39,"-9.1409, 38.75832, -9.1409, 38.75832",8,2022-04-08,-9.1409,38.75832
408,408,408 - Praça Duque de Saldanha,A,9,10,0.9,active,2022-04-08 08:45:40,"-9.144117, 38.733749, -9.144117, 38.733749",8,2022-04-08,-9.144117,38.733749
462,462,462 - Campo Grande / Biblioteca Nacional,B,20,29,0.69,active,2022-04-08 08:45:48,"-9.15031, 38.75027, -9.15031, 38.75027",8,2022-04-08,-9.15031,38.75027
475,475,475 - Av. Professor Gama Pinto / Cantina Velha,B,23,41,0.56,active,2022-04-08 08:45:52,"-9.15907, 38.75115, -9.15907, 38.75115",8,2022-04-08,-9.15907,38.75115
313,313,313 - Rua Frei Francisco Foreiro / Rua de Arroios,A,8,14,0.57,active,2022-04-08 08:45:56,"-9.135956, 38.728049, -9.135956, 38.728049",8,2022-04-08,-9.135956,38.728049
103,103,103 - Jardim da Água,B,17,20,0.85,active,2022-04-08 08:45:34,"-9.095019, 38.761218, -9.095019, 38.761218",8,2022-04-08,-9.095019,38.761218
106,106,106 - Jardim Garcia da Orta,B,7,14,0.5,active,2022-04-08 08:45:34,"-9.092506, 38.769459, -9.092506, 38.769459",8,2022-04-08,-9.092506,38.769459
452,452,452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,B,2,10,0.2,active,2022-04-08 08:45:35,"-9.136681, 38.747751, -9.136681, 38.747751",8,2022-04-08,-9.136681,38.747751
463,463,463 - Campo Grande / Av. da Igreja,B,4,10,0.4,active,2022-04-08 08:45:39,"-9.14951, 38.75243, -9.14951, 38.75243",8,2022-04-08,-9.14951,38.75243
406,406,406 - Praça Duque de Saldanha,A,5,17,0.29,active,2022-04-08 08:45:40,"-9.145341, 38.734247, -9.145341, 38.734247",8,2022-04-08,-9.145341,38.734247
214,214,214 - Largo de Santos,A,11,24,0.46,active,2022-04-08 08:45:49,"-9.15424, 38.70673, -9.15424, 38.70673",8,2022-04-08,-9.15424,38.70673
