id_expl,id_planeamento,desig_comercial,tipo_servico_niveis,num_bicicletas,num_docas,racio,estado,update_date,bbox,update_date_hour,update_date_only,longitude,latitude
223,223,223 - Praça do Rossio,,3,21,0.14,active,2022-02-13 14:25:52,"-9.138952, 38.713112, -9.138952, 38.713112",14,2022-02-13,-9.138952,38.713112
220,220,220 - Rua do Comercio,,3,20,0.15,active,2022-02-13 14:25:52,"-9.137125, 38.70878, -9.137125, 38.70878",14,2022-02-13,-9.137125,38.70878
226,226,226 - Rua dos Fanqueiros,,12,17,0.71,active,2022-02-13 14:25:52,"-9.136456, 38.711888, -9.136456, 38.711888",14,2022-02-13,-9.136456,38.711888
315,315,315 - Rua Passos Manuel/ Jardim Constantino,A,6,20,0.3,active,2022-02-13 14:25:54,"-9.136968, 38.731264, -9.136968, 38.731264",14,2022-02-13,-9.136968,38.731264
137,137,137 - Rua Cidade de Bissau (entrada SPACIO),A,7,33,0.21,active,2022-02-13 14:25:53,"-9.114505, 38.762829, -9.114505, 38.762829",14,2022-02-13,-9.114505,38.762829
139,139,139 - Rua Cidade de Bissau (Metro Olivais),A,1,25,0.04,active,2022-02-13 14:25:53,"-9.111596, 38.76134, -9.111596, 38.76134",14,2022-02-13,-9.111596,38.76134
311,311,311 - Avenida Almirante Reis Nº14,A,11,11,1.0,active,2022-02-13 14:25:53,"-9.135295, 38.721721, -9.135295, 38.721721",14,2022-02-13,-9.135295,38.721721
313,313,313 - Rua Frei Francisco Foreiro / Rua de Arroios,A,9,14,0.64,active,2022-02-13 14:25:53,"-9.135956, 38.728049, -9.135956, 38.728049",14,2022-02-13,-9.135956,38.728049
314,314,314 - Rua Marques da Silva / Rua António Pedro,A,7,12,0.58,active,2022-02-13 14:25:53,"-9.135675, 38.729657, -9.135675, 38.729657",14,2022-02-13,-9.135675,38.729657
316,316,316 - Rua António Pedro / Rua Pascoal de Melo,A,6,14,0.43,active,2022-02-13 14:25:54,"-9.135356, 38.731424, -9.135356, 38.731424",14,2022-02-13,-9.135356,38.731424
555,555,555 - Alameda das Linhas de Torres,A,25,33,0.76,active,2022-02-13 14:25:54,"-9.160248, 38.770657, -9.160248, 38.770657",14,2022-02-13,-9.160248,38.770657
475,475,475 - Av. Professor Gama Pinto / Cantina Velha,B,21,41,0.51,active,2022-02-13 14:25:48,"-9.15907, 38.75115, -9.15907, 38.75115",14,2022-02-13,-9.15907,38.75115
104,104,104 - Gare do Oriente,A,15,40,0.38,active,2022-02-13 14:30:39,"-9.097322, 38.766716, -9.097322, 38.766716",14,2022-02-13,-9.097322,38.766716
101,101,101 - Alameda dos Oceanos / Rua dos Argonautas,A,6,16,0.38,active,2022-02-13 14:30:40,"-9.096804, 38.756161, -9.096804, 38.756161",14,2022-02-13,-9.096804,38.756161
110,110,110 - Rua de Moscavide,B,11,18,0.61,active,2022-02-13 14:30:42,"-9.097068, 38.778466, -9.097068, 38.778466",14,2022-02-13,-9.097068,38.778466
452,452,452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,B,5,10,0.5,active,2022-02-13 14:30:42,"-9.136681, 38.747751, -9.136681, 38.747751",14,2022-02-13,-9.136681,38.747751
450,450,450 - Rua Alfredo Cortês,B,5,10,0.5,active,2022-02-13 14:30:45,"-9.14399, 38.74626, -9.14399, 38.74626",14,2022-02-13,-9.14399,38.74626
403,403,403 - Av. Fontes Pereira de Melo,B,5,20,0.25,active,2022-02-13 14:25:37,"-9.146522, 38.731698, -9.146522, 38.731698",14,2022-02-13,-9.146522,38.731698
