desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
442 - Campo Pequeno,5,11,2022-03-04,08:26:31.,2022-03-04 08:26:31,-9.14523,38.743371]
151 - Rua Contra Almirante Ferraz / Escola Sec.António Damásio,23,1,2022-03-04,08:26:27.,2022-03-04 08:26:27,-9.108728,38.770434
203 - Padrão dos Descobrimentos,10,12,2022-03-04,08:26:27.,2022-03-04 08:26:27,-9.20633,38.6935 
478 - Alameda da Universidade / Faculdade de Letras,13,19,2022-03-04,08:26:28.,2022-03-04 08:26:28,-9.15717,38.75359
107 - Rotunda dos Vice-Reis,7,7,2022-03-04,08:26:30.,2022-03-04 08:26:30,-9.095416,38.774505
413 - Av. Ressano Garcia / Av. António Augusto de Aguiar,6,4,2022-03-04,08:26:29.,2022-03-04 08:26:29,-9.15425,38.73432
205 - Av. Brasília / Cordoaria,2,8,2022-03-04,08:26:32.,2022-03-04 08:26:32,-9.188,"38.697 ""ty"
135 - Avenida Cidade de Lourenço Marques / Vale do,4,16,2022-03-04,08:26:34.,2022-03-04 08:26:34,-9.118689,38.764067
468 - Largo Frei Heitor Pinto,17,4,2022-03-04,08:26:34.,2022-03-04 08:26:34,-9.13827,38.75482
477 - Alameda da Universidade / Faculdade de Direito,5,19,2022-03-04,08:26:34.,2022-03-04 08:26:34,-9.15671,38.75264
150 - Avenida Dr. Francisco Luis Gomes / Go Fit,8,9,2022-03-04,08:26:35.,2022-03-04 08:26:35,-9.111745,38.769665
137 - Rua Cidade de Bissau {entrada SPACIO},12,21,2022-03-04,08:26:36.,2022-03-04 08:26:36,-9.114505,38.762829
219 - Praça do Município,8,14,2022-03-04,08:26:36.,2022-03-04 08:26:36,-9.13951,38.70797
225 - Martim Moniz,5,11,2022-03-04,08:26:37.,2022-03-04 08:26:37,-9.13694,38.71526
305 - Avenida da Liberdade / Rua Barata Salgueiro,2,14,2022-03-04,08:26:37.,2022-03-04 08:26:37,-9.147,"38.72228 """
554 - Alameda das Linhas de Torres / Rua Ladislau,17,10,2022-03-04,08:26:30.,2022-03-04 08:26:30,-9.158298,38.768683
485 - Rua Tomás da Fonseca / Rua António Albino Machado,4,6,2022-03-04,08:26:30.,2022-03-04 08:26:30,-9.17,"38.756 ""typ"
216 - Praça D. Luís I,2,19,2022-03-04,08:26:30.,2022-03-04 08:26:30,-9.14655,38.70663
431 - Rua do Arco Cego / Av. Magalhães Lima,13,1,2022-03-04,08:26:31.,2022-03-04 08:26:31,-9.14199,38.73937
416 - Av. República / Avenida Duque de Ávila,3,13,2022-03-04,08:26:31.,2022-03-04 08:26:31,-9.14553,38.735304]
401 - Rua Martens Ferrão / Av. Fontes Pereira de Melo,2,14,2022-03-04,08:26:29.,2022-03-04 08:26:29,-9.14742,38.72894
403 - Av. Fontes Pereira de Melo,8,12,2022-03-04,08:26:29.,2022-03-04 08:26:29,-9.146522,38.731698
421 - Alameda D. Afonso Henriques,9,11,2022-03-04,08:26:27.,2022-03-04 08:26:27,-9.13416,38.73736
453 - Av. Roma / Av. EUA,5,9,2022-03-04,08:26:32.,2022-03-04 08:26:32,-9.14207,38.74873
452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,1,9,2022-03-04,08:26:32.,2022-03-04 08:26:32,-9.136681,38.747751
476 - Av. Professor Gama Pinto / Reitoria,2,21,2022-03-04,08:26:33.,2022-03-04 08:26:33,-9.15885,38.75231
139 - Rua Cidade de Bissau {Metro Olivais},4,21,2022-03-04,08:26:35.,2022-03-04 08:26:35,-9.111596,38.76134]
471 - Rua Lopes de Mendonça / EB São João de Brito,10,0,2022-03-04,08:26:35.,2022-03-04 08:26:35,-9.137337,38.756487
460 - Av. Rio de Janeiro / Parque de Jogos 1º de Maio,2,13,2022-03-04,08:26:35.,2022-03-04 08:26:35,-9.13749,38.75176
220 - Rua do Comercio,4,16,2022-03-04,08:26:36.,2022-03-04 08:26:36,-9.137125,38.70878]
479 - Rua Professor Oliveira Marques,6,8,2022-03-04,08:26:36.,2022-03-04 08:26:36,-9.15724,38.75491
221-Rua do Crucifixo/Rua São Nicolau,6,9,2022-03-04,08:26:27.,2022-03-04 08:26:27,-9.138828,38.710191
419 - Av. António José de Almeida / Instituto Superior Técnico,3,22,2022-03-04,08:26:27.,2022-03-04 08:26:27,-9.13956,38.73811
307 - Marquês de Pombal,7,26,2022-03-04,08:26:27.,2022-03-04 08:26:27,-9.149334,38.724954
113 - Alameda dos Oceanos/ Passeio do Levante,5,9,2022-03-04,08:26:32.,2022-03-04 08:26:32,-9.09825,38.78414
110 - Rua de Moscavide,6,12,2022-03-04,08:26:32.,2022-03-04 08:26:32,-9.097068,38.778466
443 - Av. de Roma / Fórum Lisboa,3,11,2022-03-04,08:26:32.,2022-03-04 08:26:32,-9.13866,38.74351
427 - Av. República / Av. Visconde Valmor,3,9,2022-03-04,08:26:30.,2022-03-04 08:26:30,-9.14617,38.73812
428 - Av. República / Avenida Barbosa Du Bocage,3,9,2022-03-04,08:26:30.,2022-03-04 08:26:30,-9.14684,38.74047
214 - Largo de Santos,14,10,2022-03-04,08:26:30.,2022-03-04 08:26:30,-9.15424,38.70673
555 - Alameda das Linhas de Torres,23,10,2022-03-04,08:26:36.,2022-03-04 08:26:36,-9.160248,38.770657
215 - Av. 24 de Julho,4,13,2022-03-04,08:26:36.,2022-03-04 08:26:36,-9.14949,38.70662
131 - Avenida de Berlim / Praça Baden Powell,3,18,2022-03-04,08:26:33.,2022-03-04 08:26:33,-9.110767,38.768137
430 - Av. Barbosa Du Bocage / Rua Arco do Cego,10,10,2022-03-04,08:26:31.,2022-03-04 08:26:31,-9.14329,38.74081
414 - Av. Duque de Ávila / Rua Pinheiro Chagas,3,16,2022-03-04,08:26:31.,2022-03-04 08:26:31,-9.151,"38.735 ""ty"
224 - Martim Moniz,4,18,2022-03-04,08:26:37.,2022-03-04 08:26:37,-9.13651,38.71498
304 - Avenida da Liberdade / São Jorge,1,15,2022-03-04,08:26:37.,2022-03-04 08:26:37,-9.14637,38.72026
103 - Jardim da Água,3,17,2022-03-04,08:26:27.,2022-03-04 08:26:27,-9.095019,38.761218
417 - Av. Duque de Ávila / Jardim Arco Do Cego,6,17,2022-03-04,08:26:27.,2022-03-04 08:26:27,-9.142703,38.735352
311 - Avenida Almirante Reis Nº14,9,2,2022-03-04,08:26:28.,2022-03-04 08:26:28,-9.135295,38.721721
480 - Faculdade de Ciências,10,15,2022-03-04,08:26:28.,2022-03-04 08:26:28,-9.15503,38.75587
108 - Rua do Bojador,5,9,2022-03-04,08:26:31.,2022-03-04 08:26:31,-9.09235,38.774289]
474 - Av. do Brasil / Av. Rio de Janeiro,8,8,2022-03-04,08:26:27.,2022-03-04 08:26:27,-9.1409,38.75832 
309 - Rua da Palma,6,4,2022-03-04,08:26:26.,2022-03-04 08:26:26,-9.13577,38.71901
132 - Avenida de Berlim / Rua Cidade de Cabinda,7,18,2022-03-04,08:26:33.,2022-03-04 08:26:33,-9.11255,38.76829
459 - Rua Maria Amália Vaz de Carvalho / ES Rainha D. Leonor,14,6,2022-03-04,08:26:34.,2022-03-04 08:26:34,-9.141741,38.751481
486 - Rua Hermano Neves / Rua José Escada,10,4,2022-03-04,08:26:34.,2022-03-04 08:26:34,-9.16985,38.75954
462 - Campo Grande / Biblioteca Nacional,26,3,2022-03-04,08:26:35.,2022-03-04 08:26:35,-9.15031,38.75027
223 - Praça do Rossio,11,10,2022-03-04,08:26:35.,2022-03-04 08:26:35,-9.138952,38.713112
