id_expl,id_planeamento,desig_comercial,tipo_servico_niveis,num_bicicletas,num_docas,racio,estado,update_date,bbox,update_date_hour,update_date_only,longitude,latitude
104,104,104 - Gare do Oriente,A,12,40,0.3,active,2022-03-14 17:36:21,"-9.097322, 38.766716, -9.097322, 38.766716",17,2022-03-14,-9.097322,38.766716
105,105,105 - CC Vasco da Gama,A,22,40,0.55,active,2022-03-14 17:36:21,"-9.096222, 38.768548, -9.096222, 38.768548",17,2022-03-14,-9.096222,38.768548
101,101,101 - Alameda dos Oceanos / Rua dos Argonautas,A,15,16,0.94,active,2022-03-14 17:36:21,"-9.096804, 38.756161, -9.096804, 38.756161",17,2022-03-14,-9.096804,38.756161
472,472,472 - Rua Marquês Soveral / ES Padre António Vieira,B,1,14,0.07,active,2022-03-14 17:36:26,"-9.13608, 38.75784, -9.13608, 38.75784",17,2022-03-14,-9.13608,38.75784
417,417,417 - Av. Duque de Ávila / Jardim Arco Do Cego,A,10,23,0.43,active,2022-03-14 17:36:26,"-9.142703, 38.735352, -9.142703, 38.735352",17,2022-03-14,-9.142703,38.735352
407,407,407 - Praça Duque de Saldanha,A,2,17,0.12,active,2022-03-14 17:36:28,"-9.14446, 38.73434, -9.14446, 38.73434",17,2022-03-14,-9.14446,38.73434
416,416,416 - Av. República / Avenida Duque de Ávila,A,3,16,0.19,active,2022-03-14 17:36:30,"-9.14553, 38.735304, -9.14553, 38.735304",17,2022-03-14,-9.14553,38.735304
305,305,305 - Avenida da Liberdade / Rua Barata Salgueiro,A,4,16,0.25,active,2022-03-14 17:36:32,"-9.147, 38.72228, -9.147, 38.72228",17,2022-03-14,-9.147,38.72228
134,134,134 - Praça Cidade do Luso,,2,20,0.1,active,2022-03-14 17:36:41,"-9.116342, 38.765588, -9.116342, 38.765588",17,2022-03-14,-9.116342,38.765588
220,220,220 - Rua do Comercio,,8,20,0.4,active,2022-03-14 17:36:44,"-9.137125, 38.70878, -9.137125, 38.70878",17,2022-03-14,-9.137125,38.70878
102,102,102 - Porta do Mar,B,11,14,0.79,active,2022-03-14 17:36:22,"-9.096439, 38.759156, -9.096439, 38.759156",17,2022-03-14,-9.096439,38.759156
415,415,415 - Av. Duque de Ávila / Av. Conde Valbom,B,11,20,0.55,active,2022-03-14 17:36:26,"-9.148443, 38.735188, -9.148443, 38.735188",17,2022-03-14,-9.148443,38.735188
413,413,413 - Av. Ressano Garcia / Av. António Augusto de Aguiar,B,7,10,0.7,active,2022-03-14 17:36:27,"-9.15425, 38.73432, -9.15425, 38.73432",17,2022-03-14,-9.15425,38.73432
408,408,408 - Praça Duque de Saldanha,A,1,10,0.1,active,2022-03-14 17:36:28,"-9.144117, 38.733749, -9.144117, 38.733749",17,2022-03-14,-9.144117,38.733749
471,471,471 - Rua Lopes de Mendonça / EB São João de Brito,B,0,10,0.0,active,2022-03-14 17:36:30,"-9.137337, 38.756487, -9.137337, 38.756487",17,2022-03-14,-9.137337,38.756487
308,308,308 - Marquês de Pombal,A,4,11,0.36,active,2022-03-14 17:36:33,"-9.14969, 38.7246, -9.14969, 38.7246",17,2022-03-14,-9.14969,38.7246
132,132,132 - Avenida de Berlim / Rua Cidade de Cabinda,A,7,25,0.28,active,2022-03-14 17:36:41,"-9.11255, 38.76829, -9.11255, 38.76829",17,2022-03-14,-9.11255,38.76829
555,555,555 - Alameda das Linhas de Torres,A,10,33,0.3,active,2022-03-14 17:36:45,"-9.160248, 38.770657, -9.160248, 38.770657",17,2022-03-14,-9.160248,38.770657
103,103,103 - Jardim da Água,B,15,20,0.75,active,2022-03-14 17:36:22,"-9.095019, 38.761218, -9.095019, 38.761218",17,2022-03-14,-9.095019,38.761218
453,453,453 - Av. Roma / Av. EUA,B,4,14,0.29,active,2022-03-14 17:36:27,"-9.14207, 38.74873, -9.14207, 38.74873",17,2022-03-14,-9.14207,38.74873
473,473,473 - Av. do Brasil / Av. de Roma,B,2,14,0.14,active,2022-03-14 17:36:27,"-9.14697, 38.75643, -9.14697, 38.75643",17,2022-03-14,-9.14697,38.75643
406,406,406 - Praça Duque de Saldanha,A,7,17,0.41,active,2022-03-14 17:36:29,"-9.145341, 38.734247, -9.145341, 38.734247",17,2022-03-14,-9.145341,38.734247
421,421,421 - Alameda D. Afonso Henriques,A,10,20,0.5,active,2022-03-14 17:36:30,"-9.13416, 38.73736, -9.13416, 38.73736",17,2022-03-14,-9.13416,38.73736
443,443,443 - Av. de Roma / Fórum Lisboa,B,14,14,1.0,active,2022-03-14 17:36:34,"-9.13866, 38.74351, -9.13866, 38.74351",17,2022-03-14,-9.13866,38.74351
150,150,150 - Avenida Dr. Francisco Luis Gomes / Go Fit,A,7,17,0.41,active,2022-03-14 17:36:42,"-9.111745, 38.769665, -9.111745, 38.769665",17,2022-03-14,-9.111745,38.769665
106,106,106 - Jardim Garcia da Orta,B,8,14,0.57,active,2022-03-14 17:36:22,"-9.092506, 38.769459, -9.092506, 38.769459",17,2022-03-14,-9.092506,38.769459
459,459,459 - Rua Maria Amália Vaz de Carvalho / ES Rainha D. Leonor,B,7,20,0.35,active,2022-03-14 17:36:27,"-9.141741, 38.751481, -9.141741, 38.751481",17,2022-03-14,-9.141741,38.751481
423,423,423 - Av. Conde Valbom / Rua Marquês Sá da Bandeira,B,9,10,0.9,active,2022-03-14 17:36:27,"-9.152295, 38.737911, -9.152295, 38.737911",17,2022-03-14,-9.152295,38.737911
428,428,428 - Av. República / Avenida Barbosa Du Bocage,A,5,12,0.42,active,2022-03-14 17:36:29,"-9.14684, 38.74047, -9.14684, 38.74047",17,2022-03-14,-9.14684,38.74047
484,484,484 - Rua Professor Vieira de Almeida,A,7,22,0.32,active,2022-03-14 17:36:31,"-9.16658, 38.76081, -9.16658, 38.76081",17,2022-03-14,-9.16658,38.76081
114,114,114 - Via do Oriente,B,1,10,0.1,active,2022-03-14 17:36:34,"-9.09974, 38.78836, -9.09974, 38.78836",17,2022-03-14,-9.09974,38.78836
550,550,550 - Rua Fernando Curado Ribeiro / Alameda das Li,A,1,20,0.05,active,2022-03-14 17:36:42,"-9.156487, 38.760871, -9.156487, 38.760871",17,2022-03-14,-9.156487,38.760871
107,107,107 - Rotunda dos Vice-Reis,B,3,14,0.21,active,2022-03-14 17:36:22,"-9.095416, 38.774505, -9.095416, 38.774505",17,2022-03-14,-9.095416,38.774505
