desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
308 - Marquês de Pombal,1,10,2022-05-14,14:08:34.,2022-05-14 14:08:34,-9.14969,38.7246 
304 - Avenida da Liberdade / São Jorge,10,6,2022-05-14,14:08:34.,2022-05-14 14:08:34,-9.14637,38.72026
554 - Alameda das Linhas de Torres / Rua Ladislau,1,26,2022-05-14,14:08:34.,2022-05-14 14:08:34,-9.158298,38.768683
134 - Praça Cidade do Luso,10,10,2022-05-14,14:08:35.,2022-05-14 14:08:35,-9.116342,38.765588
139 - Rua Cidade de Bissau {Metro Olivais},11,14,2022-05-14,14:08:35.,2022-05-14 14:08:35,-9.111596,38.76134]
478 - Alameda da Universidade / Faculdade de Letras,2,30,2022-05-14,14:08:38.,2022-05-14 14:08:38,-9.15717,38.75359
550 - Rua Fernando Curado Ribeiro / Alameda das Li,1,19,2022-05-14,14:08:38.,2022-05-14 14:08:38,-9.156487,38.760871
410 - Rua da Mesquita / Universidade Nova de Lisboa,21,19,2022-05-14,14:08:39.,2022-05-14 14:08:39,-9.16015,38.73492
488 - Rua Fernando Namora / Rua António Quadros,2,18,2022-05-14,14:08:37.,2022-05-14 14:08:37,-9.17526,38.76014
130 - Avenida Berlim / Rua Américo Jesus Fernandes,0,20,2022-05-14,14:08:37.,2022-05-14 14:08:37,-9.106858,38.767761
205 - Av. Brasília / Cordoaria,10,0,2022-05-14,14:08:40.,2022-05-14 14:08:40,-9.188,"38.697 ""ty"
476 - Av. Professor Gama Pinto / Reitoria,4,19,2022-05-14,14:08:40.,2022-05-14 14:08:40,-9.15885,38.75231
407 - Praça Duque de Saldanha,0,17,2022-05-14,14:08:36.,2022-05-14 14:08:36,-9.14446,38.73434
508 - Estação de Comboios de Benfica,0,25,2022-05-14,14:08:28.,2022-05-14 14:08:28,-9.200039,38.74473]
518 - Avenida das Nações Unidas / Azinhaga da Torre do Fato,0,20,2022-05-14,14:08:28.,2022-05-14 14:08:28,-9.177955,38.764097
110 - Rua de Moscavide,2,16,2022-05-14,14:08:28.,2022-05-14 14:08:28,-9.097068,38.778466
477 - Alameda da Universidade / Faculdade de Direito,1,23,2022-05-14,14:08:32.,2022-05-14 14:08:32,-9.15671,38.75264
362 - Avenida Eng. Duarte Pacheco,6,34,2022-05-14,14:08:27.,2022-05-14 14:08:27,-9.159469,38.72437]
480 - Faculdade de Ciências,1,24,2022-05-14,14:08:31.,2022-05-14 14:08:31,-9.15503,38.75587
109 - Alameda dos Oceanos / Rua Ilha dos Amores,8,6,2022-05-14,14:08:31.,2022-05-14 14:08:31,-9.094672,38.777589
133 - Rua Cidade de Benguela / Avenida Cidade de L,1,17,2022-05-14,14:08:31.,2022-05-14 14:08:31,-9.110724,38.76503]
481 - Campo Grande / Museu da Cidade,0,20,2022-05-14,14:08:32.,2022-05-14 14:08:32,-9.156169,38.758207
468 - Largo Frei Heitor Pinto,7,14,2022-05-14,14:08:32.,2022-05-14 14:08:32,-9.13827,38.75482
449 - Av. 5 de Outubro / Rua da Cruz Vermelha,1,13,2022-05-14,14:08:32.,2022-05-14 14:08:32,-9.150085,38.746836
431 - Rua do Arco Cego / Av. Magalhães Lima,0,14,2022-05-14,14:08:32.,2022-05-14 14:08:32,-9.14199,38.73937
114 - Via do Oriente,3,7,2022-05-14,14:08:33.,2022-05-14 14:08:33,-9.09974,38.78836
113 - Alameda dos Oceanos/ Passeio do Levante,13,1,2022-05-14,14:08:37.,2022-05-14 14:08:37,-9.09825,38.78414
132 - Avenida de Berlim / Rua Cidade de Cabinda,4,21,2022-05-14,14:08:34.,2022-05-14 14:08:34,-9.11255,38.76829
413 - Av. Ressano Garcia / Av. António Augusto de Aguiar,9,1,2022-05-14,14:08:35.,2022-05-14 14:08:35,-9.15425,38.73432
137 - Rua Cidade de Bissau {entrada SPACIO},11,22,2022-05-14,14:08:33.,2022-05-14 14:08:33,-9.114505,38.762829
432 - Praça de Londres,0,10,2022-05-14,14:08:38.,2022-05-14 14:08:38,-9.1377,"38.7407 """
220 - Rua do Comercio,13,7,2022-05-14,14:08:38.,2022-05-14 14:08:38,-9.137125,38.70878]
552 - Alameda das Linhas de Torres / Hospital Puli,2,10,2022-05-14,14:08:38.,2022-05-14 14:08:38,-9.157335,38.766075
487 - Rua Professor João Barreira,1,13,2022-05-14,14:08:36.,2022-05-14 14:08:36,-9.17096,38.76136
238 - Rua de Cascais / Alcântara Mar,0,36,2022-05-14,14:08:28.,2022-05-14 14:08:28,-9.175234,38.702936
553 - Rua Luis Pastor de Macedo / Rua Tobis Portuguesa,1,11,2022-05-14,14:08:28.,2022-05-14 14:08:28,-9.15535,38.767114]
108 - Rua do Bojador,13,1,2022-05-14,14:08:29.,2022-05-14 14:08:29,-9.09235,38.774289]
408 - Praça Duque de Saldanha,3,7,2022-05-14,14:08:29.,2022-05-14 14:08:29,-9.144117,38.733749
361 - Amoreiras Shopping Center,12,19,2022-05-14,14:08:27.,2022-05-14 14:08:27,-9.160992,38.72392]
401 - Rua Martens Ferrão / Av. Fontes Pereira de Melo,3,13,2022-05-14,14:08:39.,2022-05-14 14:08:39,-9.14742,38.72894
366 - Palacio da justiça,0,30,2022-05-14,14:08:39.,2022-05-14 14:08:39,-9.156435,38.731134
105 - CC Vasco da Gama,23,17,2022-05-14,14:08:40.,2022-05-14 14:08:40,-9.096222,38.768548
551 - Rua Francisco Stromp / Alameda das Linhas de,4,16,2022-05-14,14:08:41.,2022-05-14 14:08:41,-9.157235,38.762584
223 - Praça do Rossio,18,3,2022-05-14,14:08:33.,2022-05-14 14:08:33,-9.138952,38.713112
450 - Rua Alfredo Cortês,2,8,2022-05-14,14:08:33.,2022-05-14 14:08:33,-9.14399,38.74626
485 - Rua Tomás da Fonseca / Rua António Albino Machado,2,8,2022-05-14,14:08:33.,2022-05-14 14:08:33,-9.17,"38.756 ""typ"
417 - Av. Duque de Ávila / Jardim Arco Do Cego,2,21,2022-05-14,14:08:33.,2022-05-14 14:08:33,-9.142703,38.735352
420 - Av. Rovisco Pais / Av. Manuel da Maia,0,26,2022-05-14,14:08:33.,2022-05-14 14:08:33,-9.13672,38.73617
460 - Av. Rio de Janeiro / Parque de Jogos 1º de Maio,3,12,2022-05-14,14:08:33.,2022-05-14 14:08:33,-9.13749,38.75176
452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,4,6,2022-05-14,14:08:30.,2022-05-14 14:08:30,-9.136681,38.747751
214 - Largo de Santos,14,10,2022-05-14,14:08:30.,2022-05-14 14:08:30,-9.15424,38.70673
464 - Av. da Igreja / Rua Afonso Lopes Vieira,1,13,2022-05-14,14:08:30.,2022-05-14 14:08:30,-9.148427,38.75165]
315 - Rua Passos Manuel/ Jardim Constantino,1,19,2022-05-14,14:08:30.,2022-05-14 14:08:30,-9.136968,38.731264
473 - Av. do Brasil / Av. de Roma,0,14,2022-05-14,14:08:35.,2022-05-14 14:08:35,-9.14697,38.75643
423 - Av. Conde Valbom / Rua Marquês Sá da Bandeira,1,9,2022-05-14,14:08:36.,2022-05-14 14:08:36,-9.152295,38.737911
416 - Av. República / Avenida Duque de Ávila,2,14,2022-05-14,14:08:30.,2022-05-14 14:08:30,-9.14553,38.735304]
457 - Rua Aboim Ascensão,1,9,2022-05-14,14:08:31.,2022-05-14 14:08:31,-9.14722,38.74975
221-Rua do Crucifixo / Rua São Nicolau,12,3,2022-05-14,14:08:31.,2022-05-14 14:08:31,-9.138828,38.710191
406 - Praça Duque de Saldanha,3,14,2022-05-14,14:08:28.,2022-05-14 14:08:28,-9.145341,38.734247
471 - Rua Lopes de Mendonça / EB São João de Brito,3,7,2022-05-14,14:08:31.,2022-05-14 14:08:31,-9.137337,38.756487
