desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
301 - Avenida da Liberdade / Restauradores,14,8,2022-05-04,21:41:53.,2022-05-04 21:41:53,-9.14242,38.71702
471 - Rua Lopes de Mendonça / EB São João de Brito,2,8,2022-05-04,21:41:53.,2022-05-04 21:41:53,-9.137337,38.756487
115 - Passeio dos Heróis do Mar / Rua Capitão Cook,4,8,2022-05-04,21:41:53.,2022-05-04 21:41:53,-9.09781,"38.793 """
481 - Campo Grande / Museu da Cidade,1,19,2022-05-04,21:41:53.,2022-05-04 21:41:53,-9.156169,38.758207
414 - Av. Duque de Ávila / Rua Pinheiro Chagas,3,16,2022-05-04,21:41:53.,2022-05-04 21:41:53,-9.151,"38.735 ""ty"
403 - Av. Fontes Pereira de Melo,3,17,2022-05-04,21:41:53.,2022-05-04 21:41:53,-9.146522,38.731698
474 - Av. do Brasil / Av. Rio de Janeiro,3,13,2022-05-04,21:41:50.,2022-05-04 21:41:50,-9.1409,38.75832 
106 - Jardim Garcia da Orta,5,9,2022-05-04,21:41:50.,2022-05-04 21:41:50,-9.092506,38.769459
133 - Rua Cidade de Benguela / Avenida Cidade de L,4,14,2022-05-04,21:41:54.,2022-05-04 21:41:54,-9.110724,38.76503]
426 - Av. Elias Garcia / Av. 5 de Outubro,0,14,2022-05-04,21:41:54.,2022-05-04 21:41:54,-9.14793,38.739046]
485 - Rua Tomás da Fonseca / Rua António Albino Machado,8,2,2022-05-04,21:41:54.,2022-05-04 21:41:54,-9.17,"38.756 ""typ"
420 - Av. Rovisco Pais / Av. Manuel da Maia,6,20,2022-05-04,21:41:55.,2022-05-04 21:41:55,-9.13672,38.73617
442 - Campo Pequeno,3,13,2022-05-04,21:41:52.,2022-05-04 21:41:52,-9.14523,38.743371]
137 - Rua Cidade de Bissau {entrada SPACIO},14,19,2022-05-04,21:41:56.,2022-05-04 21:41:56,-9.114505,38.762829
306 - Avenida da Liberdade / Rua Alexandre Herculano,0,16,2022-05-04,21:41:56.,2022-05-04 21:41:56,-9.14854,38.72281
313 - Rua Frei Francisco Foreiro / Rua de Arroios,1,13,2022-05-04,21:41:49.,2022-05-04 21:41:49,-9.135956,38.728049
453 - Av. Roma / Av. EUA,3,11,2022-05-04,21:41:57.,2022-05-04 21:41:57,-9.14207,38.74873
307 - Marquês de Pombal,4,29,2022-05-04,21:41:58.,2022-05-04 21:41:58,-9.149334,38.724954
310 - Rua Pina Manique / Largo do Intendente ,12,5,2022-05-04,21:41:59.,2022-05-04 21:41:59,-9.134847,38.720733
