desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
413 - Av. Ressano Garcia / Av. António Augusto de Aguiar,5,5,2022-04-18,18:58:59.,2022-04-18 18:58:59,-9.15425,38.73432
139 - Rua Cidade de Bissau {Metro Olivais},7,18,2022-04-18,18:58:59.,2022-04-18 18:58:59,-9.111596,38.76134]
453 - Av. Roma / Av. EUA,13,1,2022-04-18,18:59:00.,2022-04-18 18:59:00,-9.14207,38.74873
459 - Rua Maria Amália Vaz de Carvalho / ES Rainha D. Leonor,17,3,2022-04-18,18:59:00.,2022-04-18 18:59:00,-9.141741,38.751481
477 - Alameda da Universidade / Faculdade de Direito,5,19,2022-04-18,18:58:56.,2022-04-18 18:58:56,-9.15671,38.75264
208 - Cais das Pombas,14,8,2022-04-18,18:59:01.,2022-04-18 18:59:01,-9.14373,38.70523
442 - Campo Pequeno,3,13,2022-04-18,18:58:54.,2022-04-18 18:58:54,-9.14523,38.743371]
221-Rua do Crucifixo / Rua São Nicolau,12,3,2022-04-18,18:58:54.,2022-04-18 18:58:54,-9.138828,38.710191
420 - Av. Rovisco Pais / Av. Manuel da Maia,3,23,2022-04-18,18:58:58.,2022-04-18 18:58:58,-9.13672,38.73617
305 - Avenida da Liberdade / Rua Barata Salgueiro,2,14,2022-04-18,18:58:58.,2022-04-18 18:58:58,-9.147,"38.72228 """
362 - Avenida Eng. Duarte Pacheco,0,40,2022-04-18,18:58:51.,2022-04-18 18:58:51,-9.159469,38.72437]
462 - Campo Grande / Biblioteca Nacional,21,8,2022-04-18,18:58:51.,2022-04-18 18:58:51,-9.15031,38.75027
313 - Rua Frei Francisco Foreiro / Rua de Arroios,2,12,2022-04-18,18:58:51.,2022-04-18 18:58:51,-9.135956,38.728049
550 - Rua Fernando Curado Ribeiro / Alameda das Li,7,13,2022-04-18,18:59:03.,2022-04-18 18:59:03,-9.156487,38.760871
410 - Rua da Mesquita / Universidade Nova de Lisboa,17,23,2022-04-18,18:59:03.,2022-04-18 18:59:03,-9.16015,38.73492
456 - Entrecampos / Av. das Forças Armadas,12,29,2022-04-18,18:59:04.,2022-04-18 18:59:04,-9.14872,38.74877
461 - Rua Professora Teresa Ambrósio,4,28,2022-04-18,18:59:04.,2022-04-18 18:59:04,-9.155564,38.749141
484 - Rua Professor Vieira de Almeida,4,18,2022-04-18,18:58:59.,2022-04-18 18:58:59,-9.16658,38.76081
486 - Rua Hermano Neves / Rua José Escada,3,11,2022-04-18,18:58:59.,2022-04-18 18:58:59,-9.16985,38.75954
554 - Alameda das Linhas de Torres / Rua Ladislau,12,15,2022-04-18,18:58:59.,2022-04-18 18:58:59,-9.158298,38.768683
311 - Avenida Almirante Reis Nº14,5,6,2022-04-18,18:58:59.,2022-04-18 18:58:59,-9.135295,38.721721
151 - Rua Contra Almirante Ferraz / Escola Sec.António Damásio,1,23,2022-04-18,18:59:00.,2022-04-18 18:59:00,-9.108728,38.770434
218 - Cais do Sodré,6,16,2022-04-18,18:59:01.,2022-04-18 18:59:01,-9.14471,38.70617
130 - Avenida Berlim / Rua Américo Jesus Fernandes,4,16,2022-04-18,18:59:01.,2022-04-18 18:59:01,-9.106858,38.767761
224 - Martim Moniz,9,13,2022-04-18,18:59:01.,2022-04-18 18:59:01,-9.13651,38.71498
115 - Passeio dos Heróis do Mar / Rua Capitão Cook,5,7,2022-04-18,18:58:56.,2022-04-18 18:58:56,-9.09781,"38.793 """
309 - Rua da Palma,5,5,2022-04-18,18:58:56.,2022-04-18 18:58:56,-9.13577,38.71901
450 - Rua Alfredo Cortês,9,1,2022-04-18,18:58:56.,2022-04-18 18:58:56,-9.14399,38.74626
112 - Alameda dos Oceanos / Passeio das Garças,13,1,2022-04-18,18:59:03.,2022-04-18 18:59:03,-9.09622,38.78069
555 - Alameda das Linhas de Torres,16,17,2022-04-18,18:59:04.,2022-04-18 18:59:04,-9.160248,38.770657
226 - Rua dos Fanqueiros,5,8,2022-04-18,18:58:58.,2022-04-18 18:58:58,-9.136456,38.711888
