desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
426 - Av. Elias Garcia / Av. 5 de Outubro,0,14,2022-03-28,20:18:02.,2022-03-28 20:18:02,-9.14793,38.739046]
517 - Rua Padre Américo,0,0,2022-03-28,20:17:58.,2022-03-28 20:17:58,-9.180393,38.763414
107 - Rotunda dos Vice-Reis,13,1,2022-03-28,20:18:00.,2022-03-28 20:18:00,-9.095416,38.774505
452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,9,1,2022-03-28,20:18:00.,2022-03-28 20:18:00,-9.136681,38.747751
450 - Rua Alfredo Cortês,8,2,2022-03-28,20:18:03.,2022-03-28 20:18:03,-9.14399,38.74626
420 - Av. Rovisco Pais / Av. Manuel da Maia,6,20,2022-03-28,20:18:04.,2022-03-28 20:18:04,-9.13672,38.73617
308 - Marquês de Pombal,1,10,2022-03-28,20:18:04.,2022-03-28 20:18:04,-9.14969,38.7246 
304 - Avenida da Liberdade / São Jorge,1,15,2022-03-28,20:18:05.,2022-03-28 20:18:05,-9.14637,38.72026
554 - Alameda das Linhas de Torres / Rua Ladislau,27,0,2022-03-28,20:18:05.,2022-03-28 20:18:05,-9.158298,38.768683
150 - Avenida Dr. Francisco Luis Gomes / Go Fit,1,16,2022-03-28,20:18:05.,2022-03-28 20:18:05,-9.111745,38.769665
413 - Av. Ressano Garcia / Av. António Augusto de Aguiar,1,9,2022-03-28,20:18:05.,2022-03-28 20:18:05,-9.15425,38.73432
132 - Avenida de Berlim / Rua Cidade de Cabinda,6,19,2022-03-28,20:18:05.,2022-03-28 20:18:05,-9.11255,38.76829
134 - Praça Cidade do Luso,9,11,2022-03-28,20:18:05.,2022-03-28 20:18:05,-9.116342,38.765588
306 - Avenida da Liberdade / Rua Alexandre Herculano,1,15,2022-03-28,20:18:05.,2022-03-28 20:18:05,-9.14854,38.72281
218 - Cais do Sodré,11,11,2022-03-28,20:18:06.,2022-03-28 20:18:06,-9.14471,38.70617
478 - Alameda da Universidade / Faculdade de Letras,0,32,2022-03-28,20:18:07.,2022-03-28 20:18:07,-9.15717,38.75359
310 - Rua Pina Manique / Largo do Intendente ,0,17,2022-03-28,20:18:07.,2022-03-28 20:18:07,-9.134847,38.720733
488 - Rua Fernando Namora / Rua António Quadros,20,0,2022-03-28,20:18:07.,2022-03-28 20:18:07,-9.17526,38.76014
312 - Rua Álvaro Coutinho / Avenida Almirante Reis,0,18,2022-03-28,20:18:07.,2022-03-28 20:18:07,-9.134802,38.724869
490 - Rua Fernando Namora / Azinhaga da Torre do Fato,14,2,2022-03-28,20:18:09.,2022-03-28 20:18:09,-9.17849,38.76026
112 - Alameda dos Oceanos / Passeio das Garças,13,1,2022-03-28,20:18:10.,2022-03-28 20:18:10,-9.09622,38.78069
203 - Padrão dos Descobrimentos,4,18,2022-03-28,20:18:10.,2022-03-28 20:18:10,-9.20633,38.6935 
205 - Av. Brasília / Cordoaria,2,8,2022-03-28,20:18:11.,2022-03-28 20:18:11,-9.188,"38.697 ""ty"
315 - Rua Passos Manuel/ Jardim Constantino,9,11,2022-03-28,20:18:00.,2022-03-28 20:18:00,-9.136968,38.731264
463 - Campo Grande / Av. da Igreja,6,4,2022-03-28,20:18:00.,2022-03-28 20:18:00,-9.14951,38.75243
457 - Rua Aboim Ascensão,2,8,2022-03-28,20:18:01.,2022-03-28 20:18:01,-9.14722,38.74975
365 - Rua Castilho / Rua Marquês da Fronteira,0,0,2022-03-28,20:17:58.,2022-03-28 20:17:58,-9.157531,38.729724
408 - Praça Duque de Saldanha,2,8,2022-03-28,20:17:58.,2022-03-28 20:17:58,-9.144117,38.733749
101 - Alameda dos Oceanos / Rua dos Argonautas,11,5,2022-03-28,20:17:58.,2022-03-28 20:17:58,-9.096804,38.756161
449 - Av. 5 de Outubro / Rua da Cruz Vermelha,2,12,2022-03-28,20:18:02.,2022-03-28 20:18:02,-9.150085,38.746836
115 - Passeio dos Heróis do Mar / Rua Capitão Cook,6,6,2022-03-28,20:18:02.,2022-03-28 20:18:02,-9.09781,"38.793 """
453 - Av. Roma / Av. EUA,7,7,2022-03-28,20:18:05.,2022-03-28 20:18:05,-9.14207,38.74873
486 - Rua Hermano Neves / Rua José Escada,7,7,2022-03-28,20:18:06.,2022-03-28 20:18:06,-9.16985,38.75954
311 - Avenida Almirante Reis Nº14,11,0,2022-03-28,20:18:06.,2022-03-28 20:18:06,-9.135295,38.721721
102 - Porta do Mar,10,4,2022-03-28,20:17:59.,2022-03-28 20:17:59,-9.096439,38.759156
313 - Rua Frei Francisco Foreiro / Rua de Arroios,12,2,2022-03-28,20:17:59.,2022-03-28 20:17:59,-9.135956,38.728049
475 - Av. Professor Gama Pinto / Cantina Velha,2,39,2022-03-28,20:17:59.,2022-03-28 20:17:59,-9.15907,38.75115
510 - Largo da Revista Militar / Avenida do Colégio Militar,0,0,2022-03-28,20:17:57.,2022-03-28 20:17:57,-9.189058,38.752892
518 - Avenida das Nações Unidas / Azinhaga da Torre do Fato,0,0,2022-03-28,20:17:57.,2022-03-28 20:17:57,-9.177955,38.764097
137 - Rua Cidade de Bissau {entrada SPACIO},8,25,2022-03-28,20:18:04.,2022-03-28 20:18:04,-9.114505,38.762829
114 - Via do Oriente,6,4,2022-03-28,20:18:04.,2022-03-28 20:18:04,-9.09974,38.78836
307 - Marquês de Pombal,4,29,2022-03-28,20:18:06.,2022-03-28 20:18:06,-9.149334,38.724954
113 - Alameda dos Oceanos/ Passeio do Levante,14,0,2022-03-28,20:18:07.,2022-03-28 20:18:07,-9.09825,38.78414
419 - Av. António José de Almeida / Instituto Superior Técnico,0,25,2022-03-28,20:18:07.,2022-03-28 20:18:07,-9.13956,38.73811
222 - Praça da Figueira,10,20,2022-03-28,20:18:09.,2022-03-28 20:18:09,-9.13828,38.71383
