id_expl,id_planeamento,desig_comercial,tipo_servico_niveis,num_bicicletas,num_docas,racio,estado,update_date,bbox,update_date_hour,update_date_only,longitude,latitude
104,104,104 - Gare do Oriente,A,8,40,0.2,active,2022-02-16 21:30:36,"-9.097322, 38.766716, -9.097322, 38.766716",21,2022-02-16,-9.097322,38.766716
101,101,101 - Alameda dos Oceanos / Rua dos Argonautas,A,15,16,0.94,active,2022-02-16 21:30:36,"-9.096804, 38.756161, -9.096804, 38.756161",21,2022-02-16,-9.096804,38.756161
459,459,459 - Rua Maria Amália Vaz de Carvalho / ES Rainha D. Leonor,B,11,20,0.55,active,2022-02-16 21:30:44,"-9.141741, 38.751481, -9.141741, 38.751481",21,2022-02-16,-9.141741,38.751481
427,427,427 - Av. República / Av. Visconde Valmor,A,1,12,0.08,active,2022-02-16 21:30:46,"-9.14617, 38.73812, -9.14617, 38.73812",21,2022-02-16,-9.14617,38.73812
476,476,476 - Av. Professor Gama Pinto / Reitoria,B,3,23,0.13,active,2022-02-16 21:30:59,"-9.15885, 38.75231, -9.15885, 38.75231",21,2022-02-16,-9.15885,38.75231
477,477,477 - Alameda da Universidade / Faculdade de Direito,B,8,24,0.33,active,2022-02-16 21:30:59,"-9.15671, 38.75264, -9.15671, 38.75264",21,2022-02-16,-9.15671,38.75264
133,133,133 - Rua Cidade de Benguela / Avenida Cidade de L,A,6,18,0.33,active,2022-02-16 21:31:00,"-9.110724, 38.76503, -9.110724, 38.76503",21,2022-02-16,-9.110724,38.76503
551,551,551 - Rua Francisco Stromp / Alameda das Linhas de,A,4,20,0.2,active,2022-02-16 21:31:02,"-9.157235, 38.762584, -9.157235, 38.762584",21,2022-02-16,-9.157235,38.762584
139,139,139 - Rua Cidade de Bissau (Metro Olivais),A,5,25,0.2,active,2022-02-16 21:31:04,"-9.111596, 38.76134, -9.111596, 38.76134",21,2022-02-16,-9.111596,38.76134
105,105,105 - CC Vasco da Gama,A,0,40,0.0,active,2022-02-16 21:30:36,"-9.096222, 38.768548, -9.096222, 38.768548",21,2022-02-16,-9.096222,38.768548
102,102,102 - Porta do Mar,B,13,14,0.93,active,2022-02-16 21:30:37,"-9.096439, 38.759156, -9.096439, 38.759156",21,2022-02-16,-9.096439,38.759156
474,474,474 - Av. do Brasil / Av. Rio de Janeiro,A,14,16,0.88,active,2022-02-16 21:30:44,"-9.1409, 38.75832, -9.1409, 38.75832",21,2022-02-16,-9.1409,38.75832
446,446,446 - Av. República / Interface Entrecampos ,A,40,40,1.0,active,2022-02-16 21:30:46,"-9.14773, 38.74456, -9.14773, 38.74456",21,2022-02-16,-9.14773,38.74456
150,150,150 - Avenida Dr. Francisco Luis Gomes / Go Fit,A,6,17,0.35,active,2022-02-16 21:31:00,"-9.111745, 38.769665, -9.111745, 38.769665",21,2022-02-16,-9.111745,38.769665
550,550,550 - Rua Fernando Curado Ribeiro / Alameda das Li,A,9,20,0.45,active,2022-02-16 21:31:01,"-9.156487, 38.760871, -9.156487, 38.760871",21,2022-02-16,-9.156487,38.760871
554,554,554 - Alameda das Linhas de Torres / Rua Ladislau,A,11,27,0.41,active,2022-02-16 21:31:02,"-9.158298, 38.768683, -9.158298, 38.768683",21,2022-02-16,-9.158298,38.768683
311,311,311 - Avenida Almirante Reis Nº14,A,11,11,1.0,active,2022-02-16 21:31:04,"-9.135295, 38.721721, -9.135295, 38.721721",21,2022-02-16,-9.135295,38.721721
103,103,103 - Jardim da Água,B,10,20,0.5,active,2022-02-16 21:30:37,"-9.095019, 38.761218, -9.095019, 38.761218",21,2022-02-16,-9.095019,38.761218
108,108,108 - Rua do Bojador,B,14,14,1.0,active,2022-02-16 21:30:38,"-9.09235, 38.774289, -9.09235, 38.774289",21,2022-02-16,-9.09235,38.774289
457,457,457 - Rua Aboim Ascensão,B,5,10,0.5,active,2022-02-16 21:30:39,"-9.14722, 38.74975, -9.14722, 38.74975",21,2022-02-16,-9.14722,38.74975
471,471,471 - Rua Lopes de Mendonça / EB São João de Brito,B,6,10,0.6,active,2022-02-16 21:30:48,"-9.137337, 38.756487, -9.137337, 38.756487",21,2022-02-16,-9.137337,38.756487
113,113,113 - Alameda dos Oceanos/ Passeio do Levante,B,8,14,0.57,active,2022-02-16 21:30:56,"-9.09825, 38.78414, -9.09825, 38.78414",21,2022-02-16,-9.09825,38.78414
552,552,552 - Alameda das Linhas de Torres / Hospital Puli,A,12,12,1.0,active,2022-02-16 21:31:01,"-9.157335, 38.766075, -9.157335, 38.766075",21,2022-02-16,-9.157335,38.766075
