desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
431 - Rua do Arco Cego / Av. Magalhães Lima,5,9,2022-02-10,17:40:47.,2022-02-10 17:40:47,-9.14199,38.73937
215 - Av. 24 de Julho,12,5,2022-02-10,17:40:47.,2022-02-10 17:40:47,-9.14949,38.70662
476 - Av. Professor Gama Pinto / Reitoria,2,21,2022-02-10,17:40:43.,2022-02-10 17:40:43,-9.15885,38.75231
554 - Alameda das Linhas de Torres / Rua Ladislau,5,22,2022-02-10,17:40:45.,2022-02-10 17:40:45,-9.158298,38.768683
555 - Alameda das Linhas de Torres,17,16,2022-02-10,17:40:43.,2022-02-10 17:40:43,-9.160248,38.770657
311 - Avenida Almirante Reis Nº14,3,8,2022-02-10,17:40:39.,2022-02-10 17:40:39,-9.135295,38.721721
222 - Praça da Figueira,7,23,2022-02-10,17:40:48.,2022-02-10 17:40:48,-9.13828,38.71383
413 - Av. Ressano Garcia / Av. António Augusto de Aguiar,7,3,2022-02-10,17:40:50.,2022-02-10 17:40:50,-9.15425,38.73432
112 - Alameda dos Oceanos / Passeio das Garças,11,3,2022-02-10,18:01:05.,2022-02-10 18:01:05,-9.09622,38.78069
137 - Rua Cidade de Bissau {entrada SPACIO},19,14,2022-02-10,18:01:05.,2022-02-10 18:01:05,-9.114505,38.762829
412 - Av. Ressano Garcia / Av. António Augusto de Aguiar,8,8,2022-02-10,18:01:08.,2022-02-10 18:01:08,-9.1546,38.73448 
216 - Praça D. Luís I,5,16,2022-02-10,18:01:08.,2022-02-10 18:01:08,-9.14655,38.70663
474 - Av. do Brasil / Av. Rio de Janeiro,4,12,2022-02-10,18:01:08.,2022-02-10 18:01:08,-9.1409,38.75832 
115 - Passeio dos Heróis do Mar / Rua Capitão Cook,9,3,2022-02-10,18:01:08.,2022-02-10 18:01:08,-9.09781,"38.793 """
225 - Martim Moniz,3,13,2022-02-10,18:01:08.,2022-02-10 18:01:08,-9.13694,38.71526
468 - Largo Frei Heitor Pinto,8,13,2022-02-10,18:01:08.,2022-02-10 18:01:08,-9.13827,38.75482
490 - Rua Fernando Namora / Azinhaga da Torre do Fato,5,11,2022-02-10,18:01:09.,2022-02-10 18:01:09,-9.17849,38.76026
550 - Rua Fernando Curado Ribeiro / Alameda das Li,3,17,2022-02-10,18:01:06.,2022-02-10 18:01:06,-9.156487,38.760871
556 - Alamedas das Linhas de Torres / Estrada da T,11,0,2022-02-10,18:01:06.,2022-02-10 18:01:06,-9.161462,38.773489
305 - Avenida da Liberdade / Rua Barata Salgueiro,8,8,2022-02-10,17:40:49.,2022-02-10 17:40:49,-9.147,"38.72228 """
452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,7,3,2022-02-10,18:01:05.,2022-02-10 18:01:05,-9.136681,38.747751
314 - Rua Marques da Silva / Rua António Pedro,1,11,2022-02-10,18:01:05.,2022-02-10 18:01:05,-9.135675,38.729657
443 - Av. de Roma / Fórum Lisboa,9,5,2022-02-10,17:40:48.,2022-02-10 17:40:48,-9.13866,38.74351
487 - Rua Professor João Barreira,6,8,2022-02-10,17:40:48.,2022-02-10 17:40:48,-9.17096,38.76136
214 - Largo de Santos,4,20,2022-02-10,17:40:47.,2022-02-10 17:40:47,-9.15424,38.70673
463 - Campo Grande / Av. da Igreja,0,10,2022-02-10,17:40:47.,2022-02-10 17:40:47,-9.14951,38.75243
104 - Gare do Oriente,30,10,2022-02-10,17:40:43.,2022-02-10 17:40:43,-9.097322,38.766716
103 - Jardim da Água,20,0,2022-02-10,17:40:44.,2022-02-10 17:40:44,-9.095019,38.761218
471 - Rua Lopes de Mendonça / EB São João de Brito,1,9,2022-02-10,18:01:07.,2022-02-10 18:01:07,-9.137337,38.756487
101 - Alameda dos Oceanos / Rua dos Argonautas,16,0,2022-02-10,18:01:08.,2022-02-10 18:01:08,-9.096804,38.756161
450 - Rua Alfredo Cortês,10,0,2022-02-10,18:01:08.,2022-02-10 18:01:08,-9.14399,38.74626
486 - Rua Hermano Neves / Rua José Escada,5,9,2022-02-10,18:01:08.,2022-02-10 18:01:08,-9.16985,38.75954
401 - Rua Martens Ferrão / Av. Fontes Pereira de Melo,8,8,2022-02-10,18:01:09.,2022-02-10 18:01:09,-9.14742,38.72894
406 - Praça Duque de Saldanha,9,8,2022-02-10,18:01:09.,2022-02-10 18:01:09,-9.145341,38.734247
414 - Av. Duque de Ávila / Rua Pinheiro Chagas,6,13,2022-02-10,18:01:09.,2022-02-10 18:01:09,-9.151,"38.735 ""ty"
446 - Av. República / Interface Entrecampos ,22,18,2022-02-10,18:01:09.,2022-02-10 18:01:09,-9.14773,38.74456
313 - Rua Frei Francisco Foreiro / Rua de Arroios,1,13,2022-02-10,17:40:39.,2022-02-10 17:40:39,-9.135956,38.728049
139 - Rua Cidade de Bissau {Metro Olivais},15,10,2022-02-10,17:40:40.,2022-02-10 17:40:40,-9.111596,38.76134]
316 - Rua António Pedro / Rua Pascoal de Melo,1,13,2022-02-10,17:40:40.,2022-02-10 17:40:40,-9.135356,38.731424
115 - Passeio dos Heróis do Mar / Rua Capitão Cook,4,8,2022-02-10,17:40:46.,2022-02-10 17:40:46,-9.09781,"38.793 """
107 - Rotunda dos Vice-Reis,4,10,2022-02-10,17:40:46.,2022-02-10 17:40:46,-9.095416,38.774505
427 - Av. República / Av. Visconde Valmor,4,8,2022-02-10,17:40:46.,2022-02-10 17:40:46,-9.14617,38.73812
423 - Av. Conde Valbom / Rua Marquês Sá da Bandeira,2,8,2022-02-10,17:40:47.,2022-02-10 17:40:47,-9.152295,38.737911
218 - Cais do Sodré,15,7,2022-02-10,17:40:47.,2022-02-10 17:40:47,-9.14471,38.70617
306 - Avenida da Liberdade / Rua Alexandre Herculano,13,3,2022-02-10,17:40:49.,2022-02-10 17:40:49,-9.14854,38.72281
206 - Av. Brasília / Doca de Alcântara,10,12,2022-02-10,17:40:49.,2022-02-10 17:40:49,-9.17502,38.70141
484 - Rua Professor Vieira de Almeida,13,9,2022-02-10,17:40:50.,2022-02-10 17:40:50,-9.16658,38.76081
414 - Av. Duque de Ávila / Rua Pinheiro Chagas,4,15,2022-02-10,17:40:50.,2022-02-10 17:40:50,-9.151,"38.735 ""ty"
415 - Av. Duque de Ávila / Av. Conde Valbom,4,16,2022-02-10,17:40:51.,2022-02-10 17:40:51,-9.148443,38.735188
102 - Porta do Mar,13,1,2022-02-10,18:01:05.,2022-02-10 18:01:05,-9.096439,38.759156
223 - Praça do Rossio,9,12,2022-02-10,18:01:05.,2022-02-10 18:01:05,-9.138952,38.713112
421 - Alameda D. Afonso Henriques,8,12,2022-02-10,18:01:06.,2022-02-10 18:01:06,-9.13416,38.73736
442 - Campo Pequeno,6,10,2022-02-10,18:01:06.,2022-02-10 18:01:06,-9.14523,38.743371]
407 - Praça Duque de Saldanha,1,16,2022-02-10,18:01:06.,2022-02-10 18:01:06,-9.14446,38.73434
410 - Rua da Mesquita / Universidade Nova de Lisboa,23,17,2022-02-10,18:01:07.,2022-02-10 18:01:07,-9.16015,38.73492
304 - Avenida da Liberdade / São Jorge,2,14,2022-02-10,18:01:08.,2022-02-10 18:01:08,-9.14637,38.72026
219 - Praça do Município,9,13,2022-02-10,18:01:08.,2022-02-10 18:01:08,-9.13951,38.70797
468 - Largo Frei Heitor Pinto,9,12,2022-02-10,17:40:46.,2022-02-10 17:40:46,-9.13827,38.75482
461 - Rua Professora Teresa Ambrósio,13,19,2022-02-10,17:40:46.,2022-02-10 17:40:46,-9.155564,38.749141
307 - Marquês de Pombal,6,27,2022-02-10,17:40:46.,2022-02-10 17:40:46,-9.149334,38.724954
417 - Av. Duque de Ávila / Jardim Arco Do Cego,22,1,2022-02-10,17:40:46.,2022-02-10 17:40:46,-9.142703,38.735352
135 - Avenida Cidade de Lourenço Marques / Vale do,5,15,2022-02-10,17:40:47.,2022-02-10 17:40:47,-9.118689,38.764067
225 - Martim Moniz,3,13,2022-02-10,17:40:47.,2022-02-10 17:40:47,-9.13694,38.71526
208 - Cais das Pombas,13,9,2022-02-10,17:40:48.,2022-02-10 17:40:48,-9.14373,38.70523
446 - Av. República / Interface Entrecampos ,21,19,2022-02-10,17:40:49.,2022-02-10 17:40:49,-9.14773,38.74456
453 - Av. Roma / Av. EUA,3,11,2022-02-10,17:40:49.,2022-02-10 17:40:49,-9.14207,38.74873
478 - Alameda da Universidade / Faculdade de Letras,7,25,2022-02-10,17:40:49.,2022-02-10 17:40:49,-9.15717,38.75359
203 - Padrão dos Descobrimentos,5,17,2022-02-10,17:40:49.,2022-02-10 17:40:49,-9.20633,38.6935 
419 - Av. António José de Almeida / Instituto Superior Técnico,7,18,2022-02-10,17:40:49.,2022-02-10 17:40:49,-9.13956,38.73811
488 - Rua Fernando Namora / Rua António Quadros,2,18,2022-02-10,17:40:49.,2022-02-10 17:40:49,-9.17526,38.76014
408 - Praça Duque de Saldanha,7,3,2022-02-10,17:40:50.,2022-02-10 17:40:50,-9.144117,38.733749
150 - Avenida Dr. Francisco Luis Gomes / Go Fit,2,15,2022-02-10,17:40:50.,2022-02-10 17:40:50,-9.111745,38.769665
462 - Campo Grande / Biblioteca Nacional,17,12,2022-02-10,17:40:45.,2022-02-10 17:40:45,-9.15031,38.75027
473 - Av. do Brasil / Av. de Roma,10,4,2022-02-10,18:01:05.,2022-02-10 18:01:05,-9.14697,38.75643
457 - Rua Aboim Ascensão,2,8,2022-02-10,18:01:05.,2022-02-10 18:01:05,-9.14722,38.74975
106 - Jardim Garcia da Orta,1,13,2022-02-10,18:01:05.,2022-02-10 18:01:05,-9.092506,38.769459
479 - Rua Professor Oliveira Marques,7,7,2022-02-10,18:01:06.,2022-02-10 18:01:06,-9.15724,38.75491
109 - Alameda dos Oceanos / Rua Ilha dos Amores,6,8,2022-02-10,18:01:06.,2022-02-10 18:01:06,-9.094672,38.777589
134 - Praça Cidade do Luso,1,19,2022-02-10,18:01:06.,2022-02-10 18:01:06,-9.116342,38.765588
420 - Av. Rovisco Pais / Av. Manuel da Maia,8,18,2022-02-10,18:01:07.,2022-02-10 18:01:07,-9.13672,38.73617
220 - Rua do Comercio,11,9,2022-02-10,18:01:07.,2022-02-10 18:01:07,-9.137125,38.70878]
432 - Praça de Londres,1,9,2022-02-10,18:01:08.,2022-02-10 18:01:08,-9.1377,"38.7407 """
551 - Rua Francisco Stromp / Alameda das Linhas de,3,17,2022-02-10,18:01:08.,2022-02-10 18:01:08,-9.157235,38.762584
433 - Av. Paris / Av. Almirante Reis,2,12,2022-02-10,18:01:08.,2022-02-10 18:01:08,-9.13409,38.74095
477 - Alameda da Universidade / Faculdade de Direito,7,17,2022-02-10,17:40:50.,2022-02-10 17:40:50,-9.15671,38.75264
426 - Av. Elias Garcia / Av. 5 de Outubro,5,9,2022-02-10,17:40:50.,2022-02-10 17:40:50,-9.14793,38.739046]
552 - Alameda das Linhas de Torres / Hospital Puli,2,10,2022-02-10,17:40:49.,2022-02-10 17:40:49,-9.157335,38.766075
480 - Faculdade de Ciências,6,19,2022-02-10,17:40:49.,2022-02-10 17:40:49,-9.15503,38.75587
490 - Rua Fernando Namora / Azinhaga da Torre do Fato,7,9,2022-02-10,17:40:47.,2022-02-10 17:40:47,-9.17849,38.76026
403 - Av. Fontes Pereira de Melo,8,12,2022-02-10,18:01:06.,2022-02-10 18:01:06,-9.146522,38.731698
212 - Av. Infante Dom Henrique / Terminal de Cruzeiros,12,8,2022-02-10,18:01:06.,2022-02-10 18:01:06,-9.12769,38.71035
114 - Via do Oriente,2,8,2022-02-10,17:40:45.,2022-02-10 17:40:45,-9.09974,38.78836
205 - Av. Brasília / Cordoaria,9,1,2022-02-10,17:40:48.,2022-02-10 17:40:48,-9.188,"38.697 ""ty"
