desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
306 - Avenida da Liberdade / Rua Alexandre Herculano,4,12,2022-04-25,20:13:36.,2022-04-25 20:13:36,-9.14854,38.72281
487 - Rua Professor João Barreira,0,14,2022-04-25,20:13:36.,2022-04-25 20:13:36,-9.17096,38.76136
423 - Av. Conde Valbom / Rua Marquês Sá da Bandeira,5,5,2022-04-25,20:13:36.,2022-04-25 20:13:36,-9.152295,38.737911
311 - Avenida Almirante Reis Nº14,1,10,2022-04-25,20:13:36.,2022-04-25 20:13:36,-9.135295,38.721721
137 - Rua Cidade de Bissau {entrada SPACIO},16,17,2022-04-25,20:13:34.,2022-04-25 20:13:34,-9.114505,38.762829
554 - Alameda das Linhas de Torres / Rua Ladislau,13,14,2022-04-25,20:13:35.,2022-04-25 20:13:35,-9.158298,38.768683
135 - Avenida Cidade de Lourenço Marques / Vale do,2,18,2022-04-25,20:13:33.,2022-04-25 20:13:33,-9.118689,38.764067
460 - Av. Rio de Janeiro / Parque de Jogos 1º de Maio,8,7,2022-04-25,20:13:34.,2022-04-25 20:13:34,-9.13749,38.75176
417 - Av. Duque de Ávila / Jardim Arco Do Cego,10,13,2022-04-25,20:13:34.,2022-04-25 20:13:34,-9.142703,38.735352
408 - Praça Duque de Saldanha,4,6,2022-04-25,20:13:30.,2022-04-25 20:13:30,-9.144117,38.733749
427 - Av. República / Av. Visconde Valmor,2,10,2022-04-25,20:13:31.,2022-04-25 20:13:31,-9.14617,38.73812
232 - Avenida da Índia / Centro de Arqueologia de Lisboa,0,22,2022-04-25,20:13:29.,2022-04-25 20:13:29,-9.212149,38.694155
510 - Largo da Revista Militar / Avenida do Colégio Militar,0,17,2022-04-25,20:13:29.,2022-04-25 20:13:29,-9.189058,38.752892
421 - Alameda D. Afonso Henriques,18,2,2022-04-25,20:13:32.,2022-04-25 20:13:32,-9.13416,38.73736
406 - Praça Duque de Saldanha,8,9,2022-04-25,20:13:28.,2022-04-25 20:13:28,-9.145341,38.734247
313 - Rua Frei Francisco Foreiro / Rua de Arroios,4,10,2022-04-25,20:13:28.,2022-04-25 20:13:28,-9.135956,38.728049
238 - Rua de Cascais / Alcântara Mar,0,36,2022-04-25,20:13:28.,2022-04-25 20:13:28,-9.175234,38.702936
416 - Av. República / Avenida Duque de Ávila,4,12,2022-04-25,20:13:31.,2022-04-25 20:13:31,-9.14553,38.735304]
403 - Av. Fontes Pereira de Melo,10,10,2022-04-25,20:13:32.,2022-04-25 20:13:32,-9.146522,38.731698
139 - Rua Cidade de Bissau {Metro Olivais},5,20,2022-04-25,20:13:37.,2022-04-25 20:13:37,-9.111596,38.76134]
224 - Martim Moniz,11,11,2022-04-25,20:13:38.,2022-04-25 20:13:38,-9.13651,38.71498
208 - Cais das Pombas,5,17,2022-04-25,20:13:38.,2022-04-25 20:13:38,-9.14373,38.70523
552 - Alameda das Linhas de Torres / Hospital Puli,12,0,2022-04-25,20:13:38.,2022-04-25 20:13:38,-9.157335,38.766075
483 - Rua Professor Francisco Lucas Pires ,5,11,2022-04-25,20:13:39.,2022-04-25 20:13:39,-9.16405,38.75939
401 - Rua Martens Ferrão / Av. Fontes Pereira de Melo,10,6,2022-04-25,20:13:39.,2022-04-25 20:13:39,-9.14742,38.72894
551 - Rua Francisco Stromp / Alameda das Linhas de,2,18,2022-04-25,20:13:41.,2022-04-25 20:13:41,-9.157235,38.762584
114 - Via do Oriente,4,6,2022-04-25,20:13:33.,2022-04-25 20:13:33,-9.09974,38.78836
315 - Rua Passos Manuel/ Jardim Constantino,8,12,2022-04-25,20:13:30.,2022-04-25 20:13:30,-9.136968,38.731264
214 - Largo de Santos,9,15,2022-04-25,20:13:30.,2022-04-25 20:13:30,-9.15424,38.70673
221-Rua do Crucifixo / Rua São Nicolau,2,13,2022-04-25,20:13:31.,2022-04-25 20:13:31,-9.138828,38.710191
481 - Campo Grande / Museu da Cidade,4,16,2022-04-25,20:13:32.,2022-04-25 20:13:32,-9.156169,38.758207
430 - Av. Barbosa Du Bocage / Rua Arco do Cego,9,11,2022-04-25,20:13:32.,2022-04-25 20:13:32,-9.14329,38.74081
453 - Av. Roma / Av. EUA,6,8,2022-04-25,20:13:35.,2022-04-25 20:13:35,-9.14207,38.74873
472 - Rua Marquês Soveral / ES Padre António Vieira,2,12,2022-04-25,20:13:35.,2022-04-25 20:13:35,-9.13608,38.75784
475 - Av. Professor Gama Pinto / Cantina Velha,11,30,2022-04-25,20:13:29.,2022-04-25 20:13:29,-9.15907,38.75115
462 - Campo Grande / Biblioteca Nacional,7,22,2022-04-25,20:13:28.,2022-04-25 20:13:28,-9.15031,38.75027
474 - Av. do Brasil / Av. Rio de Janeiro,6,10,2022-04-25,20:13:29.,2022-04-25 20:13:29,-9.1409,38.75832 
225 - Martim Moniz,1,15,2022-04-25,20:13:37.,2022-04-25 20:13:37,-9.13694,38.71526
310 - Rua Pina Manique / Largo do Intendente ,3,14,2022-04-25,20:13:37.,2022-04-25 20:13:37,-9.134847,38.720733
478 - Alameda da Universidade / Faculdade de Letras,4,28,2022-04-25,20:13:38.,2022-04-25 20:13:38,-9.15717,38.75359
488 - Rua Fernando Namora / Rua António Quadros,17,3,2022-04-25,20:13:38.,2022-04-25 20:13:38,-9.17526,38.76014
550 - Rua Fernando Curado Ribeiro / Alameda das Li,5,15,2022-04-25,20:13:38.,2022-04-25 20:13:38,-9.156487,38.760871
490 - Rua Fernando Namora / Azinhaga da Torre do Fato,14,2,2022-04-25,20:13:38.,2022-04-25 20:13:38,-9.17849,38.76026
