desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
446 - Av. República / Interface Entrecampos ,6,34,2022-03-16,12:29:22.,2022-03-16 12:29:22,-9.14773,38.74456
306 - Avenida da Liberdade / Rua Alexandre Herculano,16,0,2022-03-16,12:29:22.,2022-03-16 12:29:22,-9.14854,38.72281
403 - Av. Fontes Pereira de Melo,16,4,2022-03-16,12:29:22.,2022-03-16 12:29:22,-9.146522,38.731698
107 - Rotunda dos Vice-Reis,4,10,2022-03-16,12:29:20.,2022-03-16 12:29:20,-9.095416,38.774505
463 - Campo Grande / Av. da Igreja,2,8,2022-03-16,12:29:21.,2022-03-16 12:29:21,-9.14951,38.75243
550 - Rua Fernando Curado Ribeiro / Alameda das Li,4,16,2022-03-16,12:29:20.,2022-03-16 12:29:20,-9.156487,38.760871
308 - Marquês de Pombal,10,1,2022-03-16,12:29:18.,2022-03-16 12:29:18,-9.14969,38.7246 
102 - Porta do Mar,2,12,2022-03-16,12:29:18.,2022-03-16 12:29:18,-9.096439,38.759156
150 - Avenida Dr. Francisco Luis Gomes / Go Fit,3,14,2022-03-16,12:29:19.,2022-03-16 12:29:19,-9.111745,38.769665
301 - Avenida da Liberdade / Restauradores,10,12,2022-03-16,12:29:26.,2022-03-16 12:29:26,-9.14242,38.71702
139 - Rua Cidade de Bissau {Metro Olivais},3,22,2022-03-16,12:29:26.,2022-03-16 12:29:26,-9.111596,38.76134]
216 - Praça D. Luís I,7,14,2022-03-16,12:29:27.,2022-03-16 12:29:27,-9.14655,38.70663
442 - Campo Pequeno,0,16,2022-03-16,12:29:27.,2022-03-16 12:29:27,-9.14523,38.743371]
222 - Praça da Figueira,12,18,2022-03-16,12:29:27.,2022-03-16 12:29:27,-9.13828,38.71383
476 - Av. Professor Gama Pinto / Reitoria,2,21,2022-03-16,12:29:29.,2022-03-16 12:29:29,-9.15885,38.75231
460 - Av. Rio de Janeiro / Parque de Jogos 1º de Maio,1,14,2022-03-16,12:29:29.,2022-03-16 12:29:29,-9.13749,38.75176
366 - Palacio da justiça,0,30,2022-03-15,10:33:46.,2022-03-15 10:33:46,-9.156435,38.731134
428 - Av. República / Avenida Barbosa Du Bocage,2,10,2022-03-16,12:29:21.,2022-03-16 12:29:21,-9.14684,38.74047
552 - Alameda das Linhas de Torres / Hospital Puli,3,9,2022-03-16,12:29:21.,2022-03-16 12:29:21,-9.157335,38.766075
304 - Avenida da Liberdade / São Jorge,15,1,2022-03-16,12:29:21.,2022-03-16 12:29:21,-9.14637,38.72026
416 - Av. República / Avenida Duque de Ávila,13,3,2022-03-16,12:29:17.,2022-03-16 12:29:17,-9.14553,38.735304]
101 - Alameda dos Oceanos / Rua dos Argonautas,2,14,2022-03-16,12:29:18.,2022-03-16 12:29:18,-9.096804,38.756161
415 - Av. Duque de Ávila / Av. Conde Valbom,3,17,2022-03-16,12:29:18.,2022-03-16 12:29:18,-9.148443,38.735188
555 - Alameda das Linhas de Torres,6,27,2022-03-16,12:29:18.,2022-03-16 12:29:18,-9.160248,38.770657
134 - Praça Cidade do Luso,1,19,2022-03-16,12:29:19.,2022-03-16 12:29:19,-9.116342,38.765588
456 - Entrecampos / Av. das Forças Armadas,3,38,2022-03-16,12:29:27.,2022-03-16 12:29:27,-9.14872,38.74877
410 - Rua da Mesquita / Universidade Nova de Lisboa,29,11,2022-03-16,12:29:28.,2022-03-16 12:29:28,-9.16015,38.73492
221-Rua do Crucifixo/Rua São Nicolau,6,9,2022-03-16,12:29:28.,2022-03-16 12:29:28,-9.138828,38.710191
316 - Rua António Pedro / Rua Pascoal de Melo,0,14,2022-03-16,12:29:28.,2022-03-16 12:29:28,-9.135356,38.731424
452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,4,6,2022-03-16,12:29:23.,2022-03-16 12:29:23,-9.136681,38.747751
215 - Av. 24 de Julho,15,2,2022-03-16,12:29:26.,2022-03-16 12:29:26,-9.14949,38.70662
224 - Martim Moniz,8,14,2022-03-16,12:29:23.,2022-03-16 12:29:23,-9.13651,38.71498
223 - Praça do Rossio,7,14,2022-03-16,12:29:23.,2022-03-16 12:29:23,-9.138952,38.713112
486 - Rua Hermano Neves / Rua José Escada,1,13,2022-03-16,12:29:24.,2022-03-16 12:29:24,-9.16985,38.75954
457 - Rua Aboim Ascensão,3,7,2022-03-16,12:29:24.,2022-03-16 12:29:24,-9.14722,38.74975
131 - Avenida de Berlim / Praça Baden Powell,8,13,2022-03-16,12:29:26.,2022-03-16 12:29:26,-9.110767,38.768137
313 - Rua Frei Francisco Foreiro / Rua de Arroios,3,11,2022-03-16,12:29:26.,2022-03-16 12:29:26,-9.135956,38.728049
479 - Rua Professor Oliveira Marques,11,3,2022-03-16,12:29:29.,2022-03-16 12:29:29,-9.15724,38.75491
450 - Rua Alfredo Cortês,0,10,2022-03-16,12:29:29.,2022-03-16 12:29:29,-9.14399,38.74626
214 - Largo de Santos,24,0,2022-03-16,12:29:25.,2022-03-16 12:29:25,-9.15424,38.70673
554 - Alameda das Linhas de Torres / Rua Ladislau,5,22,2022-03-16,12:29:22.,2022-03-16 12:29:22,-9.158298,38.768683
106 - Jardim Garcia da Orta,14,0,2022-03-16,12:29:19.,2022-03-16 12:29:19,-9.092506,38.769459
103 - Jardim da Água,9,11,2022-03-16,12:29:20.,2022-03-16 12:29:20,-9.095019,38.761218
459 - Rua Maria Amália Vaz de Carvalho / ES Rainha D. Leonor,5,15,2022-03-16,12:29:20.,2022-03-16 12:29:20,-9.141741,38.751481
208 - Cais das Pombas,3,19,2022-03-16,12:29:20.,2022-03-16 12:29:20,-9.14373,38.70523
114 - Via do Oriente,7,3,2022-03-16,12:29:21.,2022-03-16 12:29:21,-9.09974,38.78836
220 - Rua do Comercio,8,12,2022-03-16,12:29:18.,2022-03-16 12:29:18,-9.137125,38.70878]
105 - CC Vasco da Gama,37,3,2022-03-16,12:29:17.,2022-03-16 12:29:17,-9.096222,38.768548
551 - Rua Francisco Stromp / Alameda das Linhas de,2,18,2022-03-16,12:29:22.,2022-03-16 12:29:22,-9.157235,38.762584
109 - Alameda dos Oceanos / Rua Ilha dos Amores,0,14,2022-03-16,12:29:23.,2022-03-16 12:29:23,-9.094672,38.777589
485 - Rua Tomás da Fonseca / Rua António Albino Machado,2,8,2022-03-16,12:29:23.,2022-03-16 12:29:23,-9.17,"38.756 ""typ"
487 - Rua Professor João Barreira,0,14,2022-03-16,12:29:23.,2022-03-16 12:29:23,-9.17096,38.76136
481 - Campo Grande / Museu da Cidade,11,9,2022-03-16,12:29:23.,2022-03-16 12:29:23,-9.156169,38.758207
480 - Faculdade de Ciências,14,11,2022-03-16,12:29:24.,2022-03-16 12:29:24,-9.15503,38.75587
477 - Alameda da Universidade / Faculdade de Direito,24,0,2022-03-16,12:29:24.,2022-03-16 12:29:24,-9.15671,38.75264
218 - Cais do Sodré,4,18,2022-03-16,12:29:26.,2022-03-16 12:29:26,-9.14471,38.70617
431 - Rua do Arco Cego / Av. Magalhães Lima,4,10,2022-03-16,12:29:26.,2022-03-16 12:29:26,-9.14199,38.73937
483 - Rua Professor Francisco Lucas Pires ,5,11,2022-03-16,12:29:27.,2022-03-16 12:29:27,-9.16405,38.75939
205 - Av. Brasília / Cordoaria,1,9,2022-03-16,12:29:27.,2022-03-16 12:29:27,-9.188,"38.697 ""ty"
206 - Av. Brasília / Doca de Alcântara,7,15,2022-03-16,12:29:28.,2022-03-16 12:29:28,-9.17502,38.70141
449 - Av. 5 de Outubro / Rua da Cruz Vermelha,1,13,2022-03-16,12:29:28.,2022-03-16 12:29:28,-9.150085,38.746836
