desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
480 - Faculdade de Ciências,3,22,2022-04-27,20:14:33.,2022-04-27 20:14:33,-9.15503,38.75587
408 - Praça Duque de Saldanha,1,9,2022-04-27,20:14:33.,2022-04-27 20:14:33,-9.144117,38.733749
485 - Rua Tomás da Fonseca / Rua António Albino Machado,9,1,2022-04-27,20:14:33.,2022-04-27 20:14:33,-9.17,"38.756 ""typ"
518 - Avenida das Nações Unidas / Azinhaga da Torre do Fato,0,20,2022-04-27,20:14:31.,2022-04-27 20:14:31,-9.177955,38.764097
314 - Rua Marques da Silva / Rua António Pedro,5,7,2022-04-27,20:14:32.,2022-04-27 20:14:32,-9.135675,38.729657
361 - Amoreiras Shopping Center,0,31,2022-04-27,20:14:33.,2022-04-27 20:14:33,-9.160992,38.72392]
464 - Av. da Igreja / Rua Afonso Lopes Vieira,4,10,2022-04-27,20:14:33.,2022-04-27 20:14:33,-9.148427,38.75165]
406 - Praça Duque de Saldanha,3,14,2022-04-27,20:14:26.,2022-04-27 20:14:26,-9.145341,38.734247
413 - Av. Ressano Garcia / Av. António Augusto de Aguiar,5,5,2022-04-27,20:14:37.,2022-04-27 20:14:37,-9.15425,38.73432
459 - Rua Maria Amália Vaz de Carvalho / ES Rainha D. Leonor,7,13,2022-04-27,20:14:38.,2022-04-27 20:14:38,-9.141741,38.751481
307 - Marquês de Pombal,1,32,2022-04-27,20:14:38.,2022-04-27 20:14:38,-9.149334,38.724954
216 - Praça D. Luís I,10,11,2022-04-27,20:14:38.,2022-04-27 20:14:38,-9.14655,38.70663
401 - Rua Martens Ferrão / Av. Fontes Pereira de Melo,2,14,2022-04-27,20:14:38.,2022-04-27 20:14:38,-9.14742,38.72894
488 - Rua Fernando Namora / Rua António Quadros,17,3,2022-04-27,20:14:38.,2022-04-27 20:14:38,-9.17526,38.76014
208 - Cais das Pombas,20,2,2022-04-27,20:14:38.,2022-04-27 20:14:38,-9.14373,38.70523
419 - Av. António José de Almeida / Instituto Superior Técnico,1,24,2022-04-27,20:14:38.,2022-04-27 20:14:38,-9.13956,38.73811
104 - Gare do Oriente,5,35,2022-04-27,20:14:39.,2022-04-27 20:14:39,-9.097322,38.766716
