desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
456 - Entrecampos / Av. das Forças Armadas,28,13,2022-03-13,10:53:13.,2022-03-13 10:53:13,-9.14872,38.74877
476 - Av. Professor Gama Pinto / Reitoria,23,0,2022-03-13,10:53:14.,2022-03-13 10:53:14,-9.15885,38.75231
108 - Rua do Bojador,8,6,2022-03-13,10:53:10.,2022-03-13 10:53:10,-9.09235,38.774289]
461 - Rua Professora Teresa Ambrósio,22,10,2022-03-13,10:53:13.,2022-03-13 10:53:13,-9.155564,38.749141
134 - Praça Cidade do Luso,12,8,2022-03-13,10:53:13.,2022-03-13 10:53:13,-9.116342,38.765588
449 - Av. 5 de Outubro / Rua da Cruz Vermelha,10,4,2022-03-13,10:53:13.,2022-03-13 10:53:13,-9.150085,38.746836
203 - Padrão dos Descobrimentos,8,14,2022-03-13,10:53:06.,2022-03-13 10:53:06,-9.20633,38.6935 
309 - Rua da Palma,3,7,2022-03-13,10:53:07.,2022-03-13 10:53:07,-9.13577,38.71901
421 - Alameda D. Afonso Henriques,7,13,2022-03-13,10:53:07.,2022-03-13 10:53:07,-9.13416,38.73736
468 - Largo Frei Heitor Pinto,18,3,2022-03-13,10:53:14.,2022-03-13 10:53:14,-9.13827,38.75482
552 - Alameda das Linhas de Torres / Hospital Puli,3,9,2022-03-13,10:53:15.,2022-03-13 10:53:15,-9.157335,38.766075
208 - Cais das Pombas,0,22,2022-03-13,10:53:15.,2022-03-13 10:53:15,-9.14373,38.70523
218 - Cais do Sodré,2,20,2022-03-13,10:53:16.,2022-03-13 10:53:16,-9.14471,38.70617
225 - Martim Moniz,6,10,2022-03-13,10:53:17.,2022-03-13 10:53:17,-9.13694,38.71526
315 - Rua Passos Manuel/ Jardim Constantino,1,19,2022-03-13,10:53:17.,2022-03-13 10:53:17,-9.136968,38.731264
306 - Avenida da Liberdade / Rua Alexandre Herculano,4,12,2022-03-13,10:53:18.,2022-03-13 10:53:18,-9.14854,38.72281
