desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
476 - Av. Professor Gama Pinto / Reitoria,8,15,2022-03-14,10:28:48.,2022-03-14 10:28:48,-9.15885,38.75231
415 - Av. Duque de Ávila / Av. Conde Valbom,1,19,2022-03-14,10:28:44.,2022-03-14 10:28:44,-9.148443,38.735188
456 - Entrecampos / Av. das Forças Armadas,22,19,2022-03-14,10:28:47.,2022-03-14 10:28:47,-9.14872,38.74877
426 - Av. Elias Garcia / Av. 5 de Outubro,13,1,2022-03-14,10:28:42.,2022-03-14 10:28:42,-9.14793,38.739046]
433 - Av. Paris / Av. Almirante Reis,1,13,2022-03-14,10:28:45.,2022-03-14 10:28:45,-9.13409,38.74095
474 - Av. do Brasil / Av. Rio de Janeiro,0,16,2022-03-14,10:28:41.,2022-03-14 10:28:41,-9.1409,38.75832 
309 - Rua da Palma,1,9,2022-03-14,10:28:41.,2022-03-14 10:28:41,-9.13577,38.71901
216 - Praça D. Luís I,3,18,2022-03-14,10:28:43.,2022-03-14 10:28:43,-9.14655,38.70663
137 - Rua Cidade de Bissau {entrada SPACIO},2,31,2022-03-14,10:28:50.,2022-03-14 10:28:50,-9.114505,38.762829
226 - Rua dos Fanqueiros,0,17,2022-03-14,10:28:50.,2022-03-14 10:28:50,-9.136456,38.711888
212 - Av. Infante Dom Henrique / Terminal de Cruzeiros,3,17,2022-03-14,10:28:50.,2022-03-14 10:28:50,-9.12769,38.71035
475 - Av. Professor Gama Pinto / Cantina Velha,36,5,2022-03-14,10:28:50.,2022-03-14 10:28:50,-9.15907,38.75115
225 - Martim Moniz,5,11,2022-03-14,10:28:52.,2022-03-14 10:28:52,-9.13694,38.71526
304 - Avenida da Liberdade / São Jorge,8,8,2022-03-14,10:28:52.,2022-03-14 10:28:52,-9.14637,38.72026
421 - Alameda D. Afonso Henriques,0,20,2022-03-14,10:28:40.,2022-03-14 10:28:40,-9.13416,38.73736
151 - Rua Contra Almirante Ferraz / Escola Sec.António Damásio,19,5,2022-03-14,10:28:40.,2022-03-14 10:28:40,-9.108728,38.770434
203 - Padrão dos Descobrimentos,4,18,2022-03-14,10:28:40.,2022-03-14 10:28:40,-9.20633,38.6935 
114 - Via do Oriente,7,3,2022-03-14,10:28:43.,2022-03-14 10:28:43,-9.09974,38.78836
406 - Praça Duque de Saldanha,17,0,2022-03-14,10:28:43.,2022-03-14 10:28:43,-9.145341,38.734247
419 - Av. António José de Almeida / Instituto Superior Técnico,25,0,2022-03-14,10:28:42.,2022-03-14 10:28:42,-9.13956,38.73811
446 - Av. República / Interface Entrecampos ,18,22,2022-03-14,10:28:47.,2022-03-14 10:28:47,-9.14773,38.74456
461 - Rua Professora Teresa Ambrósio,32,0,2022-03-14,10:28:47.,2022-03-14 10:28:47,-9.155564,38.749141
464 - Av. da Igreja / Rua Afonso Lopes Vieira,1,13,2022-03-14,10:28:48.,2022-03-14 10:28:48,-9.148427,38.75165]
468 - Largo Frei Heitor Pinto,14,7,2022-03-14,10:28:48.,2022-03-14 10:28:48,-9.13827,38.75482
305 - Avenida da Liberdade / Rua Barata Salgueiro,12,4,2022-03-14,10:28:52.,2022-03-14 10:28:52,-9.147,"38.72228 """
