id_expl,id_planeamento,desig_comercial,tipo_servico_niveis,num_bicicletas,num_docas,racio,estado,update_date,bbox,update_date_hour,update_date_only,longitude,latitude
101,101,101 - Alameda dos Oceanos / Rua dos Argonautas,A,10,16,0.63,active,2022-03-21 14:21:23,"-9.096804, 38.756161, -9.096804, 38.756161",14,2022-03-21,-9.096804,38.756161
102,102,102 - Porta do Mar,B,7,14,0.5,active,2022-03-21 14:21:23,"-9.096439, 38.759156, -9.096439, 38.759156",14,2022-03-21,-9.096439,38.759156
110,110,110 - Rua de Moscavide,B,2,18,0.11,active,2022-03-21 14:21:25,"-9.097068, 38.778466, -9.097068, 38.778466",14,2022-03-21,-9.097068,38.778466
474,474,474 - Av. do Brasil / Av. Rio de Janeiro,A,5,16,0.31,active,2022-03-21 14:21:31,"-9.1409, 38.75832, -9.1409, 38.75832",14,2022-03-21,-9.1409,38.75832
408,408,408 - Praça Duque de Saldanha,A,1,10,0.1,active,2022-03-21 14:21:32,"-9.144117, 38.733749, -9.144117, 38.733749",14,2022-03-21,-9.144117,38.733749
462,462,462 - Campo Grande / Biblioteca Nacional,B,21,29,0.72,active,2022-03-21 14:21:39,"-9.15031, 38.75027, -9.15031, 38.75027",14,2022-03-21,-9.15031,38.75027
475,475,475 - Av. Professor Gama Pinto / Cantina Velha,B,25,41,0.61,active,2022-03-21 14:21:42,"-9.15907, 38.75115, -9.15907, 38.75115",14,2022-03-21,-9.15907,38.75115
313,313,313 - Rua Frei Francisco Foreiro / Rua de Arroios,A,1,14,0.07,active,2022-03-21 14:21:48,"-9.135956, 38.728049, -9.135956, 38.728049",14,2022-03-21,-9.135956,38.728049
103,103,103 - Jardim da Água,B,17,20,0.85,active,2022-03-21 14:21:24,"-9.095019, 38.761218, -9.095019, 38.761218",14,2022-03-21,-9.095019,38.761218
106,106,106 - Jardim Garcia da Orta,B,6,14,0.43,active,2022-03-21 14:21:24,"-9.092506, 38.769459, -9.092506, 38.769459",14,2022-03-21,-9.092506,38.769459
452,452,452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,B,4,10,0.4,active,2022-03-21 14:21:25,"-9.136681, 38.747751, -9.136681, 38.747751",14,2022-03-21,-9.136681,38.747751
463,463,463 - Campo Grande / Av. da Igreja,B,4,10,0.4,active,2022-03-21 14:21:31,"-9.14951, 38.75243, -9.14951, 38.75243",14,2022-03-21,-9.14951,38.75243
