desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
309 - Rua da Palma,10,0,2022-02-22,01:59:33.,2022-02-22 01:59:33,-9.13577,38.71901
488 - Rua Fernando Namora / Rua António Quadros,13,7,2022-02-22,01:59:43.,2022-02-22 01:59:43,-9.17526,38.76014
315 - Rua Passos Manuel/ Jardim Constantino,14,6,2022-02-22,01:59:43.,2022-02-22 01:59:43,-9.136968,38.731264
222 - Praça da Figueira,6,24,2022-02-22,01:59:43.,2022-02-22 01:59:43,-9.13828,38.71383
224 - Martim Moniz,9,13,2022-02-22,01:59:43.,2022-02-22 01:59:43,-9.13651,38.71498
555 - Alameda das Linhas de Torres,33,0,2022-02-22,01:59:43.,2022-02-22 01:59:43,-9.160248,38.770657
443 - Av. de Roma / Fórum Lisboa,13,1,2022-02-22,01:59:38.,2022-02-22 01:59:38,-9.13866,38.74351
453 - Av. Roma / Av. EUA,12,2,2022-02-22,01:59:38.,2022-02-22 01:59:38,-9.14207,38.74873
476 - Av. Professor Gama Pinto / Reitoria,3,20,2022-02-22,01:59:39.,2022-02-22 01:59:39,-9.15885,38.75231
206 - Av. Brasília / Doca de Alcântara,8,14,2022-02-22,01:59:38.,2022-02-22 01:59:38,-9.17502,38.70141
134 - Praça Cidade do Luso,13,7,2022-02-22,01:59:39.,2022-02-22 01:59:39,-9.116342,38.765588
105 - CC Vasco da Gama,4,36,2022-02-22,01:59:35.,2022-02-22 01:59:35,-9.096222,38.768548
459 - Rua Maria Amália Vaz de Carvalho / ES Rainha D. Leonor,18,2,2022-02-22,01:59:40.,2022-02-22 01:59:40,-9.141741,38.751481
464 - Av. da Igreja / Rua Afonso Lopes Vieira,9,5,2022-02-22,01:59:40.,2022-02-22 01:59:40,-9.148427,38.75165]
406 - Praça Duque de Saldanha,3,14,2022-02-22,01:59:34.,2022-02-22 01:59:34,-9.145341,38.734247
442 - Campo Pequeno,11,5,2022-02-22,01:59:37.,2022-02-22 01:59:37,-9.14523,38.743371]
420 - Av. Rovisco Pais / Av. Manuel da Maia,26,0,2022-02-22,01:59:37.,2022-02-22 01:59:37,-9.13672,38.73617
474 - Av. do Brasil / Av. Rio de Janeiro,10,6,2022-02-22,01:59:32.,2022-02-22 01:59:32,-9.1409,38.75832 
104 - Gare do Oriente,7,33,2022-02-22,01:59:33.,2022-02-22 01:59:33,-9.097322,38.766716
316 - Rua António Pedro / Rua Pascoal de Melo,13,1,2022-02-22,01:59:33.,2022-02-22 01:59:33,-9.135356,38.731424
106 - Jardim Garcia da Orta,5,9,2022-02-22,01:59:35.,2022-02-22 01:59:35,-9.092506,38.769459
484 - Rua Professor Vieira de Almeida,21,1,2022-02-22,01:59:35.,2022-02-22 01:59:35,-9.16658,38.76081
132 - Avenida de Berlim / Rua Cidade de Cabinda,4,21,2022-02-22,01:59:38.,2022-02-22 01:59:38,-9.11255,38.76829
456 - Entrecampos / Av. das Forças Armadas,13,28,2022-02-22,01:59:39.,2022-02-22 01:59:39,-9.14872,38.74877
216 - Praça D. Luís I,7,14,2022-02-22,01:59:36.,2022-02-22 01:59:36,-9.14655,38.70663
107 - Rotunda dos Vice-Reis,10,4,2022-02-22,01:59:36.,2022-02-22 01:59:36,-9.095416,38.774505
205 - Av. Brasília / Cordoaria,7,3,2022-02-22,01:59:38.,2022-02-22 01:59:38,-9.188,"38.697 ""ty"
449 - Av. 5 de Outubro / Rua da Cruz Vermelha,3,11,2022-02-22,01:59:40.,2022-02-22 01:59:40,-9.150085,38.746836
556 - Alamedas das Linhas de Torres / Estrada da T,10,1,2022-02-22,01:59:40.,2022-02-22 01:59:40,-9.161462,38.773489
460 - Av. Rio de Janeiro / Parque de Jogos 1º de Maio,13,2,2022-02-22,01:59:40.,2022-02-22 01:59:40,-9.13749,38.75176
150 - Avenida Dr. Francisco Luis Gomes / Go Fit,8,9,2022-02-22,01:59:41.,2022-02-22 01:59:41,-9.111745,38.769665
