id_expl,id_planeamento,desig_comercial,tipo_servico_niveis,num_bicicletas,num_docas,racio,estado,update_date,bbox,update_date_hour,update_date_only,longitude,latitude
101,101,101 - Alameda dos Oceanos / Rua dos Argonautas,A,11,16,0.69,active,2022-02-19 23:25:24,"-9.096804, 38.756161, -9.096804, 38.756161",23,2022-02-19,-9.096804,38.756161
203,203,203 - Padrão dos Descobrimentos,A,7,22,0.32,active,2022-02-19 23:20:48,"-9.20633, 38.6935, -9.20633, 38.6935",23,2022-02-19,-9.20633,38.6935
102,102,102 - Porta do Mar,B,12,14,0.86,active,2022-02-19 23:25:24,"-9.096439, 38.759156, -9.096439, 38.759156",23,2022-02-19,-9.096439,38.759156
417,417,417 - Av. Duque de Ávila / Jardim Arco Do Cego,A,7,23,0.3,active,2022-02-19 23:20:35,"-9.142703, 38.735352, -9.142703, 38.735352",23,2022-02-19,-9.142703,38.735352
474,474,474 - Av. do Brasil / Av. Rio de Janeiro,A,6,16,0.38,active,2022-02-19 23:20:36,"-9.1409, 38.75832, -9.1409, 38.75832",23,2022-02-19,-9.1409,38.75832
421,421,421 - Alameda D. Afonso Henriques,A,5,20,0.25,active,2022-02-19 23:20:39,"-9.13416, 38.73736, -9.13416, 38.73736",23,2022-02-19,-9.13416,38.73736
309,309,309 - Rua da Palma,B,7,10,0.7,active,2022-02-19 23:20:40,"-9.13577, 38.71901, -9.13577, 38.71901",23,2022-02-19,-9.13577,38.71901
313,313,313 - Rua Frei Francisco Foreiro / Rua de Arroios,A,1,14,0.07,active,2022-02-19 23:20:54,"-9.135956, 38.728049, -9.135956, 38.728049",23,2022-02-19,-9.135956,38.728049
103,103,103 - Jardim da Água,B,17,20,0.85,active,2022-02-19 23:25:24,"-9.095019, 38.761218, -9.095019, 38.761218",23,2022-02-19,-9.095019,38.761218
307,307,307 - Marquês de Pombal,A,8,33,0.24,active,2022-02-19 23:20:42,"-9.149334, 38.724954, -9.149334, 38.724954",23,2022-02-19,-9.149334,38.724954
419,419,419 - Av. António José de Almeida / Instituto Superior Técnico,B,19,25,0.76,active,2022-02-19 23:20:43,"-9.13956, 38.73811, -9.13956, 38.73811",23,2022-02-19,-9.13956,38.73811
478,478,478 - Alameda da Universidade / Faculdade de Letras,B,7,32,0.22,active,2022-02-19 23:20:49,"-9.15717, 38.75359, -9.15717, 38.75359",23,2022-02-19,-9.15717,38.75359
311,311,311 - Avenida Almirante Reis Nº14,A,7,11,0.64,active,2022-02-19 23:20:54,"-9.135295, 38.721721, -9.135295, 38.721721",23,2022-02-19,-9.135295,38.721721
316,316,316 - Rua António Pedro / Rua Pascoal de Melo,A,7,14,0.5,active,2022-02-19 23:20:54,"-9.135356, 38.731424, -9.135356, 38.731424",23,2022-02-19,-9.135356,38.731424
104,104,104 - Gare do Oriente,A,11,40,0.28,active,2022-02-19 23:25:23,"-9.097322, 38.766716, -9.097322, 38.766716",23,2022-02-19,-9.097322,38.766716
