desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
361 - Amoreiras Shopping Center,9,22,2022-05-21,09:45:03.,2022-05-21 09:45:03,-9.160992,38.72392]
238 - Rua de Cascais / Alcântara Mar,0,36,2022-05-21,09:45:03.,2022-05-21 09:45:03,-9.175234,38.702936
553 - Rua Luis Pastor de Macedo / Rua Tobis Portuguesa,6,6,2022-05-21,09:45:03.,2022-05-21 09:45:03,-9.15535,38.767114]
475 - Av. Professor Gama Pinto / Cantina Velha,8,33,2022-05-21,09:45:03.,2022-05-21 09:45:03,-9.15907,38.75115
301 - Avenida da Liberdade / Restauradores,11,11,2022-05-21,09:45:07.,2022-05-21 09:45:07,-9.14242,38.71702
428 - Av. República / Avenida Barbosa Du Bocage,9,3,2022-05-21,09:45:07.,2022-05-21 09:45:07,-9.14684,38.74047
518 - Avenida das Nações Unidas / Azinhaga da Torre do Fato,0,20,2022-05-21,09:45:04.,2022-05-21 09:45:04,-9.177955,38.764097
102 - Porta do Mar,2,12,2022-05-21,09:45:04.,2022-05-21 09:45:04,-9.096439,38.759156
430 - Av. Barbosa Du Bocage / Rua Arco do Cego,8,12,2022-05-21,09:45:08.,2022-05-21 09:45:08,-9.14329,38.74081
403 - Av. Fontes Pereira de Melo,12,8,2022-05-21,09:45:08.,2022-05-21 09:45:08,-9.146522,38.731698
426 - Av. Elias Garcia / Av. 5 de Outubro,7,7,2022-05-21,09:45:08.,2022-05-21 09:45:08,-9.14793,38.739046]
431 - Rua do Arco Cego / Av. Magalhães Lima,6,8,2022-05-21,09:45:08.,2022-05-21 09:45:08,-9.14199,38.73937
408 - Praça Duque de Saldanha,2,8,2022-05-21,09:45:05.,2022-05-21 09:45:05,-9.144117,38.733749
315 - Rua Passos Manuel/ Jardim Constantino,6,14,2022-05-21,09:45:05.,2022-05-21 09:45:05,-9.136968,38.731264
464 - Av. da Igreja / Rua Afonso Lopes Vieira,3,11,2022-05-21,09:45:06.,2022-05-21 09:45:06,-9.148427,38.75165]
219 - Praça do Município,12,10,2022-05-21,09:45:09.,2022-05-21 09:45:09,-9.13951,38.70797
415 - Av. Duque de Ávila / Av. Conde Valbom,6,14,2022-05-21,09:45:10.,2022-05-21 09:45:10,-9.148443,38.735188
226 - Rua dos Fanqueiros,6,7,2022-05-21,09:45:10.,2022-05-21 09:45:10,-9.136456,38.711888
132 - Avenida de Berlim / Rua Cidade de Cabinda,13,12,2022-05-21,09:45:10.,2022-05-21 09:45:10,-9.11255,38.76829
423 - Av. Conde Valbom / Rua Marquês Sá da Bandeira,6,4,2022-05-21,09:45:11.,2022-05-21 09:45:11,-9.152295,38.737911
