desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
301 - Avenida da Liberdade / Restauradores,7,15,2022-02-13,20:16:43.,2022-02-13 20:16:43,-9.14242,38.71702
473 - Av. do Brasil / Av. de Roma,9,5,2022-02-13,20:16:43.,2022-02-13 20:16:43,-9.14697,38.75643
412 - Av. Ressano Garcia / Av. António Augusto de Aguiar,12,4,2022-02-13,20:16:44.,2022-02-13 20:16:44,-9.1546,38.73448 
107 - Rotunda dos Vice-Reis,11,3,2022-02-13,20:16:45.,2022-02-13 20:16:45,-9.095416,38.774505
417 - Av. Duque de Ávila / Jardim Arco Do Cego,11,12,2022-02-13,20:16:45.,2022-02-13 20:16:45,-9.142703,38.735352
137 - Rua Cidade de Bissau {entrada SPACIO},9,24,2022-02-13,20:16:41.,2022-02-13 20:16:41,-9.114505,38.762829
472 - Rua Marquês Soveral / ES Padre António Vieira,13,1,2022-02-13,20:16:48.,2022-02-13 20:16:48,-9.13608,38.75784
215 - Av. 24 de Julho,5,12,2022-02-13,20:16:48.,2022-02-13 20:16:48,-9.14949,38.70662
486 - Rua Hermano Neves / Rua José Escada,10,4,2022-02-13,20:16:53.,2022-02-13 20:16:53,-9.16985,38.75954
426 - Av. Elias Garcia / Av. 5 de Outubro,5,9,2022-02-13,20:16:52.,2022-02-13 20:16:52,-9.14793,38.739046]
416 - Av. República / Avenida Duque de Ávila,15,1,2022-02-13,20:16:51.,2022-02-13 20:16:51,-9.14553,38.735304]
456 - Entrecampos / Av. das Forças Armadas,34,7,2022-02-13,20:16:51.,2022-02-13 20:16:51,-9.14872,38.74877
487 - Rua Professor João Barreira,7,7,2022-02-13,20:16:48.,2022-02-13 20:16:48,-9.17096,38.76136
222 - Praça da Figueira,21,9,2022-02-13,20:16:50.,2022-02-13 20:16:50,-9.13828,38.71383
226 - Rua dos Fanqueiros,11,6,2022-02-13,20:16:57.,2022-02-13 20:16:57,-9.136456,38.711888
103 - Jardim da Água,6,14,2022-02-13,20:16:58.,2022-02-13 20:16:58,-9.095019,38.761218
113 - Alameda dos Oceanos/ Passeio do Levante,10,4,2022-02-13,20:16:58.,2022-02-13 20:16:58,-9.09825,38.78414
421 - Alameda D. Afonso Henriques,7,13,2022-02-13,20:16:58.,2022-02-13 20:16:58,-9.13416,38.73736
464 - Av. da Igreja / Rua Afonso Lopes Vieira,9,5,2022-02-13,20:16:59.,2022-02-13 20:16:59,-9.148427,38.75165]
