id_expl,id_planeamento,desig_comercial,tipo_servico_niveis,num_bicicletas,num_docas,racio,estado,update_date,bbox,update_date_hour,update_date_only,longitude,latitude
388,388,109 - Alameda dos Oceanos / Rua Ilha dos Amores,B,11,14,0.79,repair,2023-04-20 01:45:45,"-9.094672, 38.777589, -9.094672, 38.777589",1,2023-04-20,-9.094672,38.777589
210,210,238 - Rua de Cascais / Alcântara Mar,A,0,0,0.0,repair,2022-04-07 11:56:26,"-9.175234, 38.702936, -9.175234, 38.702936",11,2022-04-07,-9.175234,38.702936
351,351,352 - Rua Tomás da Anunciação / Rua Almeida e S.,,0,17,0.0,repair,2022-07-13 15:45:51,"-9.165653, 38.717313, -9.165653, 38.717313",15,2022-07-13,-9.165653,38.717313
421,421,421 - Alameda D. Afonso Henriques,A,8,20,0.4,active,2023-12-05 16:20:15,"-9.13416, 38.73736, -9.13416, 38.73736",16,2023-12-05,-9.13416,38.73736
224,224,224 - Martim Moniz,A,5,22,0.23,active,2023-12-05 16:20:20,"-9.13651, 38.71498, -9.13651, 38.71498",16,2023-12-05,-9.13651,38.71498
315,315,315 - Rua Passos Manuel/ Jardim Constantino,A,3,20,0.15,active,2023-12-05 16:20:34,"-9.136968, 38.731264, -9.136968, 38.731264",16,2023-12-05,-9.136968,38.731264
238,238,238 - Rua de Cascais / Alcântara Mar,A,11,23,0.48,active,2023-12-05 16:20:38,"-9.175234, 38.702936, -9.175234, 38.702936",16,2023-12-05,-9.175234,38.702936
104,104,104 - Gare do Oriente,A,7,40,0.18,active,2023-12-05 16:25:02,"-9.097322, 38.766716, -9.097322, 38.766716",16,2023-12-05,-9.097322,38.766716
101,101,101 - Alameda dos Oceanos / Rua dos Argonautas,A,11,16,0.69,active,2023-12-05 16:25:02,"-9.096804, 38.756161, -9.096804, 38.756161",16,2023-12-05,-9.096804,38.756161
103,103,103 - Jardim da Água,B,9,20,0.45,active,2023-12-05 16:25:03,"-9.095019, 38.761218, -9.095019, 38.761218",16,2023-12-05,-9.095019,38.761218
414,414,414 - Av. Duque de Ávila / Rua Pinheiro Chagas,B,13,19,0.68,active,2023-12-05 16:25:05,"-9.151, 38.735, -9.151, 38.735",16,2023-12-05,-9.151,38.735
420,420,420 - Av. Rovisco Pais / Av. Manuel da Maia,B,20,26,0.77,active,2023-12-05 16:20:16,"-9.13672, 38.73617, -9.13672, 38.73617",16,2023-12-05,-9.13672,38.73617
225,225,225 - Martim Moniz,A,5,16,0.31,active,2023-12-05 16:20:21,"-9.13694, 38.71526, -9.13694, 38.71526",16,2023-12-05,-9.13694,38.71526
555,555,555 - Alameda das Linhas de Torres,A,16,33,0.48,active,2023-12-05 16:20:34,"-9.160248, 38.770657, -9.160248, 38.770657",16,2023-12-05,-9.160248,38.770657
364,364,364 -Rua D.francisco M. de melo / Rua artilharia 1,A,2,14,0.14,active,2023-12-05 16:20:39,"-9.159369, 38.728263, -9.159369, 38.728263",16,2023-12-05,-9.159369,38.728263
105,105,105 - CC Vasco da Gama,A,6,40,0.15,active,2023-12-05 16:25:02,"-9.096222, 38.768548, -9.096222, 38.768548",16,2023-12-05,-9.096222,38.768548
106,106,106 - Jardim Garcia da Orta,B,7,14,0.5,active,2023-12-05 16:25:03,"-9.092506, 38.769459, -9.092506, 38.769459",16,2023-12-05,-9.092506,38.769459
457,457,457 - Rua Aboim Ascensão,B,5,10,0.5,active,2023-12-05 16:25:04,"-9.14722, 38.74975, -9.14722, 38.74975",16,2023-12-05,-9.14722,38.74975
468,468,468 - Largo Frei Heitor Pinto,B,13,21,0.62,active,2023-12-05 16:25:05,"-9.13827, 38.75482, -9.13827, 38.75482",16,2023-12-05,-9.13827,38.75482
484,484,484 - Rua Professor Vieira de Almeida,A,7,22,0.32,active,2023-12-05 16:20:16,"-9.16658, 38.76081, -9.16658, 38.76081",16,2023-12-05,-9.16658,38.76081
419,419,419 - Av. António José de Almeida / Instituto Superior Técnico,B,9,25,0.36,active,2023-12-05 16:20:21,"-9.13956, 38.73811, -9.13956, 38.73811",16,2023-12-05,-9.13956,38.73811
151,151,151 - Rua Contra Almirante Ferraz / Escola Sec.António Damásio,A,5,24,0.21,active,2023-12-05 16:20:35,"-9.108728, 38.770434, -9.108728, 38.770434",16,2023-12-05,-9.108728,38.770434
519,519,519 - Rua Prof. Pulido Valente / Rua Prof. Mário ,A,3,25,0.12,active,2023-12-05 16:20:39,"-9.1691, 38.763204, -9.1691, 38.763204",16,2023-12-05,-9.1691,38.763204
102,102,102 - Porta do Mar,B,11,14,0.79,active,2023-12-05 16:25:02,"-9.096439, 38.759156, -9.096439, 38.759156",16,2023-12-05,-9.096439,38.759156
107,107,107 - Rotunda dos Vice-Reis,B,1,14,0.07,active,2023-12-05 16:25:03,"-9.095416, 38.774505, -9.095416, 38.774505",16,2023-12-05,-9.095416,38.774505
481,481,481 - Campo Grande / Museu da Cidade,B,3,20,0.15,active,2023-12-05 16:25:05,"-9.156169, 38.758207, -9.156169, 38.758207",16,2023-12-05,-9.156169,38.758207
431,431,431 - Rua do Arco Cego / Av. Magalhães Lima,B,12,14,0.86,active,2023-12-05 16:25:05,"-9.14199, 38.73937, -9.14199, 38.73937",16,2023-12-05,-9.14199,38.73937
486,486,486 - Rua Hermano Neves / Rua José Escada,B,5,14,0.36,active,2023-12-05 16:20:18,"-9.16985, 38.75954, -9.16985, 38.75954",16,2023-12-05,-9.16985,38.75954
212,212,212 - Av. Infante Dom Henrique / Terminal de Cruzeiros,B,15,20,0.75,active,2023-12-05 16:20:21,"-9.12769, 38.71035, -9.12769, 38.71035",16,2023-12-05,-9.12769,38.71035
130,130,130 - Avenida Berlim / Rua Américo Jesus Fernandes,A,5,20,0.25,active,2023-12-05 16:20:35,"-9.106858, 38.767761, -9.106858, 38.767761",16,2023-12-05,-9.106858,38.767761
352,352,352 - Rua Tomás da Anunciação / Rua Almeida e S.,A,15,17,0.88,active,2023-12-05 16:20:39,"-9.165653, 38.717313, -9.165653, 38.717313",16,2023-12-05,-9.165653,38.717313
108,108,108 - Rua do Bojador,B,2,14,0.14,active,2023-12-05 16:25:04,"-9.09235, 38.774289, -9.09235, 38.774289",16,2023-12-05,-9.09235,38.774289
464,464,464 - Av. da Igreja / Rua Afonso Lopes Vieira,B,4,14,0.29,active,2023-12-05 16:25:05,"-9.148427, 38.75165, -9.148427, 38.75165",16,2023-12-05,-9.148427,38.75165
412,412,412 - Av. Ressano Garcia / Av. António Augusto de Aguiar,B,9,16,0.56,active,2023-12-05 16:25:06,"-9.1546, 38.73448, -9.1546, 38.73448",16,2023-12-05,-9.1546,38.73448
403,403,403 - Av. Fontes Pereira de Melo,B,16,20,0.8,active,2023-12-05 16:20:14,"-9.146522, 38.731698, -9.146522, 38.731698",16,2023-12-05,-9.146522,38.731698
432,432,432 - Praça de Londres,B,8,10,0.8,active,2023-12-05 16:20:21,"-9.1377, 38.7407, -9.1377, 38.7407",16,2023-12-05,-9.1377,38.7407
490,490,490 - Rua Fernando Namora / Azinhaga da Torre do Fato,A,10,16,0.63,active,2023-12-05 16:20:22,"-9.17849, 38.76026, -9.17849, 38.76026",16,2023-12-05,-9.17849,38.76026
312,312,312 - Rua Álvaro Coutinho / Avenida Almirante Reis,A,5,18,0.28,active,2023-12-05 16:20:36,"-9.134802, 38.724869, -9.134802, 38.724869",16,2023-12-05,-9.134802,38.724869
507,507,507 - Rua José dos Santos Pereira / Rua Conde de Almoster,A,2,17,0.12,active,2023-12-05 16:20:40,"-9.193024, 38.744727, -9.193024, 38.744727",16,2023-12-05,-9.193024,38.744727
110,110,110 - Rua de Moscavide,B,9,18,0.5,active,2023-12-05 16:25:04,"-9.097068, 38.778466, -9.097068, 38.778466",16,2023-12-05,-9.097068,38.778466
442,442,442 - Campo Pequeno,A,16,16,1.0,active,2023-12-05 16:25:06,"-9.14523, 38.743371, -9.14523, 38.743371",16,2023-12-05,-9.14523,38.743371
430,430,430 - Av. Barbosa Du Bocage / Rua Arco do Cego,B,18,20,0.9,active,2023-12-05 16:20:09,"-9.14329, 38.74081, -9.14329, 38.74081",16,2023-12-05,-9.14329,38.74081
416,416,416 - Av. República / Avenida Duque de Ávila,A,2,16,0.13,active,2023-12-05 16:20:15,"-9.14553, 38.735304, -9.14553, 38.735304",16,2023-12-05,-9.14553,38.735304
218,218,218 - Cais do Sodré,A,6,22,0.27,active,2023-12-05 16:20:22,"-9.14471, 38.70617, -9.14471, 38.70617",16,2023-12-05,-9.14471,38.70617
214,214,214 - Largo de Santos,A,15,24,0.63,active,2023-12-05 16:20:24,"-9.15424, 38.70673, -9.15424, 38.70673",16,2023-12-05,-9.15424,38.70673
363,363,363 - Rua de campolide / Rua marques da fronteira,A,7,14,0.5,active,2023-12-05 16:20:39,"-9.162216, 38.727094, -9.162216, 38.727094",16,2023-12-05,-9.162216,38.727094
211,211,211 - Doca da Marinha,A,9,40,0.23,active,2023-12-05 16:20:43,"-9.132463, 38.707751, -9.132463, 38.707751",16,2023-12-05,-9.132463,38.707751
452,452,452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,B,0,10,0.0,active,2023-12-05 16:25:04,"-9.136681, 38.747751, -9.136681, 38.747751",16,2023-12-05,-9.136681,38.747751
426,426,426 - Av. Elias Garcia / Av. 5 de Outubro,B,14,14,1.0,active,2023-12-05 16:20:09,"-9.14793, 38.739046, -9.14793, 38.739046",16,2023-12-05,-9.14793,38.739046
407,407,407 - Praça Duque de Saldanha,A,11,18,0.61,active,2023-12-05 16:20:13,"-9.14446, 38.73434, -9.14446, 38.73434",16,2023-12-05,-9.14446,38.73434
471,471,471 - Rua Lopes de Mendonça / EB São João de Brito,B,8,10,0.8,active,2023-12-05 16:20:15,"-9.137337, 38.756487, -9.137337, 38.756487",16,2023-12-05,-9.137337,38.756487
401,401,401 - Rua Martens Ferrão / Av. Fontes Pereira de Melo,B,4,16,0.25,active,2023-12-05 16:20:23,"-9.14742, 38.72894, -9.14742, 38.72894",16,2023-12-05,-9.14742,38.72894
208,208,208 - Cais das Pombas,A,7,22,0.32,active,2023-12-05 16:20:24,"-9.14373, 38.70523, -9.14373, 38.70523",16,2023-12-05,-9.14373,38.70523
521,521,521 - Rua César de Oliveira / Rua Fernando Lopes Graça,A,18,22,0.82,active,2023-12-05 16:20:41,"-9.17386, 38.769044, -9.17386, 38.769044",16,2023-12-05,-9.17386,38.769044
280,280,280 - HUB Criativo do Beato Poente,A,7,16,0.44,active,2023-12-05 16:20:45,"-9.106709, 38.729739, -9.106709, 38.729739",16,2023-12-05,-9.106709,38.729739
449,449,449 - Av. 5 de Outubro / Rua da Cruz Vermelha,B,5,14,0.36,active,2023-12-05 16:20:09,"-9.150085, 38.746836, -9.150085, 38.746836",16,2023-12-05,-9.150085,38.746836
408,408,408 - Praça Duque de Saldanha,A,3,10,0.3,active,2023-12-05 16:20:13,"-9.144117, 38.733749, -9.144117, 38.733749",16,2023-12-05,-9.144117,38.733749
306,306,306 - Avenida da Liberdade / Rua Alexandre Herculano,A,13,16,0.81,active,2023-12-05 16:20:18,"-9.14854, 38.72281, -9.14854, 38.72281",16,2023-12-05,-9.14854,38.72281
410,410,410 - Rua da Mesquita / Universidade Nova de Lisboa,B,36,40,0.9,active,2023-12-05 16:20:24,"-9.16015, 38.73492, -9.16015, 38.73492",16,2023-12-05,-9.16015,38.73492
215,215,215 - Av. 24 de Julho,B,9,17,0.53,active,2023-12-05 16:20:26,"-9.14949, 38.70662, -9.14949, 38.70662",16,2023-12-05,-9.14949,38.70662
436,436,436 - Instituto Português de Oncologia,A,8,17,0.47,active,2023-12-05 16:20:42,"-9.162447, 38.739395, -9.162447, 38.739395",16,2023-12-05,-9.162447,38.739395
235,235,235 - Avenida da India / Travessa da Galeotas,A,0,30,0.0,repair,2023-12-05 16:20:45,"-9.192735, 38.697187, -9.192735, 38.697187",16,2023-12-05,-9.192735,38.697187
450,450,450 - Rua Alfredo Cortês,B,1,10,0.1,active,2023-12-05 16:20:09,"-9.14399, 38.74626, -9.14399, 38.74626",16,2023-12-05,-9.14399,38.74626
406,406,406 - Praça Duque de Saldanha,A,15,17,0.88,active,2023-12-05 16:20:13,"-9.145341, 38.734247, -9.145341, 38.734247",16,2023-12-05,-9.145341,38.734247
308,308,308 - Marquês de Pombal,A,3,11,0.27,active,2023-12-05 16:20:19,"-9.14969, 38.7246, -9.14969, 38.7246",16,2023-12-05,-9.14969,38.7246
433,433,433 - Av. Paris / Av. Almirante Reis,B,5,14,0.36,active,2023-12-05 16:20:24,"-9.13409, 38.74095, -9.13409, 38.74095",16,2023-12-05,-9.13409,38.74095
508,508,508 - Estação de Comboios de Benfica,A,1,23,0.04,active,2023-12-05 16:20:37,"-9.200039, 38.74473, -9.200039, 38.74473",16,2023-12-05,-9.200039,38.74473
513,513,513 - Rua Guiomar Torresão/Metro de Carnide,A,8,20,0.4,active,2023-12-05 16:20:42,"-9.19216, 38.758691, -9.19216, 38.758691",16,2023-12-05,-9.19216,38.758691
460,460,460 - Av. Rio de Janeiro / Parque de Jogos 1º de Maio,B,12,15,0.8,active,2023-12-05 16:20:09,"-9.13749, 38.75176, -9.13749, 38.75176",16,2023-12-05,-9.13749,38.75176
428,428,428 - Av. República / Avenida Barbosa Du Bocage,A,12,12,1.0,active,2023-12-05 16:20:14,"-9.14684, 38.74047, -9.14684, 38.74047",16,2023-12-05,-9.14684,38.74047
443,443,443 - Av. de Roma / Fórum Lisboa,B,8,14,0.57,active,2023-12-05 16:20:20,"-9.13866, 38.74351, -9.13866, 38.74351",16,2023-12-05,-9.13866,38.74351
113,113,113 - Alameda dos Oceanos/ Passeio do Levante,B,4,14,0.29,active,2023-12-05 16:20:25,"-9.09825, 38.78414, -9.09825, 38.78414",16,2023-12-05,-9.09825,38.78414
