desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
471 - Rua Lopes de Mendonça / EB São João de Brito,10,0,2022-02-15,22:17:15.,2022-02-15 22:17:15,-9.137337,38.756487
109 - Alameda dos Oceanos / Rua Ilha dos Amores,4,10,2022-02-15,22:17:13.,2022-02-15 22:17:13,-9.094672,38.777589
225 - Martim Moniz,8,8,2022-02-15,22:17:14.,2022-02-15 22:17:14,-9.13694,38.71526
461 - Rua Professora Teresa Ambrósio,2,30,2022-02-15,22:17:14.,2022-02-15 22:17:14,-9.155564,38.749141
137 - Rua Cidade de Bissau {entrada SPACIO},6,27,2022-02-15,22:17:09.,2022-02-15 22:17:09,-9.114505,38.762829
220 - Rua do Comercio,8,12,2022-02-15,22:17:10.,2022-02-15 22:17:10,-9.137125,38.70878]
459 - Rua Maria Amália Vaz de Carvalho / ES Rainha D. Leonor,10,10,2022-02-15,22:17:12.,2022-02-15 22:17:12,-9.141741,38.751481
103 - Jardim da Água,20,0,2022-02-15,22:17:12.,2022-02-15 22:17:12,-9.095019,38.761218
460 - Av. Rio de Janeiro / Parque de Jogos 1º de Maio,8,7,2022-02-15,22:17:12.,2022-02-15 22:17:12,-9.13749,38.75176
474 - Av. do Brasil / Av. Rio de Janeiro,9,7,2022-02-15,22:17:13.,2022-02-15 22:17:13,-9.1409,38.75832 
101 - Alameda dos Oceanos / Rua dos Argonautas,15,1,2022-02-15,22:17:11.,2022-02-15 22:17:11,-9.096804,38.756161
452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,9,1,2022-02-15,22:17:11.,2022-02-15 22:17:11,-9.136681,38.747751
222 - Praça da Figueira,13,17,2022-02-15,22:17:16.,2022-02-15 22:17:16,-9.13828,38.71383
150 - Avenida Dr. Francisco Luis Gomes / Go Fit,9,8,2022-02-15,22:17:17.,2022-02-15 22:17:17,-9.111745,38.769665
442 - Campo Pequeno,3,13,2022-02-15,22:17:17.,2022-02-15 22:17:17,-9.14523,38.743371]
490 - Rua Fernando Namora / Azinhaga da Torre do Fato,15,1,2022-02-15,22:17:17.,2022-02-15 22:17:17,-9.17849,38.76026
550 - Rua Fernando Curado Ribeiro / Alameda das Li,1,19,2022-02-15,22:17:18.,2022-02-15 22:17:18,-9.156487,38.760871
309 - Rua da Palma,3,7,2022-02-15,22:17:18.,2022-02-15 22:17:18,-9.13577,38.71901
433 - Av. Paris / Av. Almirante Reis,12,2,2022-02-15,22:17:20.,2022-02-15 22:17:20,-9.13409,38.74095
414 - Av. Duque de Ávila / Rua Pinheiro Chagas,5,14,2022-02-15,22:17:20.,2022-02-15 22:17:20,-9.151,"38.735 ""ty"
486 - Rua Hermano Neves / Rua José Escada,11,3,2022-02-15,22:17:20.,2022-02-15 22:17:20,-9.16985,38.75954
113 - Alameda dos Oceanos/ Passeio do Levante,4,10,2022-02-15,22:17:12.,2022-02-15 22:17:12,-9.09825,38.78414
114 - Via do Oriente,8,2,2022-02-15,22:17:12.,2022-02-15 22:17:12,-9.09974,38.78836
417 - Av. Duque de Ávila / Jardim Arco Do Cego,2,21,2022-02-15,22:17:13.,2022-02-15 22:17:13,-9.142703,38.735352
428 - Av. República / Avenida Barbosa Du Bocage,0,12,2022-02-15,22:17:14.,2022-02-15 22:17:14,-9.14684,38.74047
468 - Largo Frei Heitor Pinto,16,5,2022-02-15,22:17:14.,2022-02-15 22:17:14,-9.13827,38.75482
473 - Av. do Brasil / Av. de Roma,10,4,2022-02-15,22:17:11.,2022-02-15 22:17:11,-9.14697,38.75643
102 - Porta do Mar,14,0,2022-02-15,22:17:11.,2022-02-15 22:17:11,-9.096439,38.759156
457 - Rua Aboim Ascensão,9,1,2022-02-15,22:17:12.,2022-02-15 22:17:12,-9.14722,38.74975
308 - Marquês de Pombal,1,10,2022-02-15,22:17:12.,2022-02-15 22:17:12,-9.14969,38.7246 
139 - Rua Cidade de Bissau {Metro Olivais},1,24,2022-02-15,22:17:09.,2022-02-15 22:17:09,-9.111596,38.76134]
315 - Rua Passos Manuel/ Jardim Constantino,8,12,2022-02-15,22:17:09.,2022-02-15 22:17:09,-9.136968,38.731264
401 - Rua Martens Ferrão / Av. Fontes Pereira de Melo,2,14,2022-02-15,22:17:19.,2022-02-15 22:17:19,-9.14742,38.72894
406 - Praça Duque de Saldanha,1,16,2022-02-15,22:17:19.,2022-02-15 22:17:19,-9.145341,38.734247
133 - Rua Cidade de Benguela / Avenida Cidade de L,14,4,2022-02-15,22:17:16.,2022-02-15 22:17:16,-9.110724,38.76503]
431 - Rua do Arco Cego / Av. Magalhães Lima,1,13,2022-02-15,22:17:16.,2022-02-15 22:17:16,-9.14199,38.73937
212 - Av. Infante Dom Henrique / Terminal de Cruzeiros,9,11,2022-02-15,22:17:13.,2022-02-15 22:17:13,-9.12769,38.71035
135 - Avenida Cidade de Lourenço Marques / Vale do,14,6,2022-02-15,22:17:16.,2022-02-15 22:17:16,-9.118689,38.764067
301 - Avenida da Liberdade / Restauradores,18,4,2022-02-15,22:17:10.,2022-02-15 22:17:10,-9.14242,38.71702
306 - Avenida da Liberdade / Rua Alexandre Herculano,0,16,2022-02-15,22:17:18.,2022-02-15 22:17:18,-9.14854,38.72281
426 - Av. Elias Garcia / Av. 5 de Outubro,6,8,2022-02-15,22:17:19.,2022-02-15 22:17:19,-9.14793,38.739046]
485 - Rua Tomás da Fonseca / Rua António Albino Machado,6,4,2022-02-15,22:17:20.,2022-02-15 22:17:20,-9.17,"38.756 ""typ"
415 - Av. Duque de Ávila / Av. Conde Valbom,5,15,2022-02-15,22:17:21.,2022-02-15 22:17:21,-9.148443,38.735188
463 - Campo Grande / Av. da Igreja,6,4,2022-02-15,22:17:14.,2022-02-15 22:17:14,-9.14951,38.75243
423 - Av. Conde Valbom / Rua Marquês Sá da Bandeira,5,5,2022-02-15,22:17:14.,2022-02-15 22:17:14,-9.152295,38.737911
132 - Avenida de Berlim / Rua Cidade de Cabinda,3,22,2022-02-15,22:17:14.,2022-02-15 22:17:14,-9.11255,38.76829
427 - Av. República / Av. Visconde Valmor,5,7,2022-02-15,22:17:15.,2022-02-15 22:17:15,-9.14617,38.73812
430 - Av. Barbosa Du Bocage / Rua Arco do Cego,5,15,2022-02-15,22:17:15.,2022-02-15 22:17:15,-9.14329,38.74081
215 - Av. 24 de Julho,7,10,2022-02-15,22:17:15.,2022-02-15 22:17:15,-9.14949,38.70662
432 - Praça de Londres,3,7,2022-02-15,22:17:15.,2022-02-15 22:17:15,-9.1377,"38.7407 """
403 - Av. Fontes Pereira de Melo,4,16,2022-02-15,22:17:10.,2022-02-15 22:17:10,-9.146522,38.731698
110 - Rua de Moscavide,7,11,2022-02-15,22:17:11.,2022-02-15 22:17:11,-9.097068,38.778466
476 - Av. Professor Gama Pinto / Reitoria,15,8,2022-02-15,22:17:12.,2022-02-15 22:17:12,-9.15885,38.75231
479 - Rua Professor Oliveira Marques,11,3,2022-02-15,22:17:13.,2022-02-15 22:17:13,-9.15724,38.75491
226 - Rua dos Fanqueiros,12,5,2022-02-15,22:17:09.,2022-02-15 22:17:09,-9.136456,38.711888
475 - Av. Professor Gama Pinto / Cantina Velha,5,36,2022-02-15,22:17:11.,2022-02-15 22:17:11,-9.15907,38.75115
112 - Alameda dos Oceanos / Passeio das Garças,13,1,2022-02-15,22:17:11.,2022-02-15 22:17:11,-9.09622,38.78069
216 - Praça D. Luís I,4,17,2022-02-15,22:17:16.,2022-02-15 22:17:16,-9.14655,38.70663
219 - Praça do Município,10,12,2022-02-15,22:17:16.,2022-02-15 22:17:16,-9.13951,38.70797
443 - Av. de Roma / Fórum Lisboa,8,6,2022-02-15,22:17:16.,2022-02-15 22:17:16,-9.13866,38.74351
203 - Padrão dos Descobrimentos,12,10,2022-02-15,22:17:17.,2022-02-15 22:17:17,-9.20633,38.6935 
552 - Alameda das Linhas de Torres / Hospital Puli,10,2,2022-02-15,22:17:18.,2022-02-15 22:17:18,-9.157335,38.766075
480 - Faculdade de Ciências,2,23,2022-02-15,22:17:19.,2022-02-15 22:17:19,-9.15503,38.75587
416 - Av. República / Avenida Duque de Ávila,1,15,2022-02-15,22:17:19.,2022-02-15 22:17:19,-9.14553,38.735304]
223 - Praça do Rossio,7,14,2022-02-15,22:17:10.,2022-02-15 22:17:10,-9.138952,38.713112
555 - Alameda das Linhas de Torres,24,9,2022-02-15,22:17:10.,2022-02-15 22:17:10,-9.160248,38.770657
105 - CC Vasco da Gama,13,27,2022-02-15,22:17:11.,2022-02-15 22:17:11,-9.096222,38.768548
450 - Rua Alfredo Cortês,10,0,2022-02-15,22:17:11.,2022-02-15 22:17:11,-9.14399,38.74626
106 - Jardim Garcia da Orta,6,8,2022-02-15,22:17:11.,2022-02-15 22:17:11,-9.092506,38.769459
314 - Rua Marques da Silva / Rua António Pedro,6,6,2022-02-15,22:17:09.,2022-02-15 22:17:09,-9.135675,38.729657
412 - Av. Ressano Garcia / Av. António Augusto de Aguiar,0,16,2022-02-15,22:17:12.,2022-02-15 22:17:12,-9.1546,38.73448 
107 - Rotunda dos Vice-Reis,9,5,2022-02-15,22:17:13.,2022-02-15 22:17:13,-9.095416,38.774505
554 - Alameda das Linhas de Torres / Rua Ladislau,24,3,2022-02-15,22:17:13.,2022-02-15 22:17:13,-9.158298,38.768683
307 - Marquês de Pombal,7,26,2022-02-15,22:17:14.,2022-02-15 22:17:14,-9.149334,38.724954
453 - Av. Roma / Av. EUA,12,2,2022-02-15,22:17:17.,2022-02-15 22:17:17,-9.14207,38.74873
446 - Av. República / Interface Entrecampos ,18,22,2022-02-15,22:17:17.,2022-02-15 22:17:17,-9.14773,38.74456
456 - Entrecampos / Av. das Forças Armadas,29,12,2022-02-15,22:17:18.,2022-02-15 22:17:18,-9.14872,38.74877
407 - Praça Duque de Saldanha,1,16,2022-02-15,22:17:18.,2022-02-15 22:17:18,-9.14446,38.73434
419 - Av. António José de Almeida / Instituto Superior Técnico,5,20,2022-02-15,22:17:18.,2022-02-15 22:17:18,-9.13956,38.73811
477 - Alameda da Universidade / Faculdade de Direito,8,16,2022-02-15,22:17:19.,2022-02-15 22:17:19,-9.15671,38.75264
481 - Campo Grande / Museu da Cidade,2,18,2022-02-15,22:17:19.,2022-02-15 22:17:19,-9.156169,38.758207
316 - Rua António Pedro / Rua Pascoal de Melo,5,9,2022-02-15,22:17:09.,2022-02-15 22:17:09,-9.135356,38.731424
108 - Rua do Bojador,7,7,2022-02-15,22:17:13.,2022-02-15 22:17:13,-9.09235,38.774289]
421 - Alameda D. Afonso Henriques,17,3,2022-02-15,22:17:13.,2022-02-15 22:17:13,-9.13416,38.73736
462 - Campo Grande / Biblioteca Nacional,19,10,2022-02-15,22:17:13.,2022-02-15 22:17:13,-9.15031,38.75027
556 - Alamedas das Linhas de Torres / Estrada da T,8,3,2022-02-15,22:17:13.,2022-02-15 22:17:13,-9.161462,38.773489
115 - Passeio dos Heróis do Mar / Rua Capitão Cook,11,1,2022-02-15,22:17:14.,2022-02-15 22:17:14,-9.09781,"38.793 """
131 - Avenida de Berlim / Praça Baden Powell,4,17,2022-02-15,22:17:14.,2022-02-15 22:17:14,-9.110767,38.768137
464 - Av. da Igreja / Rua Afonso Lopes Vieira,6,8,2022-02-15,22:17:14.,2022-02-15 22:17:14,-9.148427,38.75165]
449 - Av. 5 de Outubro / Rua da Cruz Vermelha,11,3,2022-02-15,22:17:15.,2022-02-15 22:17:15,-9.150085,38.746836
487 - Rua Professor João Barreira,8,6,2022-02-15,22:17:17.,2022-02-15 22:17:17,-9.17096,38.76136
206 - Av. Brasília / Doca de Alcântara,10,12,2022-02-15,22:17:17.,2022-02-15 22:17:17,-9.17502,38.70141
305 - Avenida da Liberdade / Rua Barata Salgueiro,2,14,2022-02-15,22:17:18.,2022-02-15 22:17:18,-9.147,"38.72228 """
208 - Cais das Pombas,10,12,2022-02-15,22:17:18.,2022-02-15 22:17:18,-9.14373,38.70523
478 - Alameda da Universidade / Faculdade de Letras,13,19,2022-02-15,22:17:19.,2022-02-15 22:17:19,-9.15717,38.75359
484 - Rua Professor Vieira de Almeida,7,15,2022-02-15,22:17:19.,2022-02-15 22:17:19,-9.16658,38.76081
413 - Av. Ressano Garcia / Av. António Augusto de Aguiar,7,3,2022-02-15,22:17:20.,2022-02-15 22:17:20,-9.15425,38.73432
311 - Avenida Almirante Reis Nº14,9,2,2022-02-15,22:17:09.,2022-02-15 22:17:09,-9.135295,38.721721
313 - Rua Frei Francisco Foreiro / Rua de Arroios,7,7,2022-02-15,22:17:09.,2022-02-15 22:17:09,-9.135956,38.728049
551 - Rua Francisco Stromp / Alameda das Linhas de,3,17,2022-02-15,22:17:13.,2022-02-15 22:17:13,-9.157235,38.762584
104 - Gare do Oriente,11,29,2022-02-15,22:17:10.,2022-02-15 22:17:10,-9.097322,38.766716
214 - Largo de Santos,3,21,2022-02-15,22:17:15.,2022-02-15 22:17:15,-9.15424,38.70673
472 - Rua Marquês Soveral / ES Padre António Vieira,6,8,2022-02-15,22:17:15.,2022-02-15 22:17:15,-9.13608,38.75784
