desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
553 - Rua Luis Pastor de Macedo / Rua Tobis Portuguesa,5,7,2022-05-13,13:43:18.,2022-05-13 13:43:18,-9.15535,38.767114]
475 - Av. Professor Gama Pinto / Cantina Velha,9,32,2022-05-13,13:43:18.,2022-05-13 13:43:18,-9.15907,38.75115
417 - Av. Duque de Ávila / Jardim Arco Do Cego,6,17,2022-05-13,13:43:24.,2022-05-13 13:43:24,-9.142703,38.735352
471 - Rua Lopes de Mendonça / EB São João de Brito,1,9,2022-05-13,13:43:22.,2022-05-13 13:43:22,-9.137337,38.756487
403 - Av. Fontes Pereira de Melo,1,19,2022-05-13,13:43:22.,2022-05-13 13:43:22,-9.146522,38.731698
406 - Praça Duque de Saldanha,2,15,2022-05-13,13:43:19.,2022-05-13 13:43:19,-9.145341,38.734247
110 - Rua de Moscavide,5,13,2022-05-13,13:43:19.,2022-05-13 13:43:19,-9.097068,38.778466
474 - Av. do Brasil / Av. Rio de Janeiro,1,15,2022-05-13,13:43:19.,2022-05-13 13:43:19,-9.1409,38.75832 
554 - Alameda das Linhas de Torres / Rua Ladislau,1,26,2022-05-13,13:43:26.,2022-05-13 13:43:26,-9.158298,38.768683
134 - Praça Cidade do Luso,1,19,2022-05-13,13:43:26.,2022-05-13 13:43:26,-9.116342,38.765588
486 - Rua Hermano Neves / Rua José Escada,4,10,2022-05-13,13:43:26.,2022-05-13 13:43:26,-9.16985,38.75954
423 - Av. Conde Valbom / Rua Marquês Sá da Bandeira,3,7,2022-05-13,13:43:26.,2022-05-13 13:43:26,-9.152295,38.737911
108 - Rua do Bojador,9,5,2022-05-13,13:43:21.,2022-05-13 13:43:21,-9.09235,38.774289]
484 - Rua Professor Vieira de Almeida,6,16,2022-05-13,13:43:26.,2022-05-13 13:43:26,-9.16658,38.76081
408 - Praça Duque de Saldanha,0,10,2022-05-13,13:43:20.,2022-05-13 13:43:20,-9.144117,38.733749
430 - Av. Barbosa Du Bocage / Rua Arco do Cego,2,18,2022-05-13,13:43:23.,2022-05-13 13:43:23,-9.14329,38.74081
115 - Passeio dos Heróis do Mar / Rua Capitão Cook,0,12,2022-05-13,13:43:23.,2022-05-13 13:43:23,-9.09781,"38.793 """
443 - Av. de Roma / Fórum Lisboa,5,9,2022-05-13,13:43:23.,2022-05-13 13:43:23,-9.13866,38.74351
139 - Rua Cidade de Bissau {Metro Olivais},5,20,2022-05-13,13:43:27.,2022-05-13 13:43:27,-9.111596,38.76134]
459 - Rua Maria Amália Vaz de Carvalho / ES Rainha D. Leonor,4,16,2022-05-13,13:43:27.,2022-05-13 13:43:27,-9.141741,38.751481
487 - Rua Professor João Barreira,0,14,2022-05-13,13:43:27.,2022-05-13 13:43:27,-9.17096,38.76136
130 - Avenida Berlim / Rua Américo Jesus Fernandes,0,20,2022-05-13,13:43:27.,2022-05-13 13:43:27,-9.106858,38.767761
310 - Rua Pina Manique / Largo do Intendente ,3,14,2022-05-13,13:43:28.,2022-05-13 13:43:28,-9.134847,38.720733
218 - Cais do Sodré,18,4,2022-05-13,13:43:28.,2022-05-13 13:43:28,-9.14471,38.70617
432 - Praça de Londres,6,4,2022-05-13,13:43:29.,2022-05-13 13:43:29,-9.1377,"38.7407 """
555 - Alameda das Linhas de Torres,1,32,2022-05-13,13:43:30.,2022-05-13 13:43:30,-9.160248,38.770657
401 - Rua Martens Ferrão / Av. Fontes Pereira de Melo,2,14,2022-05-13,13:43:30.,2022-05-13 13:43:30,-9.14742,38.72894
483 - Rua Professor Francisco Lucas Pires ,2,14,2022-05-13,13:43:30.,2022-05-13 13:43:30,-9.16405,38.75939
479 - Rua Professor Oliveira Marques,1,13,2022-05-13,13:43:31.,2022-05-13 13:43:31,-9.15724,38.75491
203 - Padrão dos Descobrimentos,10,12,2022-05-13,13:43:31.,2022-05-13 13:43:31,-9.20633,38.6935 
104 - Gare do Oriente,14,26,2022-05-13,13:43:32.,2022-05-13 13:43:32,-9.097322,38.766716
133 - Rua Cidade de Benguela / Avenida Cidade de L,2,16,2022-05-13,13:43:23.,2022-05-13 13:43:23,-9.110724,38.76503]
114 - Via do Oriente,0,10,2022-05-13,13:43:23.,2022-05-13 13:43:23,-9.09974,38.78836
449 - Av. 5 de Outubro / Rua da Cruz Vermelha,4,10,2022-05-13,13:43:24.,2022-05-13 13:43:24,-9.150085,38.746836
427 - Av. República / Av. Visconde Valmor,3,9,2022-05-13,13:43:22.,2022-05-13 13:43:22,-9.14617,38.73812
421 - Alameda D. Afonso Henriques,2,18,2022-05-13,13:43:22.,2022-05-13 13:43:22,-9.13416,38.73736
426 - Av. Elias Garcia / Av. 5 de Outubro,5,9,2022-05-13,13:43:23.,2022-05-13 13:43:23,-9.14793,38.739046]
478 - Alameda da Universidade / Faculdade de Letras,5,27,2022-05-13,13:43:28.,2022-05-13 13:43:28,-9.15717,38.75359
419 - Av. António José de Almeida / Instituto Superior Técnico,6,19,2022-05-13,13:43:28.,2022-05-13 13:43:28,-9.13956,38.73811
151 - Rua Contra Almirante Ferraz / Escola Sec.António Damásio,24,0,2022-05-13,13:43:27.,2022-05-13 13:43:27,-9.108728,38.770434
490 - Rua Fernando Namora / Azinhaga da Torre do Fato,4,12,2022-05-13,13:43:29.,2022-05-13 13:43:29,-9.17849,38.76026
220 - Rua do Comercio,13,7,2022-05-13,13:43:29.,2022-05-13 13:43:29,-9.137125,38.70878]
410 - Rua da Mesquita / Universidade Nova de Lisboa,21,19,2022-05-13,13:43:30.,2022-05-13 13:43:30,-9.16015,38.73492
107 - Rotunda dos Vice-Reis,5,9,2022-05-13,13:43:21.,2022-05-13 13:43:21,-9.095416,38.774505
412 - Av. Ressano Garcia / Av. António Augusto de Aguiar,2,14,2022-05-13,13:43:24.,2022-05-13 13:43:24,-9.1546,38.73448 
226 - Rua dos Fanqueiros,11,2,2022-05-13,13:43:25.,2022-05-13 13:43:25,-9.136456,38.711888
510 - Largo da Revista Militar / Avenida do Colégio Militar,0,17,2022-05-13,13:43:19.,2022-05-13 13:43:19,-9.189058,38.752892
517 - Rua Padre Américo,0,20,2022-05-13,13:43:20.,2022-05-13 13:43:20,-9.180437,38.763505
215 - Av. 24 de Julho,11,6,2022-05-13,13:43:30.,2022-05-13 13:43:30,-9.14949,38.70662
433 - Av. Paris / Av. Almirante Reis,6,8,2022-05-13,13:43:30.,2022-05-13 13:43:30,-9.13409,38.74095
206 - Av. Brasília / Doca de Alcântara,4,18,2022-05-13,13:43:31.,2022-05-13 13:43:31,-9.17502,38.70141
481 - Campo Grande / Museu da Cidade,1,19,2022-05-13,13:43:22.,2022-05-13 13:43:22,-9.156169,38.758207
477 - Alameda da Universidade / Faculdade de Direito,1,23,2022-05-13,13:43:22.,2022-05-13 13:43:22,-9.15671,38.75264
457 - Rua Aboim Ascensão,3,7,2022-05-13,13:43:22.,2022-05-13 13:43:22,-9.14722,38.74975
101 - Alameda dos Oceanos / Rua dos Argonautas,13,3,2022-05-13,13:43:20.,2022-05-13 13:43:20,-9.096804,38.756161
315 - Rua Passos Manuel/ Jardim Constantino,3,17,2022-05-13,13:43:20.,2022-05-13 13:43:20,-9.136968,38.731264
313 - Rua Frei Francisco Foreiro / Rua de Arroios,2,12,2022-05-13,13:43:19.,2022-05-13 13:43:19,-9.135956,38.728049
