desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
206 - Av. Brasília / Doca de Alcântara,17,5,2022-02-18,22:47:13.,2022-02-18 22:47:13,-9.17502,38.70141
457 - Rua Aboim Ascensão,9,1,2022-02-18,22:47:13.,2022-02-18 22:47:13,-9.14722,38.74975
135 - Avenida Cidade de Lourenço Marques / Vale do,6,14,2022-02-18,22:47:13.,2022-02-18 22:47:13,-9.118689,38.764067
105 - CC Vasco da Gama,14,26,2022-02-18,22:47:09.,2022-02-18 22:47:09,-9.096222,38.768548
106 - Jardim Garcia da Orta,8,6,2022-02-18,22:47:09.,2022-02-18 22:47:09,-9.092506,38.769459
480 - Faculdade de Ciências,2,23,2022-02-18,22:47:09.,2022-02-18 22:47:09,-9.15503,38.75587
419 - Av. António José de Almeida / Instituto Superior Técnico,14,11,2022-02-18,22:47:08.,2022-02-18 22:47:08,-9.13956,38.73811
311 - Avenida Almirante Reis Nº14,7,4,2022-02-18,22:47:08.,2022-02-18 22:47:08,-9.135295,38.721721
421 - Alameda D. Afonso Henriques,17,3,2022-02-18,22:47:08.,2022-02-18 22:47:08,-9.13416,38.73736
472 - Rua Marquês Soveral / ES Padre António Vieira,4,10,2022-02-18,22:47:16.,2022-02-18 22:47:16,-9.13608,38.75784
137 - Rua Cidade de Bissau {entrada SPACIO},10,23,2022-02-18,22:47:16.,2022-02-18 22:47:16,-9.114505,38.762829
139 - Rua Cidade de Bissau {Metro Olivais},0,25,2022-02-18,22:47:15.,2022-02-18 22:47:15,-9.111596,38.76134]
150 - Avenida Dr. Francisco Luis Gomes / Go Fit,6,11,2022-02-18,22:47:15.,2022-02-18 22:47:15,-9.111745,38.769665
408 - Praça Duque de Saldanha,3,7,2022-02-18,22:47:11.,2022-02-18 22:47:11,-9.144117,38.733749
112 - Alameda dos Oceanos / Passeio das Garças,2,12,2022-02-18,22:47:12.,2022-02-18 22:47:12,-9.09622,38.78069
449 - Av. 5 de Outubro / Rua da Cruz Vermelha,6,8,2022-02-18,22:47:14.,2022-02-18 22:47:14,-9.150085,38.746836
473 - Av. do Brasil / Av. de Roma,4,10,2022-02-18,22:47:17.,2022-02-18 22:47:17,-9.14697,38.75643
