desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
313 - Rua Frei Francisco Foreiro / Rua de Arroios,6,8,2022-05-12,17:32:08.,2022-05-12 17:32:08,-9.135956,38.728049
510 - Largo da Revista Militar / Avenida do Colégio Militar,0,17,2022-05-12,17:32:08.,2022-05-12 17:32:08,-9.189058,38.752892
508 - Estação de Comboios de Benfica,0,25,2022-05-12,17:32:08.,2022-05-12 17:32:08,-9.200039,38.74473]
110 - Rua de Moscavide,3,15,2022-05-12,17:32:08.,2022-05-12 17:32:08,-9.097068,38.778466
238 - Rua de Cascais / Alcântara Mar,0,36,2022-05-12,17:32:09.,2022-05-12 17:32:09,-9.175234,38.702936
518 - Avenida das Nações Unidas / Azinhaga da Torre do Fato,0,20,2022-05-12,17:32:09.,2022-05-12 17:32:09,-9.177955,38.764097
103 - Jardim da Água,15,5,2022-05-12,17:32:09.,2022-05-12 17:32:09,-9.095019,38.761218
314 - Rua Marques da Silva / Rua António Pedro,1,11,2022-05-12,17:32:09.,2022-05-12 17:32:09,-9.135675,38.729657
464 - Av. da Igreja / Rua Afonso Lopes Vieira,1,13,2022-05-12,17:32:09.,2022-05-12 17:32:09,-9.148427,38.75165]
312 - Rua Álvaro Coutinho / Avenida Almirante Reis,3,15,2022-05-12,17:32:16.,2022-05-12 17:32:16,-9.134802,38.724869
449 - Av. 5 de Outubro / Rua da Cruz Vermelha,1,13,2022-05-12,17:32:12.,2022-05-12 17:32:12,-9.150085,38.746836
412 - Av. Ressano Garcia / Av. António Augusto de Aguiar,1,15,2022-05-12,17:32:13.,2022-05-12 17:32:13,-9.1546,38.73448 
554 - Alameda das Linhas de Torres / Rua Ladislau,5,22,2022-05-12,17:32:14.,2022-05-12 17:32:14,-9.158298,38.768683
484 - Rua Professor Vieira de Almeida,9,13,2022-05-12,17:32:14.,2022-05-12 17:32:14,-9.16658,38.76081
486 - Rua Hermano Neves / Rua José Escada,7,7,2022-05-12,17:32:15.,2022-05-12 17:32:15,-9.16985,38.75954
225 - Martim Moniz,11,5,2022-05-12,17:32:16.,2022-05-12 17:32:16,-9.13694,38.71526
366 - Palacio da justiça,12,18,2022-05-12,17:32:18.,2022-05-12 17:32:18,-9.156435,38.731134
476 - Av. Professor Gama Pinto / Reitoria,1,22,2022-05-12,17:32:19.,2022-05-12 17:32:19,-9.15885,38.75231
203 - Padrão dos Descobrimentos,20,2,2022-05-12,17:32:19.,2022-05-12 17:32:19,-9.20633,38.6935 
461 - Rua Professora Teresa Ambrósio,0,32,2022-05-12,17:32:19.,2022-05-12 17:32:19,-9.155564,38.749141
107 - Rotunda dos Vice-Reis,2,12,2022-05-12,17:32:09.,2022-05-12 17:32:09,-9.095416,38.774505
101 - Alameda dos Oceanos / Rua dos Argonautas,13,3,2022-05-12,17:32:09.,2022-05-12 17:32:09,-9.096804,38.756161
452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,8,2,2022-05-12,17:32:09.,2022-05-12 17:32:09,-9.136681,38.747751
446 - Av. República / Interface Entrecampos ,6,34,2022-05-12,17:32:10.,2022-05-12 17:32:10,-9.14773,38.74456
301 - Avenida da Liberdade / Restauradores,15,7,2022-05-12,17:32:10.,2022-05-12 17:32:10,-9.14242,38.71702
481 - Campo Grande / Museu da Cidade,3,17,2022-05-12,17:32:11.,2022-05-12 17:32:11,-9.156169,38.758207
407 - Praça Duque de Saldanha,0,17,2022-05-12,17:32:15.,2022-05-12 17:32:15,-9.14446,38.73434
307 - Marquês de Pombal,2,31,2022-05-12,17:32:15.,2022-05-12 17:32:15,-9.149334,38.724954
315 - Rua Passos Manuel/ Jardim Constantino,2,18,2022-05-12,17:32:09.,2022-05-12 17:32:09,-9.136968,38.731264
362 - Avenida Eng. Duarte Pacheco,16,24,2022-05-12,17:32:09.,2022-05-12 17:32:09,-9.159469,38.72437]
403 - Av. Fontes Pereira de Melo,2,18,2022-05-12,17:32:11.,2022-05-12 17:32:11,-9.146522,38.731698
133 - Rua Cidade de Benguela / Avenida Cidade de L,0,18,2022-05-12,17:32:11.,2022-05-12 17:32:11,-9.110724,38.76503]
150 - Avenida Dr. Francisco Luis Gomes / Go Fit,3,14,2022-05-12,17:32:13.,2022-05-12 17:32:13,-9.111745,38.769665
468 - Largo Frei Heitor Pinto,4,17,2022-05-12,17:32:13.,2022-05-12 17:32:13,-9.13827,38.75482
475 - Av. Professor Gama Pinto / Cantina Velha,3,38,2022-05-12,17:32:07.,2022-05-12 17:32:07,-9.15907,38.75115
432 - Praça de Londres,3,7,2022-05-12,17:32:17.,2022-05-12 17:32:17,-9.1377,"38.7407 """
555 - Alameda das Linhas de Torres,7,26,2022-05-12,17:32:19.,2022-05-12 17:32:19,-9.160248,38.770657
488 - Rua Fernando Namora / Rua António Quadros,15,5,2022-05-12,17:32:16.,2022-05-12 17:32:16,-9.17526,38.76014
490 - Rua Fernando Namora / Azinhaga da Torre do Fato,3,13,2022-05-12,17:32:17.,2022-05-12 17:32:17,-9.17849,38.76026
131 - Avenida de Berlim / Praça Baden Powell,0,21,2022-05-12,17:32:17.,2022-05-12 17:32:17,-9.110767,38.768137
