desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
238 - Rua de Cascais / Alcântara Mar,0,36,2022-04-11,17:44:26.,2022-04-11 17:44:26,-9.175234,38.702936
362 - Avenida Eng. Duarte Pacheco,0,39,2022-04-11,17:44:26.,2022-04-11 17:44:26,-9.159469,38.72437]
518 - Avenida das Nações Unidas / Azinhaga da Torre do Fato,0,20,2022-04-11,17:44:27.,2022-04-11 17:44:27,-9.177955,38.764097
462 - Campo Grande / Biblioteca Nacional,11,18,2022-04-11,17:44:26.,2022-04-11 17:44:26,-9.15031,38.75027
310 - Rua Pina Manique / Largo do Intendente ,0,17,2022-04-11,17:44:36.,2022-04-11 17:44:36,-9.134847,38.720733
552 - Alameda das Linhas de Torres / Hospital Puli,4,8,2022-04-11,17:44:36.,2022-04-11 17:44:36,-9.157335,38.766075
490 - Rua Fernando Namora / Azinhaga da Torre do Fato,7,9,2022-04-11,17:44:36.,2022-04-11 17:44:36,-9.17849,38.76026
212 - Av. Infante Dom Henrique / Terminal de Cruzeiros,8,12,2022-04-11,17:44:36.,2022-04-11 17:44:36,-9.12769,38.71035
220 - Rua do Comercio,8,12,2022-04-11,17:44:36.,2022-04-11 17:44:36,-9.137125,38.70878]
473 - Av. do Brasil / Av. de Roma,4,10,2022-04-11,17:44:35.,2022-04-11 17:44:35,-9.14697,38.75643
407 - Praça Duque de Saldanha,0,17,2022-04-11,17:44:35.,2022-04-11 17:44:35,-9.14446,38.73434
478 - Alameda da Universidade / Faculdade de Letras,13,19,2022-04-11,17:44:36.,2022-04-11 17:44:36,-9.15717,38.75359
225 - Martim Moniz,5,11,2022-04-11,17:44:36.,2022-04-11 17:44:36,-9.13694,38.71526
408 - Praça Duque de Saldanha,2,8,2022-04-11,17:44:28.,2022-04-11 17:44:28,-9.144117,38.733749
428 - Av. República / Avenida Barbosa Du Bocage,2,10,2022-04-11,17:44:29.,2022-04-11 17:44:29,-9.14684,38.74047
427 - Av. República / Av. Visconde Valmor,2,10,2022-04-11,17:44:29.,2022-04-11 17:44:29,-9.14617,38.73812
416 - Av. República / Avenida Duque de Ávila,3,13,2022-04-11,17:44:29.,2022-04-11 17:44:29,-9.14553,38.735304]
306 - Avenida da Liberdade / Rua Alexandre Herculano,1,15,2022-04-11,17:44:34.,2022-04-11 17:44:34,-9.14854,38.72281
151 - Rua Contra Almirante Ferraz / Escola Sec.António Damásio,3,21,2022-04-11,17:44:34.,2022-04-11 17:44:34,-9.108728,38.770434
449 - Av. 5 de Outubro / Rua da Cruz Vermelha,5,9,2022-04-11,17:44:30.,2022-04-11 17:44:30,-9.150085,38.746836
476 - Av. Professor Gama Pinto / Reitoria,16,7,2022-04-11,17:44:38.,2022-04-11 17:44:38,-9.15885,38.75231
479 - Rua Professor Oliveira Marques,5,9,2022-04-11,17:44:38.,2022-04-11 17:44:38,-9.15724,38.75491
105 - CC Vasco da Gama,8,32,2022-04-11,17:44:39.,2022-04-11 17:44:39,-9.096222,38.768548
238 - Rua de Cascais / Alcântara Mar,0,0,2022-04-11,17:44:27.,2022-04-11 17:44:27,-9.175234,38.702936
102 - Porta do Mar,1,13,2022-04-11,17:44:27.,2022-04-11 17:44:27,-9.096439,38.759156
108 - Rua do Bojador,3,11,2022-04-11,17:44:28.,2022-04-11 17:44:28,-9.09235,38.774289]
103 - Jardim da Água,1,19,2022-04-11,17:44:28.,2022-04-11 17:44:28,-9.095019,38.761218
471 - Rua Lopes de Mendonça / EB São João de Brito,1,9,2022-04-11,17:44:30.,2022-04-11 17:44:30,-9.137337,38.756487
403 - Av. Fontes Pereira de Melo,1,19,2022-04-11,17:44:31.,2022-04-11 17:44:31,-9.146522,38.731698
309 - Rua da Palma,9,1,2022-04-11,17:44:31.,2022-04-11 17:44:31,-9.13577,38.71901
135 - Avenida Cidade de Lourenço Marques / Vale do,6,14,2022-04-11,17:44:31.,2022-04-11 17:44:31,-9.118689,38.764067
219 - Praça do Município,5,17,2022-04-11,17:44:32.,2022-04-11 17:44:32,-9.13951,38.70797
420 - Av. Rovisco Pais / Av. Manuel da Maia,10,16,2022-04-11,17:44:33.,2022-04-11 17:44:33,-9.13672,38.73617
450 - Rua Alfredo Cortês,8,2,2022-04-11,17:44:31.,2022-04-11 17:44:31,-9.14399,38.74626
114 - Via do Oriente,4,6,2022-04-11,17:44:31.,2022-04-11 17:44:31,-9.09974,38.78836
365 - Rua Castilho / Rua Marquês da Fronteira,0,30,2022-04-11,17:44:26.,2022-04-11 17:44:26,-9.157531,38.729724
406 - Praça Duque de Saldanha,2,15,2022-04-11,17:44:26.,2022-04-11 17:44:26,-9.145341,38.734247
130 - Avenida Berlim / Rua Américo Jesus Fernandes,1,19,2022-04-11,17:44:35.,2022-04-11 17:44:35,-9.106858,38.767761
419 - Av. António José de Almeida / Instituto Superior Técnico,2,23,2022-04-11,17:44:36.,2022-04-11 17:44:36,-9.13956,38.73811
131 - Avenida de Berlim / Praça Baden Powell,3,18,2022-04-11,17:44:36.,2022-04-11 17:44:36,-9.110767,38.768137
216 - Praça D. Luís I,4,17,2022-04-11,17:44:36.,2022-04-11 17:44:36,-9.14655,38.70663
432 - Praça de Londres,0,10,2022-04-11,17:44:36.,2022-04-11 17:44:36,-9.1377,"38.7407 """
366 - Palacio da justiça,0,30,2022-04-11,17:44:38.,2022-04-11 17:44:38,-9.156435,38.731134
461 - Rua Professora Teresa Ambrósio,16,16,2022-04-11,17:44:38.,2022-04-11 17:44:38,-9.155564,38.749141
551 - Rua Francisco Stromp / Alameda das Linhas de,9,11,2022-04-11,17:44:38.,2022-04-11 17:44:38,-9.157235,38.762584
510 - Largo da Revista Militar / Avenida do Colégio Militar,0,17,2022-04-11,17:44:26.,2022-04-11 17:44:26,-9.189058,38.752892
