desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
137 - Rua Cidade de Bissau {entrada SPACIO},11,22,2022-04-30,20:40:53.,2022-04-30 20:40:53,-9.114505,38.762829
460 - Av. Rio de Janeiro / Parque de Jogos 1º de Maio,3,12,2022-04-30,20:40:53.,2022-04-30 20:40:53,-9.13749,38.75176
309 - Rua da Palma,9,1,2022-04-30,20:40:52.,2022-04-30 20:40:52,-9.13577,38.71901
481 - Campo Grande / Museu da Cidade,1,19,2022-04-30,20:40:52.,2022-04-30 20:40:52,-9.156169,38.758207
307 - Marquês de Pombal,12,21,2022-04-30,20:40:55.,2022-04-30 20:40:55,-9.149334,38.724954
311 - Avenida Almirante Reis Nº14,11,0,2022-04-30,20:40:55.,2022-04-30 20:40:55,-9.135295,38.721721
225 - Martim Moniz,6,10,2022-04-30,20:40:56.,2022-04-30 20:40:56,-9.13694,38.71526
113 - Alameda dos Oceanos/ Passeio do Levante,5,9,2022-04-30,20:40:56.,2022-04-30 20:40:56,-9.09825,38.78414
412 - Av. Ressano Garcia / Av. António Augusto de Aguiar,3,13,2022-04-30,20:40:53.,2022-04-30 20:40:53,-9.1546,38.73448 
554 - Alameda das Linhas de Torres / Rua Ladislau,5,22,2022-04-30,20:40:54.,2022-04-30 20:40:54,-9.158298,38.768683
478 - Alameda da Universidade / Faculdade de Letras,5,27,2022-04-30,20:40:56.,2022-04-30 20:40:56,-9.15717,38.75359
131 - Avenida de Berlim / Praça Baden Powell,0,21,2022-04-30,20:40:57.,2022-04-30 20:40:57,-9.110767,38.768137
432 - Praça de Londres,3,7,2022-04-30,20:40:57.,2022-04-30 20:40:57,-9.1377,"38.7407 """
421 - Alameda D. Afonso Henriques,6,14,2022-04-30,20:40:51.,2022-04-30 20:40:51,-9.13416,38.73736
471 - Rua Lopes de Mendonça / EB São João de Brito,1,9,2022-04-30,20:40:51.,2022-04-30 20:40:51,-9.137337,38.756487
480 - Faculdade de Ciências,9,16,2022-04-30,20:40:50.,2022-04-30 20:40:50,-9.15503,38.75587
133 - Rua Cidade de Benguela / Avenida Cidade de L,3,15,2022-04-30,20:40:51.,2022-04-30 20:40:51,-9.110724,38.76503]
508 - Estação de Comboios de Benfica,0,25,2022-04-30,20:40:47.,2022-04-30 20:40:47,-9.200039,38.74473]
102 - Porta do Mar,5,9,2022-04-30,20:40:48.,2022-04-30 20:40:48,-9.096439,38.759156
474 - Av. do Brasil / Av. Rio de Janeiro,3,13,2022-04-30,20:40:48.,2022-04-30 20:40:48,-9.1409,38.75832 
362 - Avenida Eng. Duarte Pacheco,0,40,2022-04-30,20:40:47.,2022-04-30 20:40:47,-9.159469,38.72437]
206 - Av. Brasília / Doca de Alcântara,15,7,2022-04-30,20:40:59.,2022-04-30 20:40:59,-9.17502,38.70141
238 - Rua de Cascais / Alcântara Mar,0,36,2022-04-30,20:40:47.,2022-04-30 20:40:47,-9.175234,38.702936
417 - Av. Duque de Ávila / Jardim Arco Do Cego,8,15,2022-04-30,20:40:53.,2022-04-30 20:40:53,-9.142703,38.735352
305 - Avenida da Liberdade / Rua Barata Salgueiro,8,8,2022-04-30,20:40:53.,2022-04-30 20:40:53,-9.147,"38.72228 """
420 - Av. Rovisco Pais / Av. Manuel da Maia,10,16,2022-04-30,20:40:53.,2022-04-30 20:40:53,-9.13672,38.73617
415 - Av. Duque de Ávila / Av. Conde Valbom,1,19,2022-04-30,20:40:53.,2022-04-30 20:40:53,-9.148443,38.735188
214 - Largo de Santos,9,15,2022-04-30,20:40:48.,2022-04-30 20:40:48,-9.15424,38.70673
