desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
208 - Cais das Pombas,7,15,2022-04-23,19:52:42.,2022-04-23 19:52:42,-9.14373,38.70523
130 - Avenida Berlim / Rua Américo Jesus Fernandes,3,17,2022-04-23,19:52:42.,2022-04-23 19:52:42,-9.106858,38.767761
224 - Martim Moniz,12,10,2022-04-23,19:52:43.,2022-04-23 19:52:43,-9.13651,38.71498
225 - Martim Moniz,6,10,2022-04-23,19:52:43.,2022-04-23 19:52:43,-9.13694,38.71526
113 - Alameda dos Oceanos/ Passeio do Levante,5,9,2022-04-23,19:52:43.,2022-04-23 19:52:43,-9.09825,38.78414
131 - Avenida de Berlim / Praça Baden Powell,4,17,2022-04-23,19:52:43.,2022-04-23 19:52:43,-9.110767,38.768137
414 - Av. Duque de Ávila / Rua Pinheiro Chagas,3,16,2022-04-23,19:52:37.,2022-04-23 19:52:37,-9.151,"38.735 ""ty"
443 - Av. de Roma / Fórum Lisboa,7,7,2022-04-23,19:52:38.,2022-04-23 19:52:38,-9.13866,38.74351
114 - Via do Oriente,5,5,2022-04-23,19:52:38.,2022-04-23 19:52:38,-9.09974,38.78836
132 - Avenida de Berlim / Rua Cidade de Cabinda,1,24,2022-04-23,19:52:40.,2022-04-23 19:52:40,-9.11255,38.76829
487 - Rua Professor João Barreira,10,4,2022-04-23,19:52:41.,2022-04-23 19:52:41,-9.17096,38.76136
307 - Marquês de Pombal,13,20,2022-04-23,19:52:42.,2022-04-23 19:52:42,-9.149334,38.724954
407 - Praça Duque de Saldanha,2,15,2022-04-23,19:52:42.,2022-04-23 19:52:42,-9.14446,38.73434
473 - Av. do Brasil / Av. de Roma,7,7,2022-04-23,19:52:42.,2022-04-23 19:52:42,-9.14697,38.75643
221-Rua do Crucifixo / Rua São Nicolau,5,10,2022-04-23,19:52:37.,2022-04-23 19:52:37,-9.138828,38.710191
417 - Av. Duque de Ávila / Jardim Arco Do Cego,7,16,2022-04-23,19:52:40.,2022-04-23 19:52:40,-9.142703,38.735352
134 - Praça Cidade do Luso,6,14,2022-04-23,19:52:40.,2022-04-23 19:52:40,-9.116342,38.765588
219 - Praça do Município,19,3,2022-04-23,19:52:39.,2022-04-23 19:52:39,-9.13951,38.70797
490 - Rua Fernando Namora / Azinhaga da Torre do Fato,7,9,2022-04-23,19:52:43.,2022-04-23 19:52:43,-9.17849,38.76026
556 - Alamedas das Linhas de Torres / Estrada da T,1,10,2022-04-23,19:52:44.,2022-04-23 19:52:44,-9.161462,38.773489
106 - Jardim Garcia da Orta,1,13,2022-04-23,19:52:35.,2022-04-23 19:52:35,-9.092506,38.769459
452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,5,5,2022-04-23,19:52:35.,2022-04-23 19:52:35,-9.136681,38.747751
416 - Av. República / Avenida Duque de Ávila,1,15,2022-04-23,19:52:36.,2022-04-23 19:52:36,-9.14553,38.735304]
517 - Rua Padre Américo,0,20,2022-04-23,19:52:34.,2022-04-23 19:52:34,-9.180393,38.763414
110 - Rua de Moscavide,2,16,2022-04-23,19:52:35.,2022-04-23 19:52:35,-9.097068,38.778466
314 - Rua Marques da Silva / Rua António Pedro,2,10,2022-04-23,19:52:35.,2022-04-23 19:52:35,-9.135675,38.729657
479 - Rua Professor Oliveira Marques,6,8,2022-04-23,19:52:45.,2022-04-23 19:52:45,-9.15724,38.75491
104 - Gare do Oriente,17,23,2022-04-23,19:52:46.,2022-04-23 19:52:46,-9.097322,38.766716
554 - Alameda das Linhas de Torres / Rua Ladislau,9,18,2022-04-23,19:52:41.,2022-04-23 19:52:41,-9.158298,38.768683
459 - Rua Maria Amália Vaz de Carvalho / ES Rainha D. Leonor,7,13,2022-04-23,19:52:42.,2022-04-23 19:52:42,-9.141741,38.751481
478 - Alameda da Universidade / Faculdade de Letras,4,28,2022-04-23,19:52:42.,2022-04-23 19:52:42,-9.15717,38.75359
488 - Rua Fernando Namora / Rua António Quadros,3,17,2022-04-23,19:52:42.,2022-04-23 19:52:42,-9.17526,38.76014
232 - Avenida da Índia / Centro de Arqueologia de Lisboa,0,22,2022-04-23,19:52:34.,2022-04-23 19:52:34,-9.212149,38.694155
214 - Largo de Santos,16,8,2022-04-23,19:52:35.,2022-04-23 19:52:35,-9.15424,38.70673
464 - Av. da Igreja / Rua Afonso Lopes Vieira,3,11,2022-04-23,19:52:35.,2022-04-23 19:52:35,-9.148427,38.75165]
301 - Avenida da Liberdade / Restauradores,6,16,2022-04-23,19:52:36.,2022-04-23 19:52:36,-9.14242,38.71702
427 - Av. República / Av. Visconde Valmor,5,7,2022-04-23,19:52:36.,2022-04-23 19:52:36,-9.14617,38.73812
133 - Rua Cidade de Benguela / Avenida Cidade de L,1,17,2022-04-23,19:52:37.,2022-04-23 19:52:37,-9.110724,38.76503]
481 - Campo Grande / Museu da Cidade,7,13,2022-04-23,19:52:37.,2022-04-23 19:52:37,-9.156169,38.758207
450 - Rua Alfredo Cortês,5,5,2022-04-23,19:52:38.,2022-04-23 19:52:38,-9.14399,38.74626
