desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
484 - Rua Professor Vieira de Almeida,8,14,2022-03-05,07:12:51.,2022-03-05 07:12:51,-9.16658,38.76081
478 - Alameda da Universidade / Faculdade de Letras,8,24,2022-03-05,07:12:52.,2022-03-05 07:12:52,-9.15717,38.75359
403 - Av. Fontes Pereira de Melo,5,15,2022-03-05,07:12:52.,2022-03-05 07:12:52,-9.146522,38.731698
412 - Av. Ressano Garcia / Av. António Augusto de Aguiar,4,12,2022-03-05,07:12:52.,2022-03-05 07:12:52,-9.1546,38.73448 
214 - Largo de Santos,10,14,2022-03-05,07:12:52.,2022-03-05 07:12:52,-9.15424,38.70673
456 - Entrecampos / Av. das Forças Armadas,29,12,2022-03-05,07:12:56.,2022-03-05 07:12:56,-9.14872,38.74877
461 - Rua Professora Teresa Ambrósio,2,30,2022-03-05,07:12:56.,2022-03-05 07:12:56,-9.155564,38.749141
481 - Campo Grande / Museu da Cidade,4,16,2022-03-05,07:12:56.,2022-03-05 07:12:56,-9.156169,38.758207
205 - Av. Brasília / Cordoaria,3,7,2022-03-05,07:12:54.,2022-03-05 07:12:54,-9.188,"38.697 ""ty"
110 - Rua de Moscavide,15,3,2022-03-05,07:12:54.,2022-03-05 07:12:54,-9.097068,38.778466
309 - Rua da Palma,9,1,2022-03-05,07:12:50.,2022-03-05 07:12:50,-9.13577,38.71901
115 - Passeio dos Heróis do Mar / Rua Capitão Cook,8,4,2022-03-05,07:12:55.,2022-03-05 07:12:55,-9.09781,"38.793 """
151 - Rua Contra Almirante Ferraz / Escola Sec.António Damásio,5,19,2022-03-05,07:12:49.,2022-03-05 07:12:49,-9.108728,38.770434
107 - Rotunda dos Vice-Reis,10,4,2022-03-05,07:12:52.,2022-03-05 07:12:52,-9.095416,38.774505
552 - Alameda das Linhas de Torres / Hospital Puli,9,3,2022-03-05,07:12:58.,2022-03-05 07:12:58,-9.157335,38.766075
556 - Alamedas das Linhas de Torres / Estrada da T,9,2,2022-03-05,07:12:58.,2022-03-05 07:12:58,-9.161462,38.773489
212 - Av. Infante Dom Henrique / Terminal de Cruzeiros,17,3,2022-03-05,07:12:58.,2022-03-05 07:12:58,-9.12769,38.71035
220 - Rua do Comercio,3,17,2022-03-05,07:12:58.,2022-03-05 07:12:58,-9.137125,38.70878]
314 - Rua Marques da Silva / Rua António Pedro,12,0,2022-03-05,07:12:59.,2022-03-05 07:12:59,-9.135675,38.729657
219 - Praça do Município,2,20,2022-03-05,07:12:59.,2022-03-05 07:12:59,-9.13951,38.70797
224 - Martim Moniz,12,10,2022-03-05,07:12:59.,2022-03-05 07:12:59,-9.13651,38.71498
488 - Rua Fernando Namora / Rua António Quadros,8,12,2022-03-05,07:13:00.,2022-03-05 07:13:00,-9.17526,38.76014
490 - Rua Fernando Namora / Azinhaga da Torre do Fato,9,7,2022-03-05,07:13:00.,2022-03-05 07:13:00,-9.17849,38.76026
483 - Rua Professor Francisco Lucas Pires ,13,3,2022-03-05,07:13:00.,2022-03-05 07:13:00,-9.16405,38.75939
551 - Rua Francisco Stromp / Alameda das Linhas de,7,13,2022-03-05,07:13:00.,2022-03-05 07:13:00,-9.157235,38.762584
306 - Avenida da Liberdade / Rua Alexandre Herculano,5,11,2022-03-05,07:13:01.,2022-03-05 07:13:01,-9.14854,38.72281
485 - Rua Tomás da Fonseca / Rua António Albino Machado,8,2,2022-03-05,07:12:52.,2022-03-05 07:12:52,-9.17,"38.756 ""typ"
428 - Av. República / Avenida Barbosa Du Bocage,3,9,2022-03-05,07:12:52.,2022-03-05 07:12:52,-9.14684,38.74047
301 - Avenida da Liberdade / Restauradores,7,15,2022-03-05,07:12:53.,2022-03-05 07:12:53,-9.14242,38.71702
554 - Alameda das Linhas de Torres / Rua Ladislau,13,14,2022-03-05,07:12:53.,2022-03-05 07:12:53,-9.158298,38.768683
206 - Av. Brasília / Doca de Alcântara,9,13,2022-03-05,07:12:54.,2022-03-05 07:12:54,-9.17502,38.70141
130 - Avenida Berlim / Rua Américo Jesus Fernandes,2,18,2022-03-05,07:12:49.,2022-03-05 07:12:49,-9.106858,38.767761
476 - Av. Professor Gama Pinto / Reitoria,13,10,2022-03-05,07:12:57.,2022-03-05 07:12:57,-9.15885,38.75231
417 - Av. Duque de Ávila / Jardim Arco Do Cego,6,17,2022-03-05,07:12:49.,2022-03-05 07:12:49,-9.142703,38.735352
139 - Rua Cidade de Bissau {Metro Olivais},12,13,2022-03-05,07:12:56.,2022-03-05 07:12:56,-9.111596,38.76134]
462 - Campo Grande / Biblioteca Nacional,16,13,2022-03-05,07:12:58.,2022-03-05 07:12:58,-9.15031,38.75027
468 - Largo Frei Heitor Pinto,15,6,2022-03-05,07:12:58.,2022-03-05 07:12:58,-9.13827,38.75482
137 - Rua Cidade de Bissau {entrada SPACIO},6,27,2022-03-05,07:12:59.,2022-03-05 07:12:59,-9.114505,38.762829
218 - Cais do Sodré,5,17,2022-03-05,07:13:00.,2022-03-05 07:13:00,-9.14471,38.70617
225 - Martim Moniz,11,5,2022-03-05,07:13:01.,2022-03-05 07:13:01,-9.13694,38.71526
103 - Jardim da Água,10,10,2022-03-05,07:12:51.,2022-03-05 07:12:51,-9.095019,38.761218
311 - Avenida Almirante Reis Nº14,7,4,2022-03-05,07:12:52.,2022-03-05 07:12:52,-9.135295,38.721721
