desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
135 - Avenida Cidade de Lourenço Marques / Vale do,0,20,2022-03-07,08:47:44.,2022-03-07 08:47:44,-9.118689,38.764067
208 - Cais das Pombas,2,20,2022-03-07,08:47:44.,2022-03-07 08:47:44,-9.14373,38.70523
473 - Av. do Brasil / Av. de Roma,1,13,2022-03-07,08:47:44.,2022-03-07 08:47:44,-9.14697,38.75643
314 - Rua Marques da Silva / Rua António Pedro,1,11,2022-03-07,08:47:44.,2022-03-07 08:47:44,-9.135675,38.729657
471 - Rua Lopes de Mendonça / EB São João de Brito,8,2,2022-03-07,08:47:44.,2022-03-07 08:47:44,-9.137337,38.756487
420 - Av. Rovisco Pais / Av. Manuel da Maia,23,3,2022-03-07,08:47:39.,2022-03-07 08:47:39,-9.13672,38.73617
311 - Avenida Almirante Reis Nº14,2,9,2022-03-07,08:47:40.,2022-03-07 08:47:40,-9.135295,38.721721
456 - Entrecampos / Av. das Forças Armadas,13,28,2022-03-07,08:47:40.,2022-03-07 08:47:40,-9.14872,38.74877
401 - Rua Martens Ferrão / Av. Fontes Pereira de Melo,7,9,2022-03-07,08:47:38.,2022-03-07 08:47:38,-9.14742,38.72894
307 - Marquês de Pombal,9,24,2022-03-07,08:47:41.,2022-03-07 08:47:41,-9.149334,38.724954
417 - Av. Duque de Ávila / Jardim Arco Do Cego,8,15,2022-03-07,08:47:47.,2022-03-07 08:47:47,-9.142703,38.735352
484 - Rua Professor Vieira de Almeida,2,20,2022-03-07,08:47:53.,2022-03-07 08:47:53,-9.16658,38.76081
412 - Av. Ressano Garcia / Av. António Augusto de Aguiar,3,13,2022-03-07,08:47:54.,2022-03-07 08:47:54,-9.1546,38.73448 
102 - Porta do Mar,6,8,2022-03-07,08:47:55.,2022-03-07 08:47:55,-9.096439,38.759156
457 - Rua Aboim Ascensão,0,10,2022-03-07,08:47:55.,2022-03-07 08:47:55,-9.14722,38.74975
419 - Av. António José de Almeida / Instituto Superior Técnico,25,0,2022-03-07,08:47:55.,2022-03-07 08:47:55,-9.13956,38.73811
463 - Campo Grande / Av. da Igreja,0,10,2022-03-07,08:47:55.,2022-03-07 08:47:55,-9.14951,38.75243
132 - Avenida de Berlim / Rua Cidade de Cabinda,6,19,2022-03-07,08:47:56.,2022-03-07 08:47:56,-9.11255,38.76829
113 - Alameda dos Oceanos/ Passeio do Levante,3,11,2022-03-07,08:48:02.,2022-03-07 08:48:02,-9.09825,38.78414
131 - Avenida de Berlim / Praça Baden Powell,12,9,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.110767,38.768137
475 - Av. Professor Gama Pinto / Cantina Velha,37,4,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.15907,38.75115
223 - Praça do Rossio,12,9,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.138952,38.713112
224 - Martim Moniz,2,20,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.13651,38.71498
488 - Rua Fernando Namora / Rua António Quadros,6,14,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.17526,38.76014
226 - Rua dos Fanqueiros,5,12,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.136456,38.711888
315 - Rua Passos Manuel/ Jardim Constantino,12,8,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.136968,38.731264
490 - Rua Fernando Namora / Azinhaga da Torre do Fato,7,9,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.17849,38.76026
423 - Av. Conde Valbom / Rua Marquês Sá da Bandeira,4,6,2022-03-07,08:47:31.,2022-03-07 08:47:31,-9.152295,38.737911
403 - Av. Fontes Pereira de Melo,6,14,2022-03-07,08:47:34.,2022-03-07 08:47:34,-9.146522,38.731698
461 - Rua Professora Teresa Ambrósio,31,1,2022-03-07,08:47:40.,2022-03-07 08:47:40,-9.155564,38.749141
433 - Av. Paris / Av. Almirante Reis,1,13,2022-03-07,08:47:40.,2022-03-07 08:47:40,-9.13409,38.74095
485 - Rua Tomás da Fonseca / Rua António Albino Machado,1,9,2022-03-07,08:47:54.,2022-03-07 08:47:54,-9.17,"38.756 ""typ"
109 - Alameda dos Oceanos / Rua Ilha dos Amores,2,12,2022-03-07,08:47:54.,2022-03-07 08:47:54,-9.094672,38.777589
414 - Av. Duque de Ávila / Rua Pinheiro Chagas,11,8,2022-03-07,08:47:55.,2022-03-07 08:47:55,-9.151,"38.735 ""ty"
430 - Av. Barbosa Du Bocage / Rua Arco do Cego,7,13,2022-03-07,08:47:55.,2022-03-07 08:47:55,-9.14329,38.74081
221-Rua do Crucifixo/Rua São Nicolau,3,12,2022-03-07,08:47:43.,2022-03-07 08:47:43,-9.138828,38.710191
112 - Alameda dos Oceanos / Passeio das Garças,0,14,2022-03-07,08:47:43.,2022-03-07 08:47:43,-9.09622,38.78069
474 - Av. do Brasil / Av. Rio de Janeiro,2,14,2022-03-07,08:47:47.,2022-03-07 08:47:47,-9.1409,38.75832 
480 - Faculdade de Ciências,23,2,2022-03-07,08:47:59.,2022-03-07 08:47:59,-9.15503,38.75587
449 - Av. 5 de Outubro / Rua da Cruz Vermelha,6,8,2022-03-07,08:48:02.,2022-03-07 08:48:02,-9.150085,38.746836
476 - Av. Professor Gama Pinto / Reitoria,5,18,2022-03-07,08:48:02.,2022-03-07 08:48:02,-9.15885,38.75231
486 - Rua Hermano Neves / Rua José Escada,0,14,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.16985,38.75954
460 - Av. Rio de Janeiro / Parque de Jogos 1º de Maio,1,14,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.13749,38.75176
219 - Praça do Município,10,12,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.13951,38.70797
108 - Rua do Bojador,7,7,2022-03-07,08:47:39.,2022-03-07 08:47:39,-9.09235,38.774289]
432 - Praça de Londres,2,8,2022-03-07,08:47:40.,2022-03-07 08:47:40,-9.1377,"38.7407 """
130 - Avenida Berlim / Rua Américo Jesus Fernandes,7,13,2022-03-07,08:47:40.,2022-03-07 08:47:40,-9.106858,38.767761
421 - Alameda D. Afonso Henriques,9,11,2022-03-07,08:47:47.,2022-03-07 08:47:47,-9.13416,38.73736
427 - Av. República / Av. Visconde Valmor,5,7,2022-03-07,08:47:39.,2022-03-07 08:47:39,-9.14617,38.73812
134 - Praça Cidade do Luso,2,18,2022-03-07,08:47:40.,2022-03-07 08:47:40,-9.116342,38.765588
309 - Rua da Palma,5,5,2022-03-07,08:47:42.,2022-03-07 08:47:42,-9.13577,38.71901
428 - Av. República / Avenida Barbosa Du Bocage,3,9,2022-03-07,08:47:52.,2022-03-07 08:47:52,-9.14684,38.74047
554 - Alameda das Linhas de Torres / Rua Ladislau,0,27,2022-03-07,08:47:54.,2022-03-07 08:47:54,-9.158298,38.768683
206 - Av. Brasília / Doca de Alcântara,4,18,2022-03-07,08:47:55.,2022-03-07 08:47:55,-9.17502,38.70141
478 - Alameda da Universidade / Faculdade de Letras,24,8,2022-03-07,08:47:55.,2022-03-07 08:47:55,-9.15717,38.75359
452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,0,10,2022-03-07,08:47:55.,2022-03-07 08:47:55,-9.136681,38.747751
115 - Passeio dos Heróis do Mar / Rua Capitão Cook,12,0,2022-03-07,08:47:55.,2022-03-07 08:47:55,-9.09781,"38.793 """
468 - Largo Frei Heitor Pinto,9,12,2022-03-07,08:47:56.,2022-03-07 08:47:56,-9.13827,38.75482
150 - Avenida Dr. Francisco Luis Gomes / Go Fit,5,12,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.111745,38.769665
462 - Campo Grande / Biblioteca Nacional,27,2,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.15031,38.75027
218 - Cais do Sodré,5,17,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.14471,38.70617
555 - Alameda das Linhas de Torres,9,24,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.160248,38.770657
110 - Rua de Moscavide,2,16,2022-03-07,08:47:55.,2022-03-07 08:47:55,-9.097068,38.778466
453 - Av. Roma / Av. EUA,0,14,2022-03-07,08:47:55.,2022-03-07 08:47:55,-9.14207,38.74873
443 - Av. de Roma / Fórum Lisboa,0,14,2022-03-07,08:47:55.,2022-03-07 08:47:55,-9.13866,38.74351
450 - Rua Alfredo Cortês,1,9,2022-03-07,08:47:55.,2022-03-07 08:47:55,-9.14399,38.74626
477 - Alameda da Universidade / Faculdade de Direito,20,4,2022-03-07,08:47:56.,2022-03-07 08:47:56,-9.15671,38.75264
459 - Rua Maria Amália Vaz de Carvalho / ES Rainha D. Leonor,10,10,2022-03-07,08:47:56.,2022-03-07 08:47:56,-9.141741,38.751481
416 - Av. República / Avenida Duque de Ávila,2,14,2022-03-07,08:47:55.,2022-03-07 08:47:55,-9.14553,38.735304]
101 - Alameda dos Oceanos / Rua dos Argonautas,2,14,2022-03-07,08:47:27.,2022-03-07 08:47:27,-9.096804,38.756161
487 - Rua Professor João Barreira,1,13,2022-03-07,08:47:44.,2022-03-07 08:47:44,-9.17096,38.76136
114 - Via do Oriente,6,4,2022-03-07,08:47:42.,2022-03-07 08:47:42,-9.09974,38.78836
214 - Largo de Santos,2,22,2022-03-07,08:47:42.,2022-03-07 08:47:42,-9.15424,38.70673
464 - Av. da Igreja / Rua Afonso Lopes Vieira,2,12,2022-03-07,08:47:41.,2022-03-07 08:47:41,-9.148427,38.75165]
301 - Avenida da Liberdade / Restauradores,9,13,2022-03-07,08:47:39.,2022-03-07 08:47:39,-9.14242,38.71702
205 - Av. Brasília / Cordoaria,7,3,2022-03-07,08:47:43.,2022-03-07 08:47:43,-9.188,"38.697 ""ty"
105 - CC Vasco da Gama,25,15,2022-03-07,08:48:02.,2022-03-07 08:48:02,-9.096222,38.768548
139 - Rua Cidade de Bissau {Metro Olivais},15,10,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.111596,38.76134]
550 - Rua Fernando Curado Ribeiro / Alameda das Li,14,6,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.156487,38.760871
222 - Praça da Figueira,8,22,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.13828,38.71383
306 - Avenida da Liberdade / Rua Alexandre Herculano,4,12,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.14854,38.72281
305 - Avenida da Liberdade / Rua Barata Salgueiro,2,14,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.147,"38.72228 """
556 - Alamedas das Linhas de Torres / Estrada da T,0,11,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.161462,38.773489
552 - Alameda das Linhas de Torres / Hospital Puli,2,10,2022-03-07,08:47:44.,2022-03-07 08:47:44,-9.157335,38.766075
137 - Rua Cidade de Bissau {entrada SPACIO},6,27,2022-03-07,08:47:44.,2022-03-07 08:47:44,-9.114505,38.762829
479 - Rua Professor Oliveira Marques,13,1,2022-03-07,08:47:44.,2022-03-07 08:47:44,-9.15724,38.75491
225 - Martim Moniz,4,12,2022-03-07,08:47:45.,2022-03-07 08:47:45,-9.13694,38.71526
220 - Rua do Comercio,4,16,2022-03-07,08:47:44.,2022-03-07 08:47:44,-9.137125,38.70878]
551 - Rua Francisco Stromp / Alameda das Linhas de,3,17,2022-03-07,08:47:45.,2022-03-07 08:47:45,-9.157235,38.762584
313 - Rua Frei Francisco Foreiro / Rua de Arroios,0,14,2022-03-07,08:47:47.,2022-03-07 08:47:47,-9.135956,38.728049
410 - Rua da Mesquita / Universidade Nova de Lisboa,20,20,2022-03-07,08:47:45.,2022-03-07 08:47:45,-9.16015,38.73492
316 - Rua António Pedro / Rua Pascoal de Melo,4,10,2022-03-07,08:47:50.,2022-03-07 08:47:50,-9.135356,38.731424
481 - Campo Grande / Museu da Cidade,11,9,2022-03-07,08:47:41.,2022-03-07 08:47:41,-9.156169,38.758207
413 - Av. Ressano Garcia / Av. António Augusto de Aguiar,3,7,2022-03-07,08:47:38.,2022-03-07 08:47:38,-9.15425,38.73432
104 - Gare do Oriente,4,36,2022-03-07,08:47:40.,2022-03-07 08:47:40,-9.097322,38.766716
106 - Jardim Garcia da Orta,4,10,2022-03-07,08:47:51.,2022-03-07 08:47:51,-9.092506,38.769459
426 - Av. Elias Garcia / Av. 5 de Outubro,6,8,2022-03-07,08:47:52.,2022-03-07 08:47:52,-9.14793,38.739046]
406 - Praça Duque de Saldanha,10,7,2022-03-07,08:47:53.,2022-03-07 08:47:53,-9.145341,38.734247
415 - Av. Duque de Ávila / Av. Conde Valbom,5,15,2022-03-07,08:47:54.,2022-03-07 08:47:54,-9.148443,38.735188
446 - Av. República / Interface Entrecampos ,15,25,2022-03-07,08:47:55.,2022-03-07 08:47:55,-9.14773,38.74456
431 - Rua do Arco Cego / Av. Magalhães Lima,9,5,2022-03-07,08:48:02.,2022-03-07 08:48:02,-9.14199,38.73937
407 - Praça Duque de Saldanha,10,7,2022-03-07,08:48:02.,2022-03-07 08:48:02,-9.14446,38.73434
472 - Rua Marquês Soveral / ES Padre António Vieira,11,3,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.13608,38.75784
483 - Rua Professor Francisco Lucas Pires ,2,14,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.16405,38.75939
215 - Av. 24 de Julho,3,14,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.14949,38.70662
304 - Avenida da Liberdade / São Jorge,4,12,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.14637,38.72026
103 - Jardim da Água,3,17,2022-03-07,08:47:27.,2022-03-07 08:47:27,-9.095019,38.761218
151 - Rua Contra Almirante Ferraz / Escola Sec.António Damásio,21,3,2022-03-07,08:47:27.,2022-03-07 08:47:27,-9.108728,38.770434
203 - Padrão dos Descobrimentos,8,14,2022-03-07,08:47:55.,2022-03-07 08:47:55,-9.20633,38.6935 
308 - Marquês de Pombal,9,2,2022-03-07,08:47:55.,2022-03-07 08:47:55,-9.14969,38.7246 
212 - Av. Infante Dom Henrique / Terminal de Cruzeiros,0,20,2022-03-07,08:48:03.,2022-03-07 08:48:03,-9.12769,38.71035
133 - Rua Cidade de Benguela / Avenida Cidade de L,17,1,2022-03-07,08:47:43.,2022-03-07 08:47:43,-9.110724,38.76503]
107 - Rotunda dos Vice-Reis,8,6,2022-03-07,08:47:52.,2022-03-07 08:47:52,-9.095416,38.774505
216 - Praça D. Luís I,1,20,2022-03-07,08:48:02.,2022-03-07 08:48:02,-9.14655,38.70663
442 - Campo Pequeno,3,13,2022-03-07,08:48:02.,2022-03-07 08:48:02,-9.14523,38.743371]
408 - Praça Duque de Saldanha,9,1,2022-03-07,08:48:00.,2022-03-07 08:48:00,-9.144117,38.733749
