desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
306 - Avenida da Liberdade / Rua Alexandre Herculano,15,1,2022-03-15,11:53:49.,2022-03-15 11:53:49,-9.14854,38.72281
556 - Alamedas das Linhas de Torres / Estrada da T,0,11,2022-03-15,11:53:49.,2022-03-15 11:53:49,-9.161462,38.773489
551 - Rua Francisco Stromp / Alameda das Linhas de,5,15,2022-03-15,11:53:50.,2022-03-15 11:53:50,-9.157235,38.762584
421 - Alameda D. Afonso Henriques,2,18,2022-03-15,11:53:47.,2022-03-15 11:53:47,-9.13416,38.73736
406 - Praça Duque de Saldanha,9,8,2022-03-15,11:53:47.,2022-03-15 11:53:47,-9.145341,38.734247
114 - Via do Oriente,1,9,2022-03-15,11:53:47.,2022-03-15 11:53:47,-9.09974,38.78836
463 - Campo Grande / Av. da Igreja,1,9,2022-03-15,11:53:48.,2022-03-15 11:53:48,-9.14951,38.75243
103 - Jardim da Água,6,14,2022-03-15,11:53:45.,2022-03-15 11:53:45,-9.095019,38.761218
453 - Av. Roma / Av. EUA,1,13,2022-03-15,11:53:46.,2022-03-15 11:53:46,-9.14207,38.74873
108 - Rua do Bojador,8,6,2022-03-15,11:53:48.,2022-03-15 11:53:48,-9.09235,38.774289]
304 - Avenida da Liberdade / São Jorge,14,2,2022-03-15,11:53:49.,2022-03-15 11:53:49,-9.14637,38.72026
308 - Marquês de Pombal,4,7,2022-03-15,11:53:46.,2022-03-15 11:53:46,-9.14969,38.7246 
428 - Av. República / Avenida Barbosa Du Bocage,10,2,2022-03-15,11:53:47.,2022-03-15 11:53:47,-9.14684,38.74047
102 - Porta do Mar,8,6,2022-03-15,11:53:46.,2022-03-15 11:53:46,-9.096439,38.759156
313 - Rua Frei Francisco Foreiro / Rua de Arroios,2,12,2022-03-15,11:53:53.,2022-03-15 11:53:53,-9.135956,38.728049
131 - Avenida de Berlim / Praça Baden Powell,6,15,2022-03-15,11:53:52.,2022-03-15 11:53:52,-9.110767,38.768137
225 - Martim Moniz,5,11,2022-03-15,11:53:52.,2022-03-15 11:53:52,-9.13694,38.71526
477 - Alameda da Universidade / Faculdade de Direito,21,3,2022-03-15,11:53:52.,2022-03-15 11:53:52,-9.15671,38.75264
456 - Entrecampos / Av. das Forças Armadas,9,32,2022-03-15,11:53:55.,2022-03-15 11:53:55,-9.14872,38.74877
206 - Av. Brasília / Doca de Alcântara,4,18,2022-03-15,11:53:56.,2022-03-15 11:53:56,-9.17502,38.70141
479 - Rua Professor Oliveira Marques,13,1,2022-03-15,11:53:56.,2022-03-15 11:53:56,-9.15724,38.75491
478 - Alameda da Universidade / Faculdade de Letras,27,5,2022-03-15,11:53:56.,2022-03-15 11:53:56,-9.15717,38.75359
113 - Alameda dos Oceanos/ Passeio do Levante,3,11,2022-03-15,11:53:49.,2022-03-15 11:53:49,-9.09825,38.78414
443 - Av. de Roma / Fórum Lisboa,3,11,2022-03-15,11:53:46.,2022-03-15 11:53:46,-9.13866,38.74351
408 - Praça Duque de Saldanha,2,8,2022-03-15,11:53:45.,2022-03-15 11:53:45,-9.144117,38.733749
220 - Rua do Comercio,6,14,2022-03-15,11:53:46.,2022-03-15 11:53:46,-9.137125,38.70878]
