desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
313 - Rua Frei Francisco Foreiro / Rua de Arroios,13,1,2022-02-26,03:28:15.,2022-02-26 03:28:15,-9.135956,38.728049
484 - Rua Professor Vieira de Almeida,6,16,2022-02-26,03:28:16.,2022-02-26 03:28:16,-9.16658,38.76081
406 - Praça Duque de Saldanha,1,16,2022-02-26,03:28:17.,2022-02-26 03:28:17,-9.145341,38.734247
474 - Av. do Brasil / Av. Rio de Janeiro,5,11,2022-02-26,03:28:15.,2022-02-26 03:28:15,-9.1409,38.75832 
428 - Av. República / Avenida Barbosa Du Bocage,0,12,2022-02-26,03:28:18.,2022-02-26 03:28:18,-9.14684,38.74047
109 - Alameda dos Oceanos / Rua Ilha dos Amores,13,1,2022-02-26,03:28:18.,2022-02-26 03:28:18,-9.094672,38.777589
420 - Av. Rovisco Pais / Av. Manuel da Maia,15,11,2022-02-26,03:28:19.,2022-02-26 03:28:19,-9.13672,38.73617
446 - Av. República / Interface Entrecampos ,9,31,2022-02-26,03:28:20.,2022-02-26 03:28:20,-9.14773,38.74456
457 - Rua Aboim Ascensão,8,2,2022-02-26,03:28:20.,2022-02-26 03:28:20,-9.14722,38.74975
113 - Alameda dos Oceanos/ Passeio do Levante,10,4,2022-02-26,03:28:20.,2022-02-26 03:28:20,-9.09825,38.78414
450 - Rua Alfredo Cortês,4,6,2022-02-26,03:28:21.,2022-02-26 03:28:21,-9.14399,38.74626
135 - Avenida Cidade de Lourenço Marques / Vale do,19,1,2022-02-26,03:28:22.,2022-02-26 03:28:22,-9.118689,38.764067
481 - Campo Grande / Museu da Cidade,4,16,2022-02-26,03:28:22.,2022-02-26 03:28:22,-9.156169,38.758207
468 - Largo Frei Heitor Pinto,4,17,2022-02-26,03:28:22.,2022-02-26 03:28:22,-9.13827,38.75482
462 - Campo Grande / Biblioteca Nacional,8,21,2022-02-26,03:28:23.,2022-02-26 03:28:23,-9.15031,38.75027
471 - Rua Lopes de Mendonça / EB São João de Brito,9,1,2022-02-26,03:28:23.,2022-02-26 03:28:23,-9.137337,38.756487
550 - Rua Fernando Curado Ribeiro / Alameda das Li,4,16,2022-02-26,03:28:23.,2022-02-26 03:28:23,-9.156487,38.760871
487 - Rua Professor João Barreira,11,3,2022-02-26,03:28:25.,2022-02-26 03:28:25,-9.17096,38.76136
222 - Praça da Figueira,19,11,2022-02-26,03:28:25.,2022-02-26 03:28:25,-9.13828,38.71383
472 - Rua Marquês Soveral / ES Padre António Vieira,10,4,2022-02-26,03:28:23.,2022-02-26 03:28:23,-9.13608,38.75784
226 - Rua dos Fanqueiros,14,3,2022-02-26,03:28:23.,2022-02-26 03:28:23,-9.136456,38.711888
218 - Cais do Sodré,18,4,2022-02-26,03:28:24.,2022-02-26 03:28:24,-9.14471,38.70617
556 - Alamedas das Linhas de Torres / Estrada da T,11,0,2022-02-26,03:28:22.,2022-02-26 03:28:22,-9.161462,38.773489
307 - Marquês de Pombal,10,23,2022-02-26,03:28:15.,2022-02-26 03:28:15,-9.149334,38.724954
423 - Av. Conde Valbom / Rua Marquês Sá da Bandeira,1,9,2022-02-26,03:28:16.,2022-02-26 03:28:16,-9.152295,38.737911
106 - Jardim Garcia da Orta,4,10,2022-02-26,03:28:17.,2022-02-26 03:28:17,-9.092506,38.769459
431 - Rua do Arco Cego / Av. Magalhães Lima,1,13,2022-02-26,03:28:19.,2022-02-26 03:28:19,-9.14199,38.73937
101 - Alameda dos Oceanos / Rua dos Argonautas,16,0,2022-02-26,03:28:15.,2022-02-26 03:28:15,-9.096804,38.756161
453 - Av. Roma / Av. EUA,9,5,2022-02-26,03:28:21.,2022-02-26 03:28:21,-9.14207,38.74873
133 - Rua Cidade de Benguela / Avenida Cidade de L,7,11,2022-02-26,03:28:21.,2022-02-26 03:28:21,-9.110724,38.76503]
477 - Alameda da Universidade / Faculdade de Direito,0,24,2022-02-26,03:28:21.,2022-02-26 03:28:21,-9.15671,38.75264
130 - Avenida Berlim / Rua Américo Jesus Fernandes,7,13,2022-02-26,03:28:15.,2022-02-26 03:28:15,-9.106858,38.767761
134 - Praça Cidade do Luso,7,13,2022-02-26,03:28:21.,2022-02-26 03:28:21,-9.116342,38.765588
132 - Avenida de Berlim / Rua Cidade de Cabinda,2,23,2022-02-26,03:28:21.,2022-02-26 03:28:21,-9.11255,38.76829
115 - Passeio dos Heróis do Mar / Rua Capitão Cook,8,4,2022-02-26,03:28:21.,2022-02-26 03:28:21,-9.09781,"38.793 """
452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,8,2,2022-02-26,03:28:21.,2022-02-26 03:28:21,-9.136681,38.747751
456 - Entrecampos / Av. das Forças Armadas,24,17,2022-02-26,03:28:22.,2022-02-26 03:28:22,-9.14872,38.74877
131 - Avenida de Berlim / Praça Baden Powell,0,21,2022-02-26,03:28:22.,2022-02-26 03:28:22,-9.110767,38.768137
464 - Av. da Igreja / Rua Afonso Lopes Vieira,4,10,2022-02-26,03:28:22.,2022-02-26 03:28:22,-9.148427,38.75165]
443 - Av. de Roma / Fórum Lisboa,0,14,2022-02-26,03:28:20.,2022-02-26 03:28:20,-9.13866,38.74351
461 - Rua Professora Teresa Ambrósio,0,32,2022-02-26,03:28:21.,2022-02-26 03:28:21,-9.155564,38.749141
412 - Av. Ressano Garcia / Av. António Augusto de Aguiar,0,16,2022-02-26,03:28:17.,2022-02-26 03:28:17,-9.1546,38.73448 
107 - Rotunda dos Vice-Reis,2,12,2022-02-26,03:28:17.,2022-02-26 03:28:17,-9.095416,38.774505
137 - Rua Cidade de Bissau {entrada SPACIO},4,29,2022-02-26,03:28:24.,2022-02-26 03:28:24,-9.114505,38.762829
206 - Av. Brasília / Doca de Alcântara,15,7,2022-02-26,03:28:20.,2022-02-26 03:28:20,-9.17502,38.70141
488 - Rua Fernando Namora / Rua António Quadros,20,0,2022-02-26,03:28:24.,2022-02-26 03:28:24,-9.17526,38.76014
479 - Rua Professor Oliveira Marques,1,13,2022-02-26,03:28:25.,2022-02-26 03:28:25,-9.15724,38.75491
304 - Avenida da Liberdade / São Jorge,4,12,2022-02-26,03:28:26.,2022-02-26 03:28:26,-9.14637,38.72026
219 - Praça do Município,15,7,2022-02-26,03:28:25.,2022-02-26 03:28:25,-9.13951,38.70797
555 - Alameda das Linhas de Torres,22,11,2022-02-26,03:28:25.,2022-02-26 03:28:25,-9.160248,38.770657
224 - Martim Moniz,22,0,2022-02-26,03:28:25.,2022-02-26 03:28:25,-9.13651,38.71498
315 - Rua Passos Manuel/ Jardim Constantino,14,6,2022-02-26,03:28:25.,2022-02-26 03:28:25,-9.136968,38.731264
433 - Av. Paris / Av. Almirante Reis,14,0,2022-02-26,03:28:20.,2022-02-26 03:28:20,-9.13409,38.74095
473 - Av. do Brasil / Av. de Roma,8,6,2022-02-26,03:28:24.,2022-02-26 03:28:24,-9.14697,38.75643
