id_expl,id_planeamento,desig_comercial,tipo_servico_niveis,num_bicicletas,num_docas,racio,estado,update_date,bbox,update_date_hour,update_date_only,longitude,latitude
101,101,101 - Alameda dos Oceanos / Rua dos Argonautas,A,9,16,0.56,active,2022-03-17 21:20:55,"-9.096804, 38.756161, -9.096804, 38.756161",21,2022-03-17,-9.096804,38.756161
102,102,102 - Porta do Mar,B,9,14,0.64,active,2022-03-17 21:20:56,"-9.096439, 38.759156, -9.096439, 38.759156",21,2022-03-17,-9.096439,38.759156
110,110,110 - Rua de Moscavide,B,17,18,0.94,active,2022-03-17 21:20:58,"-9.097068, 38.778466, -9.097068, 38.778466",21,2022-03-17,-9.097068,38.778466
474,474,474 - Av. do Brasil / Av. Rio de Janeiro,A,14,16,0.88,active,2022-03-17 21:21:03,"-9.1409, 38.75832, -9.1409, 38.75832",21,2022-03-17,-9.1409,38.75832
408,408,408 - Praça Duque de Saldanha,A,1,10,0.1,active,2022-03-17 21:21:04,"-9.144117, 38.733749, -9.144117, 38.733749",21,2022-03-17,-9.144117,38.733749
462,462,462 - Campo Grande / Biblioteca Nacional,B,6,29,0.21,active,2022-03-17 21:21:13,"-9.15031, 38.75027, -9.15031, 38.75027",21,2022-03-17,-9.15031,38.75027
475,475,475 - Av. Professor Gama Pinto / Cantina Velha,B,3,41,0.07,active,2022-03-17 21:21:17,"-9.15907, 38.75115, -9.15907, 38.75115",21,2022-03-17,-9.15907,38.75115
313,313,313 - Rua Frei Francisco Foreiro / Rua de Arroios,A,9,14,0.64,active,2022-03-17 21:21:23,"-9.135956, 38.728049, -9.135956, 38.728049",21,2022-03-17,-9.135956,38.728049
103,103,103 - Jardim da Água,B,4,20,0.2,active,2022-03-17 21:20:56,"-9.095019, 38.761218, -9.095019, 38.761218",21,2022-03-17,-9.095019,38.761218
106,106,106 - Jardim Garcia da Orta,B,4,14,0.29,active,2022-03-17 21:20:56,"-9.092506, 38.769459, -9.092506, 38.769459",21,2022-03-17,-9.092506,38.769459
452,452,452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,B,3,10,0.3,active,2022-03-17 21:20:58,"-9.136681, 38.747751, -9.136681, 38.747751",21,2022-03-17,-9.136681,38.747751
463,463,463 - Campo Grande / Av. da Igreja,B,4,10,0.4,active,2022-03-17 21:21:03,"-9.14951, 38.75243, -9.14951, 38.75243",21,2022-03-17,-9.14951,38.75243
406,406,406 - Praça Duque de Saldanha,A,3,17,0.18,active,2022-03-17 21:21:04,"-9.145341, 38.734247, -9.145341, 38.734247",21,2022-03-17,-9.145341,38.734247
