desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,7,3,2022-05-03,20:46:38.,2022-05-03 20:46:38,-9.136681,38.747751
314 - Rua Marques da Silva / Rua António Pedro,2,10,2022-05-03,20:46:38.,2022-05-03 20:46:38,-9.135675,38.729657
365 - Rua Castilho / Rua Marquês da Fronteira,0,30,2022-05-03,20:46:36.,2022-05-03 20:46:36,-9.157531,38.729724
238 - Rua de Cascais / Alcântara Mar,0,36,2022-05-03,20:46:36.,2022-05-03 20:46:36,-9.175234,38.702936
442 - Campo Pequeno,6,10,2022-05-03,20:46:39.,2022-05-03 20:46:39,-9.14523,38.743371]
412 - Av. Ressano Garcia / Av. António Augusto de Aguiar,3,13,2022-05-03,20:46:42.,2022-05-03 20:46:42,-9.1546,38.73448 
308 - Marquês de Pombal,3,8,2022-05-03,20:46:42.,2022-05-03 20:46:42,-9.14969,38.7246 
480 - Faculdade de Ciências,2,23,2022-05-03,20:46:39.,2022-05-03 20:46:39,-9.15503,38.75587
446 - Av. República / Interface Entrecampos ,22,18,2022-05-03,20:46:39.,2022-05-03 20:46:39,-9.14773,38.74456
421 - Alameda D. Afonso Henriques,17,3,2022-05-03,20:46:40.,2022-05-03 20:46:40,-9.13416,38.73736
456 - Entrecampos / Av. das Forças Armadas,11,30,2022-05-03,20:46:47.,2022-05-03 20:46:47,-9.14872,38.74877
215 - Av. 24 de Julho,5,12,2022-05-03,20:46:48.,2022-05-03 20:46:48,-9.14949,38.70662
476 - Av. Professor Gama Pinto / Reitoria,1,22,2022-05-03,20:46:48.,2022-05-03 20:46:48,-9.15885,38.75231
461 - Rua Professora Teresa Ambrósio,1,31,2022-05-03,20:46:48.,2022-05-03 20:46:48,-9.155564,38.749141
112 - Alameda dos Oceanos / Passeio das Garças,11,3,2022-05-03,20:46:47.,2022-05-03 20:46:47,-9.09622,38.78069
414 - Av. Duque de Ávila / Rua Pinheiro Chagas,1,18,2022-05-03,20:46:40.,2022-05-03 20:46:40,-9.151,"38.735 ""ty"
115 - Passeio dos Heróis do Mar / Rua Capitão Cook,9,3,2022-05-03,20:46:40.,2022-05-03 20:46:40,-9.09781,"38.793 """
468 - Largo Frei Heitor Pinto,16,5,2022-05-03,20:46:41.,2022-05-03 20:46:41,-9.13827,38.75482
407 - Praça Duque de Saldanha,1,16,2022-05-03,20:46:44.,2022-05-03 20:46:44,-9.14446,38.73434
423 - Av. Conde Valbom / Rua Marquês Sá da Bandeira,2,8,2022-05-03,20:46:44.,2022-05-03 20:46:44,-9.152295,38.737911
478 - Alameda da Universidade / Faculdade de Letras,2,30,2022-05-03,20:46:46.,2022-05-03 20:46:46,-9.15717,38.75359
551 - Rua Francisco Stromp / Alameda das Linhas de,10,10,2022-05-03,20:46:49.,2022-05-03 20:46:49,-9.157235,38.762584
517 - Rua Padre Américo,0,20,2022-05-03,20:46:37.,2022-05-03 20:46:37,-9.180393,38.763414
472 - Rua Marquês Soveral / ES Padre António Vieira,5,9,2022-05-03,20:46:43.,2022-05-03 20:46:43,-9.13608,38.75784
304 - Avenida da Liberdade / São Jorge,10,6,2022-05-03,20:46:43.,2022-05-03 20:46:43,-9.14637,38.72026
