desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
114 - Via do Oriente,8,2,2022-03-05,01:26:51.,2022-03-05 01:26:51,-9.09974,38.78836
413 - Av. Ressano Garcia / Av. António Augusto de Aguiar,3,7,2022-03-05,01:26:52.,2022-03-05 01:26:52,-9.15425,38.73432
408 - Praça Duque de Saldanha,4,6,2022-03-05,01:26:52.,2022-03-05 01:26:52,-9.144117,38.733749
308 - Marquês de Pombal,2,9,2022-03-05,01:26:50.,2022-03-05 01:26:50,-9.14969,38.7246 
480 - Faculdade de Ciências,2,23,2022-03-05,01:26:50.,2022-03-05 01:26:50,-9.15503,38.75587
474 - Av. do Brasil / Av. Rio de Janeiro,8,8,2022-03-05,01:26:49.,2022-03-05 01:26:49,-9.1409,38.75832 
108 - Rua do Bojador,3,11,2022-03-05,01:26:53.,2022-03-05 01:26:53,-9.09235,38.774289]
552 - Alameda das Linhas de Torres / Hospital Puli,7,5,2022-03-05,01:26:57.,2022-03-05 01:26:57,-9.157335,38.766075
131 - Avenida de Berlim / Praça Baden Powell,1,20,2022-03-05,01:26:57.,2022-03-05 01:26:57,-9.110767,38.768137
226 - Rua dos Fanqueiros,4,13,2022-03-05,01:26:58.,2022-03-05 01:26:58,-9.136456,38.711888
314 - Rua Marques da Silva / Rua António Pedro,12,0,2022-03-05,01:26:59.,2022-03-05 01:26:59,-9.135675,38.729657
555 - Alameda das Linhas de Torres,11,22,2022-03-05,01:26:59.,2022-03-05 01:26:59,-9.160248,38.770657
488 - Rua Fernando Namora / Rua António Quadros,6,14,2022-03-05,01:26:59.,2022-03-05 01:26:59,-9.17526,38.76014
306 - Avenida da Liberdade / Rua Alexandre Herculano,7,9,2022-03-05,01:27:00.,2022-03-05 01:27:00,-9.14854,38.72281
316 - Rua António Pedro / Rua Pascoal de Melo,11,3,2022-03-05,01:26:50.,2022-03-05 01:26:50,-9.135356,38.731424
403 - Av. Fontes Pereira de Melo,12,8,2022-03-05,01:26:50.,2022-03-05 01:26:50,-9.146522,38.731698
106 - Jardim Garcia da Orta,1,13,2022-03-05,01:26:51.,2022-03-05 01:26:51,-9.092506,38.769459
412 - Av. Ressano Garcia / Av. António Augusto de Aguiar,4,12,2022-03-05,01:26:51.,2022-03-05 01:26:51,-9.1546,38.73448 
101 - Alameda dos Oceanos / Rua dos Argonautas,4,12,2022-03-05,01:26:49.,2022-03-05 01:26:49,-9.096804,38.756161
104 - Gare do Oriente,5,35,2022-03-05,01:26:49.,2022-03-05 01:26:49,-9.097322,38.766716
427 - Av. República / Av. Visconde Valmor,4,8,2022-03-05,01:26:52.,2022-03-05 01:26:52,-9.14617,38.73812
214 - Largo de Santos,23,1,2022-03-05,01:26:52.,2022-03-05 01:26:52,-9.15424,38.70673
109 - Alameda dos Oceanos / Rua Ilha dos Amores,3,11,2022-03-05,01:26:53.,2022-03-05 01:26:53,-9.094672,38.777589
301 - Avenida da Liberdade / Restauradores,10,12,2022-03-05,01:26:53.,2022-03-05 01:26:53,-9.14242,38.71702
205 - Av. Brasília / Cordoaria,3,7,2022-03-05,01:26:53.,2022-03-05 01:26:53,-9.188,"38.697 ""ty"
464 - Av. da Igreja / Rua Afonso Lopes Vieira,13,1,2022-03-05,01:26:56.,2022-03-05 01:26:56,-9.148427,38.75165]
208 - Cais das Pombas,4,18,2022-03-05,01:26:57.,2022-03-05 01:26:57,-9.14373,38.70523
486 - Rua Hermano Neves / Rua José Escada,13,1,2022-03-05,01:26:57.,2022-03-05 01:26:57,-9.16985,38.75954
472 - Rua Marquês Soveral / ES Padre António Vieira,9,5,2022-03-05,01:26:58.,2022-03-05 01:26:58,-9.13608,38.75784
475 - Av. Professor Gama Pinto / Cantina Velha,25,16,2022-03-05,01:26:58.,2022-03-05 01:26:58,-9.15907,38.75115
220 - Rua do Comercio,5,15,2022-03-05,01:26:58.,2022-03-05 01:26:58,-9.137125,38.70878]
224 - Martim Moniz,12,10,2022-03-05,01:27:00.,2022-03-05 01:27:00,-9.13651,38.71498
309 - Rua da Palma,6,4,2022-03-05,01:26:49.,2022-03-05 01:26:49,-9.13577,38.71901
313 - Rua Frei Francisco Foreiro / Rua de Arroios,13,1,2022-03-05,01:26:50.,2022-03-05 01:26:50,-9.135956,38.728049
415 - Av. Duque de Ávila / Av. Conde Valbom,7,13,2022-03-05,01:26:53.,2022-03-05 01:26:53,-9.148443,38.735188
450 - Rua Alfredo Cortês,1,9,2022-03-05,01:26:54.,2022-03-05 01:26:54,-9.14399,38.74626
433 - Av. Paris / Av. Almirante Reis,9,5,2022-03-05,01:26:54.,2022-03-05 01:26:54,-9.13409,38.74095
442 - Campo Pequeno,1,15,2022-03-05,01:26:54.,2022-03-05 01:26:54,-9.14523,38.743371]
452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,9,1,2022-03-05,01:26:55.,2022-03-05 01:26:55,-9.136681,38.747751
484 - Rua Professor Vieira de Almeida,9,13,2022-03-05,01:26:51.,2022-03-05 01:26:51,-9.16658,38.76081
426 - Av. Elias Garcia / Av. 5 de Outubro,8,6,2022-03-05,01:26:50.,2022-03-05 01:26:50,-9.14793,38.739046]
431 - Rua do Arco Cego / Av. Magalhães Lima,4,10,2022-03-05,01:26:53.,2022-03-05 01:26:53,-9.14199,38.73937
102 - Porta do Mar,4,10,2022-03-05,01:26:48.,2022-03-05 01:26:48,-9.096439,38.759156
115 - Passeio dos Heróis do Mar / Rua Capitão Cook,8,4,2022-03-05,01:26:55.,2022-03-05 01:26:55,-9.09781,"38.793 """
134 - Praça Cidade do Luso,9,11,2022-03-05,01:26:55.,2022-03-05 01:26:55,-9.116342,38.765588
456 - Entrecampos / Av. das Forças Armadas,29,12,2022-03-05,01:26:55.,2022-03-05 01:26:55,-9.14872,38.74877
468 - Largo Frei Heitor Pinto,11,10,2022-03-05,01:26:56.,2022-03-05 01:26:56,-9.13827,38.75482
476 - Av. Professor Gama Pinto / Reitoria,3,20,2022-03-05,01:26:56.,2022-03-05 01:26:56,-9.15885,38.75231
132 - Avenida de Berlim / Rua Cidade de Cabinda,2,23,2022-03-05,01:26:57.,2022-03-05 01:26:57,-9.11255,38.76829
550 - Rua Fernando Curado Ribeiro / Alameda das Li,10,10,2022-03-05,01:26:57.,2022-03-05 01:26:57,-9.156487,38.760871
212 - Av. Infante Dom Henrique / Terminal de Cruzeiros,12,8,2022-03-05,01:26:58.,2022-03-05 01:26:58,-9.12769,38.71035
215 - Av. 24 de Julho,7,10,2022-03-05,01:26:58.,2022-03-05 01:26:58,-9.14949,38.70662
304 - Avenida da Liberdade / São Jorge,9,7,2022-03-05,01:27:00.,2022-03-05 01:27:00,-9.14637,38.72026
410 - Rua da Mesquita / Universidade Nova de Lisboa,11,29,2022-03-05,01:27:00.,2022-03-05 01:27:00,-9.16015,38.73492
