desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
133 - Rua Cidade de Benguela / Avenida Cidade de L,0,18,2022-03-18,10:10:16.,2022-03-18 10:10:16,-9.110724,38.76503]
426 - Av. Elias Garcia / Av. 5 de Outubro,3,11,2022-03-18,10:10:17.,2022-03-18 10:10:17,-9.14793,38.739046]
481 - Campo Grande / Museu da Cidade,1,19,2022-03-18,10:10:17.,2022-03-18 10:10:17,-9.156169,38.758207
468 - Largo Frei Heitor Pinto,4,17,2022-03-18,10:10:17.,2022-03-18 10:10:17,-9.13827,38.75482
474 - Av. do Brasil / Av. Rio de Janeiro,3,13,2022-03-18,10:10:13.,2022-03-18 10:10:13,-9.1409,38.75832 
314 - Rua Marques da Silva / Rua António Pedro,3,9,2022-03-18,10:10:14.,2022-03-18 10:10:14,-9.135675,38.729657
108 - Rua do Bojador,12,2,2022-03-18,10:10:14.,2022-03-18 10:10:14,-9.09235,38.774289]
107 - Rotunda dos Vice-Reis,12,2,2022-03-18,10:10:14.,2022-03-18 10:10:14,-9.095416,38.774505
477 - Alameda da Universidade / Faculdade de Direito,18,6,2022-03-18,10:10:16.,2022-03-18 10:10:16,-9.15671,38.75264
417 - Av. Duque de Ávila / Jardim Arco Do Cego,22,1,2022-03-18,10:10:18.,2022-03-18 10:10:18,-9.142703,38.735352
219 - Praça do Município,11,11,2022-03-18,10:10:18.,2022-03-18 10:10:18,-9.13951,38.70797
428 - Av. República / Avenida Barbosa Du Bocage,1,11,2022-03-18,10:10:14.,2022-03-18 10:10:14,-9.14684,38.74047
106 - Jardim Garcia da Orta,9,5,2022-03-18,10:10:13.,2022-03-18 10:10:13,-9.092506,38.769459
423 - Av. Conde Valbom / Rua Marquês Sá da Bandeira,5,5,2022-03-18,10:10:20.,2022-03-18 10:10:20,-9.152295,38.737911
139 - Rua Cidade de Bissau {Metro Olivais},1,24,2022-03-18,10:10:20.,2022-03-18 10:10:20,-9.111596,38.76134]
