id_expl,id_planeamento,desig_comercial,tipo_servico_niveis,num_bicicletas,num_docas,racio,estado,update_date,bbox,update_date_hour,update_date_only,longitude,latitude
101,101,101 - Alameda dos Oceanos / Rua dos Argonautas,A,5,16,0.31,active,2022-03-20 02:55:03,"-9.096804, 38.756161, -9.096804, 38.756161",2,2022-03-20,-9.096804,38.756161
102,102,102 - Porta do Mar,B,12,14,0.86,active,2022-03-20 02:55:03,"-9.096439, 38.759156, -9.096439, 38.759156",2,2022-03-20,-9.096439,38.759156
110,110,110 - Rua de Moscavide,B,13,18,0.72,active,2022-03-20 02:55:05,"-9.097068, 38.778466, -9.097068, 38.778466",2,2022-03-20,-9.097068,38.778466
474,474,474 - Av. do Brasil / Av. Rio de Janeiro,A,4,16,0.25,active,2022-03-20 02:55:09,"-9.1409, 38.75832, -9.1409, 38.75832",2,2022-03-20,-9.1409,38.75832
408,408,408 - Praça Duque de Saldanha,A,2,10,0.2,active,2022-03-20 02:55:10,"-9.144117, 38.733749, -9.144117, 38.733749",2,2022-03-20,-9.144117,38.733749
462,462,462 - Campo Grande / Biblioteca Nacional,B,6,29,0.21,active,2022-03-20 02:55:17,"-9.15031, 38.75027, -9.15031, 38.75027",2,2022-03-20,-9.15031,38.75027
475,475,475 - Av. Professor Gama Pinto / Cantina Velha,B,3,41,0.07,active,2022-03-20 02:55:21,"-9.15907, 38.75115, -9.15907, 38.75115",2,2022-03-20,-9.15907,38.75115
313,313,313 - Rua Frei Francisco Foreiro / Rua de Arroios,A,3,14,0.21,active,2022-03-20 02:55:26,"-9.135956, 38.728049, -9.135956, 38.728049",2,2022-03-20,-9.135956,38.728049
103,103,103 - Jardim da Água,B,15,20,0.75,active,2022-03-20 02:55:04,"-9.095019, 38.761218, -9.095019, 38.761218",2,2022-03-20,-9.095019,38.761218
106,106,106 - Jardim Garcia da Orta,B,3,14,0.21,active,2022-03-20 02:55:04,"-9.092506, 38.769459, -9.092506, 38.769459",2,2022-03-20,-9.092506,38.769459
452,452,452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,B,6,10,0.6,active,2022-03-20 02:55:05,"-9.136681, 38.747751, -9.136681, 38.747751",2,2022-03-20,-9.136681,38.747751
463,463,463 - Campo Grande / Av. da Igreja,B,2,10,0.2,active,2022-03-20 02:55:10,"-9.14951, 38.75243, -9.14951, 38.75243",2,2022-03-20,-9.14951,38.75243
