desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
313 - Rua Frei Francisco Foreiro / Rua de Arroios,0,14,2022-03-21,15:54:34.,2022-03-21 15:54:34,-9.135956,38.728049
556 - Alamedas das Linhas de Torres / Estrada da T,6,5,2022-03-21,15:54:43.,2022-03-21 15:54:43,-9.161462,38.773489
490 - Rua Fernando Namora / Azinhaga da Torre do Fato,6,10,2022-03-21,15:54:43.,2022-03-21 15:54:43,-9.17849,38.76026
432 - Praça de Londres,8,2,2022-03-21,15:54:44.,2022-03-21 15:54:44,-9.1377,"38.7407 """
459 - Rua Maria Amália Vaz de Carvalho / ES Rainha D. Leonor,4,16,2022-03-21,15:54:41.,2022-03-21 15:54:41,-9.141741,38.751481
488 - Rua Fernando Namora / Rua António Quadros,6,14,2022-03-21,15:54:41.,2022-03-21 15:54:41,-9.17526,38.76014
487 - Rua Professor João Barreira,1,13,2022-03-21,15:54:42.,2022-03-21 15:54:42,-9.17096,38.76136
419 - Av. António José de Almeida / Instituto Superior Técnico,10,15,2022-03-21,15:54:42.,2022-03-21 15:54:42,-9.13956,38.73811
312 - Rua Álvaro Coutinho / Avenida Almirante Reis,0,18,2022-03-21,15:54:43.,2022-03-21 15:54:43,-9.134802,38.724869
452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,4,6,2022-03-21,15:54:34.,2022-03-21 15:54:34,-9.136681,38.747751
442 - Campo Pequeno,3,13,2022-03-21,15:54:35.,2022-03-21 15:54:35,-9.14523,38.743371]
477 - Alameda da Universidade / Faculdade de Direito,8,16,2022-03-21,15:54:37.,2022-03-21 15:54:37,-9.15671,38.75264
453 - Av. Roma / Av. EUA,3,11,2022-03-21,15:54:40.,2022-03-21 15:54:40,-9.14207,38.74873
456 - Entrecampos / Av. das Forças Armadas,14,27,2022-03-21,15:54:45.,2022-03-21 15:54:45,-9.14872,38.74877
314 - Rua Marques da Silva / Rua António Pedro,0,12,2022-03-21,15:54:34.,2022-03-21 15:54:34,-9.135675,38.729657
406 - Praça Duque de Saldanha,10,7,2022-03-21,15:54:35.,2022-03-21 15:54:35,-9.145341,38.734247
446 - Av. República / Interface Entrecampos ,9,31,2022-03-21,15:54:35.,2022-03-21 15:54:35,-9.14773,38.74456
457 - Rua Aboim Ascensão,6,4,2022-03-21,15:54:36.,2022-03-21 15:54:36,-9.14722,38.74975
301 - Avenida da Liberdade / Restauradores,17,5,2022-03-21,15:54:36.,2022-03-21 15:54:36,-9.14242,38.71702
430 - Av. Barbosa Du Bocage / Rua Arco do Cego,15,5,2022-03-21,15:54:36.,2022-03-21 15:54:36,-9.14329,38.74081
480 - Faculdade de Ciências,10,15,2022-03-21,15:54:36.,2022-03-21 15:54:36,-9.15503,38.75587
475 - Av. Professor Gama Pinto / Cantina Velha,20,21,2022-03-21,15:54:33.,2022-03-21 15:54:33,-9.15907,38.75115
414 - Av. Duque de Ávila / Rua Pinheiro Chagas,5,14,2022-03-21,15:54:37.,2022-03-21 15:54:37,-9.151,"38.735 ""ty"
308 - Marquês de Pombal,2,9,2022-03-21,15:54:39.,2022-03-21 15:54:39,-9.14969,38.7246 
412 - Av. Ressano Garcia / Av. António Augusto de Aguiar,1,15,2022-03-21,15:54:39.,2022-03-21 15:54:39,-9.1546,38.73448 
420 - Av. Rovisco Pais / Av. Manuel da Maia,14,12,2022-03-21,15:54:39.,2022-03-21 15:54:39,-9.13672,38.73617
472 - Rua Marquês Soveral / ES Padre António Vieira,4,10,2022-03-21,15:54:40.,2022-03-21 15:54:40,-9.13608,38.75784
311 - Avenida Almirante Reis Nº14,7,4,2022-03-21,15:54:41.,2022-03-21 15:54:41,-9.135295,38.721721
208 - Cais das Pombas,7,15,2022-03-21,15:54:42.,2022-03-21 15:54:42,-9.14373,38.70523
310 - Rua Pina Manique / Largo do Intendente ,0,17,2022-03-21,15:54:42.,2022-03-21 15:54:42,-9.134847,38.720733
