desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
419 - Av. António José de Almeida / Instituto Superior Técnico,6,19,2022-02-17,22:18:07.,2022-02-17 22:18:07,-9.13956,38.73811
423 - Av. Conde Valbom / Rua Marquês Sá da Bandeira,7,3,2022-02-17,22:18:07.,2022-02-17 22:18:07,-9.152295,38.737911
308 - Marquês de Pombal,0,11,2022-02-17,22:18:08.,2022-02-17 22:18:08,-9.14969,38.7246 
406 - Praça Duque de Saldanha,1,16,2022-02-17,22:18:08.,2022-02-17 22:18:08,-9.145341,38.734247
554 - Alameda das Linhas de Torres / Rua Ladislau,9,18,2022-02-17,22:18:09.,2022-02-17 22:18:09,-9.158298,38.768683
216 - Praça D. Luís I,8,13,2022-02-17,22:18:09.,2022-02-17 22:18:09,-9.14655,38.70663
107 - Rotunda dos Vice-Reis,10,4,2022-02-17,22:18:09.,2022-02-17 22:18:09,-9.095416,38.774505
428 - Av. República / Avenida Barbosa Du Bocage,12,0,2022-02-17,22:18:10.,2022-02-17 22:18:10,-9.14684,38.74047
103 - Jardim da Água,7,13,2022-02-17,22:18:06.,2022-02-17 22:18:06,-9.095019,38.761218
461 - Rua Professora Teresa Ambrósio,1,31,2022-02-17,22:18:12.,2022-02-17 22:18:12,-9.155564,38.749141
113 - Alameda dos Oceanos/ Passeio do Levante,11,3,2022-02-17,22:18:12.,2022-02-17 22:18:12,-9.09825,38.78414
456 - Entrecampos / Av. das Forças Armadas,5,36,2022-02-17,22:18:12.,2022-02-17 22:18:12,-9.14872,38.74877
556 - Alamedas das Linhas de Torres / Estrada da T,9,2,2022-02-17,22:18:13.,2022-02-17 22:18:13,-9.161462,38.773489
477 - Alameda da Universidade / Faculdade de Direito,0,24,2022-02-17,22:18:14.,2022-02-17 22:18:14,-9.15671,38.75264
472 - Rua Marquês Soveral / ES Padre António Vieira,8,6,2022-02-17,22:18:14.,2022-02-17 22:18:14,-9.13608,38.75784
137 - Rua Cidade de Bissau {entrada SPACIO},9,24,2022-02-17,22:18:16.,2022-02-17 22:18:16,-9.114505,38.762829
222 - Praça da Figueira,25,5,2022-02-17,22:18:17.,2022-02-17 22:18:17,-9.13828,38.71383
487 - Rua Professor João Barreira,5,9,2022-02-17,22:18:17.,2022-02-17 22:18:17,-9.17096,38.76136
225 - Martim Moniz,7,9,2022-02-17,22:18:17.,2022-02-17 22:18:17,-9.13694,38.71526
410 - Rua da Mesquita / Universidade Nova de Lisboa,38,2,2022-02-17,22:18:18.,2022-02-17 22:18:18,-9.16015,38.73492
