desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
443 - Av. de Roma / Fórum Lisboa,14,0,2022-02-24,02:20:37.,2022-02-24 02:20:37,-9.13866,38.74351
453 - Av. Roma / Av. EUA,9,5,2022-02-24,02:20:37.,2022-02-24 02:20:37,-9.14207,38.74873
442 - Campo Pequeno,9,7,2022-02-24,02:20:37.,2022-02-24 02:20:37,-9.14523,38.743371]
113 - Alameda dos Oceanos/ Passeio do Levante,12,2,2022-02-24,02:20:38.,2022-02-24 02:20:38,-9.09825,38.78414
433 - Av. Paris / Av. Almirante Reis,14,0,2022-02-24,02:20:38.,2022-02-24 02:20:38,-9.13409,38.74095
463 - Campo Grande / Av. da Igreja,0,10,2022-02-24,02:20:38.,2022-02-24 02:20:38,-9.14951,38.75243
133 - Rua Cidade de Benguela / Avenida Cidade de L,8,10,2022-02-24,02:20:39.,2022-02-24 02:20:39,-9.110724,38.76503]
459 - Rua Maria Amália Vaz de Carvalho / ES Rainha D. Leonor,13,7,2022-02-24,02:20:39.,2022-02-24 02:20:39,-9.141741,38.751481
102 - Porta do Mar,8,6,2022-02-24,02:20:32.,2022-02-24 02:20:32,-9.096439,38.759156
478 - Alameda da Universidade / Faculdade de Letras,4,28,2022-02-24,02:20:33.,2022-02-24 02:20:33,-9.15717,38.75359
308 - Marquês de Pombal,5,6,2022-02-24,02:20:33.,2022-02-24 02:20:33,-9.14969,38.7246 
311 - Avenida Almirante Reis Nº14,11,0,2022-02-24,02:20:34.,2022-02-24 02:20:34,-9.135295,38.721721
426 - Av. Elias Garcia / Av. 5 de Outubro,1,13,2022-02-24,02:20:34.,2022-02-24 02:20:34,-9.14793,38.739046]
460 - Av. Rio de Janeiro / Parque de Jogos 1º de Maio,9,6,2022-02-24,02:20:39.,2022-02-24 02:20:39,-9.13749,38.75176
420 - Av. Rovisco Pais / Av. Manuel da Maia,25,1,2022-02-24,02:20:37.,2022-02-24 02:20:37,-9.13672,38.73617
427 - Av. República / Av. Visconde Valmor,10,2,2022-02-24,02:20:35.,2022-02-24 02:20:35,-9.14617,38.73812
413 - Av. Ressano Garcia / Av. António Augusto de Aguiar,4,6,2022-02-24,02:20:35.,2022-02-24 02:20:35,-9.15425,38.73432
313 - Rua Frei Francisco Foreiro / Rua de Arroios,13,1,2022-02-24,02:20:32.,2022-02-24 02:20:32,-9.135956,38.728049
428 - Av. República / Avenida Barbosa Du Bocage,6,6,2022-02-24,02:20:35.,2022-02-24 02:20:35,-9.14684,38.74047
556 - Alamedas das Linhas de Torres / Estrada da T,11,0,2022-02-24,02:20:41.,2022-02-24 02:20:41,-9.161462,38.773489
472 - Rua Marquês Soveral / ES Padre António Vieira,6,8,2022-02-24,02:20:41.,2022-02-24 02:20:41,-9.13608,38.75784
215 - Av. 24 de Julho,7,10,2022-02-24,02:20:42.,2022-02-24 02:20:42,-9.14949,38.70662
555 - Alameda das Linhas de Torres,32,1,2022-02-24,02:20:43.,2022-02-24 02:20:43,-9.160248,38.770657
225 - Martim Moniz,9,7,2022-02-24,02:20:43.,2022-02-24 02:20:43,-9.13694,38.71526
305 - Avenida da Liberdade / Rua Barata Salgueiro,1,15,2022-02-24,02:20:44.,2022-02-24 02:20:44,-9.147,"38.72228 """
554 - Alameda das Linhas de Torres / Rua Ladislau,26,1,2022-02-24,02:20:36.,2022-02-24 02:20:36,-9.158298,38.768683
414 - Av. Duque de Ávila / Rua Pinheiro Chagas,11,8,2022-02-24,02:20:36.,2022-02-24 02:20:36,-9.151,"38.735 ""ty"
431 - Rua do Arco Cego / Av. Magalhães Lima,9,5,2022-02-24,02:20:36.,2022-02-24 02:20:36,-9.14199,38.73937
131 - Avenida de Berlim / Praça Baden Powell,8,13,2022-02-24,02:20:40.,2022-02-24 02:20:40,-9.110767,38.768137
