desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
130 - Avenida Berlim / Rua Américo Jesus Fernandes,4,16,2022-03-03,07:10:42.,2022-03-03 07:10:42,-9.106858,38.767761
115 - Passeio dos Heróis do Mar / Rua Capitão Cook,7,5,2022-03-03,07:10:48.,2022-03-03 07:10:48,-9.09781,"38.793 """
450 - Rua Alfredo Cortês,10,0,2022-03-03,07:10:48.,2022-03-03 07:10:48,-9.14399,38.74626
452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,7,3,2022-03-03,07:10:48.,2022-03-03 07:10:48,-9.136681,38.747751
134 - Praça Cidade do Luso,12,8,2022-03-03,07:10:48.,2022-03-03 07:10:48,-9.116342,38.765588
135 - Avenida Cidade de Lourenço Marques / Vale do,19,1,2022-03-03,07:10:49.,2022-03-03 07:10:49,-9.118689,38.764067
430 - Av. Barbosa Du Bocage / Rua Arco do Cego,7,13,2022-03-03,07:10:46.,2022-03-03 07:10:46,-9.14329,38.74081
431 - Rua do Arco Cego / Av. Magalhães Lima,14,0,2022-03-03,07:10:46.,2022-03-03 07:10:46,-9.14199,38.73937
109 - Alameda dos Oceanos / Rua Ilha dos Amores,9,5,2022-03-03,07:10:46.,2022-03-03 07:10:46,-9.094672,38.777589
316 - Rua António Pedro / Rua Pascoal de Melo,13,1,2022-03-03,07:10:43.,2022-03-03 07:10:43,-9.135356,38.731424
103 - Jardim da Água,6,14,2022-03-03,07:10:43.,2022-03-03 07:10:43,-9.095019,38.761218
555 - Alameda das Linhas de Torres,26,7,2022-03-03,07:10:53.,2022-03-03 07:10:53,-9.160248,38.770657
314 - Rua Marques da Silva / Rua António Pedro,11,1,2022-03-03,07:10:52.,2022-03-03 07:10:52,-9.135675,38.729657
427 - Av. República / Av. Visconde Valmor,3,9,2022-03-03,07:10:45.,2022-03-03 07:10:45,-9.14617,38.73812
304 - Avenida da Liberdade / São Jorge,2,14,2022-03-03,07:10:54.,2022-03-03 07:10:54,-9.14637,38.72026
133 - Rua Cidade de Benguela / Avenida Cidade de L,3,15,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.110724,38.76503]
131 - Avenida de Berlim / Praça Baden Powell,6,15,2022-03-03,07:11:25.,2022-03-03 07:11:25,-9.110767,38.768137
490 - Rua Fernando Namora / Azinhaga da Torre do Fato,16,0,2022-03-03,07:11:25.,2022-03-03 07:11:25,-9.17849,38.76026
481 - Campo Grande / Museu da Cidade,8,12,2022-03-03,07:10:49.,2022-03-03 07:10:49,-9.156169,38.758207
139 - Rua Cidade de Bissau {Metro Olivais},15,10,2022-03-03,07:10:50.,2022-03-03 07:10:50,-9.111596,38.76134]
477 - Alameda da Universidade / Faculdade de Direito,8,16,2022-03-03,07:10:50.,2022-03-03 07:10:50,-9.15671,38.75264
480 - Faculdade de Ciências,2,23,2022-03-03,07:10:45.,2022-03-03 07:10:45,-9.15503,38.75587
214 - Largo de Santos,10,14,2022-03-03,07:10:45.,2022-03-03 07:10:45,-9.15424,38.70673
105 - CC Vasco da Gama,4,36,2022-03-03,07:10:44.,2022-03-03 07:10:44,-9.096222,38.768548
426 - Av. Elias Garcia / Av. 5 de Outubro,7,7,2022-03-03,07:10:44.,2022-03-03 07:10:44,-9.14793,38.739046]
406 - Praça Duque de Saldanha,7,10,2022-03-03,07:10:44.,2022-03-03 07:10:44,-9.145341,38.734247
446 - Av. República / Interface Entrecampos ,17,23,2022-03-03,07:10:48.,2022-03-03 07:10:48,-9.14773,38.74456
221-Rua do Crucifixo/Rua São Nicolau,2,13,2022-03-03,07:10:42.,2022-03-03 07:10:42,-9.138828,38.710191
206 - Av. Brasília / Doca de Alcântara,6,16,2022-03-03,07:10:47.,2022-03-03 07:10:47,-9.17502,38.70141
556 - Alamedas das Linhas de Torres / Estrada da T,11,0,2022-03-03,07:10:51.,2022-03-03 07:10:51,-9.161462,38.773489
472 - Rua Marquês Soveral / ES Padre António Vieira,10,4,2022-03-03,07:10:51.,2022-03-03 07:10:51,-9.13608,38.75784
315 - Rua Passos Manuel/ Jardim Constantino,19,1,2022-03-03,07:10:52.,2022-03-03 07:10:52,-9.136968,38.731264
219 - Praça do Município,9,13,2022-03-03,07:10:53.,2022-03-03 07:10:53,-9.13951,38.70797
224 - Martim Moniz,9,13,2022-03-03,07:10:53.,2022-03-03 07:10:53,-9.13651,38.71498
410 - Rua da Mesquita / Universidade Nova de Lisboa,20,20,2022-03-03,07:10:54.,2022-03-03 07:10:54,-9.16015,38.73492
309 - Rua da Palma,10,0,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.13577,38.71901
104 - Gare do Oriente,4,36,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.097322,38.766716
463 - Campo Grande / Av. da Igreja,3,7,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.14951,38.75243
486 - Rua Hermano Neves / Rua José Escada,13,1,2022-03-03,07:11:25.,2022-03-03 07:11:25,-9.16985,38.75954
462 - Campo Grande / Biblioteca Nacional,11,18,2022-03-03,07:11:25.,2022-03-03 07:11:25,-9.15031,38.75027
225 - Martim Moniz,9,7,2022-03-03,07:11:25.,2022-03-03 07:11:25,-9.13694,38.71526
203 - Padrão dos Descobrimentos,8,14,2022-03-03,07:10:43.,2022-03-03 07:10:43,-9.20633,38.6935 
474 - Av. do Brasil / Av. Rio de Janeiro,12,4,2022-03-03,07:10:42.,2022-03-03 07:10:42,-9.1409,38.75832 
226 - Rua dos Fanqueiros,5,12,2022-03-03,07:10:52.,2022-03-03 07:10:52,-9.136456,38.711888
137 - Rua Cidade de Bissau {entrada SPACIO},12,21,2022-03-03,07:10:52.,2022-03-03 07:10:52,-9.114505,38.762829
459 - Rua Maria Amália Vaz de Carvalho / ES Rainha D. Leonor,9,11,2022-03-03,07:10:49.,2022-03-03 07:10:49,-9.141741,38.751481
468 - Largo Frei Heitor Pinto,7,14,2022-03-03,07:10:49.,2022-03-03 07:10:49,-9.13827,38.75482
223 - Praça do Rossio,7,14,2022-03-03,07:10:50.,2022-03-03 07:10:50,-9.138952,38.713112
488 - Rua Fernando Namora / Rua António Quadros,19,1,2022-03-03,07:10:53.,2022-03-03 07:10:53,-9.17526,38.76014
114 - Via do Oriente,5,5,2022-03-03,07:10:45.,2022-03-03 07:10:45,-9.09974,38.78836
442 - Campo Pequeno,2,14,2022-03-03,07:10:47.,2022-03-03 07:10:47,-9.14523,38.743371]
305 - Avenida da Liberdade / Rua Barata Salgueiro,1,15,2022-03-03,07:10:54.,2022-03-03 07:10:54,-9.147,"38.72228 """
102 - Porta do Mar,7,7,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.096439,38.759156
417 - Av. Duque de Ávila / Jardim Arco Do Cego,13,10,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.142703,38.735352
419 - Av. António José de Almeida / Instituto Superior Técnico,19,6,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.13956,38.73811
485 - Rua Tomás da Fonseca / Rua António Albino Machado,6,4,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.17,"38.756 ""typ"
107 - Rotunda dos Vice-Reis,2,12,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.095416,38.774505
415 - Av. Duque de Ávila / Av. Conde Valbom,15,5,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.148443,38.735188
475 - Av. Professor Gama Pinto / Cantina Velha,4,37,2022-03-03,07:11:25.,2022-03-03 07:11:25,-9.15907,38.75115
479 - Rua Professor Oliveira Marques,1,13,2022-03-03,07:11:25.,2022-03-03 07:11:25,-9.15724,38.75491
306 - Avenida da Liberdade / Rua Alexandre Herculano,2,14,2022-03-03,07:11:25.,2022-03-03 07:11:25,-9.14854,38.72281
554 - Alameda das Linhas de Torres / Rua Ladislau,20,7,2022-03-03,07:10:46.,2022-03-03 07:10:46,-9.158298,38.768683
416 - Av. República / Avenida Duque de Ávila,3,13,2022-03-03,07:10:46.,2022-03-03 07:10:46,-9.14553,38.735304]
420 - Av. Rovisco Pais / Av. Manuel da Maia,17,9,2022-03-03,07:10:46.,2022-03-03 07:10:46,-9.13672,38.73617
413 - Av. Ressano Garcia / Av. António Augusto de Aguiar,6,4,2022-03-03,07:10:45.,2022-03-03 07:10:45,-9.15425,38.73432
421 - Alameda D. Afonso Henriques,13,7,2022-03-03,07:10:43.,2022-03-03 07:10:43,-9.13416,38.73736
478 - Alameda da Universidade / Faculdade de Letras,10,22,2022-03-03,07:10:44.,2022-03-03 07:10:44,-9.15717,38.75359
414 - Av. Duque de Ávila / Rua Pinheiro Chagas,11,8,2022-03-03,07:10:46.,2022-03-03 07:10:46,-9.151,"38.735 ""ty"
313 - Rua Frei Francisco Foreiro / Rua de Arroios,13,1,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.135956,38.728049
401 - Rua Martens Ferrão / Av. Fontes Pereira de Melo,4,12,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.14742,38.72894
403 - Av. Fontes Pereira de Melo,5,15,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.146522,38.731698
205 - Av. Brasília / Cordoaria,3,7,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.188,"38.697 ""ty"
113 - Alameda dos Oceanos/ Passeio do Levante,13,1,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.09825,38.78414
550 - Rua Fernando Curado Ribeiro / Alameda das Li,4,16,2022-03-03,07:11:25.,2022-03-03 07:11:25,-9.156487,38.760871
473 - Av. do Brasil / Av. de Roma,4,10,2022-03-03,07:11:25.,2022-03-03 07:11:25,-9.14697,38.75643
222 - Praça da Figueira,6,24,2022-03-03,07:10:53.,2022-03-03 07:10:53,-9.13828,38.71383
487 - Rua Professor João Barreira,13,1,2022-03-03,07:10:53.,2022-03-03 07:10:53,-9.17096,38.76136
456 - Entrecampos / Av. das Forças Armadas,26,15,2022-03-03,07:10:48.,2022-03-03 07:10:48,-9.14872,38.74877
552 - Alameda das Linhas de Torres / Hospital Puli,9,3,2022-03-03,07:10:51.,2022-03-03 07:10:51,-9.157335,38.766075
443 - Av. de Roma / Fórum Lisboa,14,0,2022-03-03,07:10:47.,2022-03-03 07:10:47,-9.13866,38.74351
220 - Rua do Comercio,3,17,2022-03-03,07:10:52.,2022-03-03 07:10:52,-9.137125,38.70878]
132 - Avenida de Berlim / Rua Cidade de Cabinda,12,13,2022-03-03,07:10:49.,2022-03-03 07:10:49,-9.11255,38.76829
453 - Av. Roma / Av. EUA,10,4,2022-03-03,07:10:47.,2022-03-03 07:10:47,-9.14207,38.74873
432 - Praça de Londres,9,1,2022-03-03,07:10:48.,2022-03-03 07:10:48,-9.1377,"38.7407 """
151 - Rua Contra Almirante Ferraz / Escola Sec.António Damásio,5,19,2022-03-03,07:10:42.,2022-03-03 07:10:42,-9.108728,38.770434
101 - Alameda dos Oceanos / Rua dos Argonautas,4,12,2022-03-03,07:10:42.,2022-03-03 07:10:42,-9.096804,38.756161
311 - Avenida Almirante Reis Nº14,10,1,2022-03-03,07:10:43.,2022-03-03 07:10:43,-9.135295,38.721721
407 - Praça Duque de Saldanha,6,11,2022-03-03,07:10:45.,2022-03-03 07:10:45,-9.14446,38.73434
208 - Cais das Pombas,8,14,2022-03-03,07:10:51.,2022-03-03 07:10:51,-9.14373,38.70523
218 - Cais do Sodré,4,18,2022-03-03,07:10:52.,2022-03-03 07:10:52,-9.14471,38.70617
212 - Av. Infante Dom Henrique / Terminal de Cruzeiros,5,15,2022-03-03,07:10:52.,2022-03-03 07:10:52,-9.12769,38.71035
483 - Rua Professor Francisco Lucas Pires ,5,11,2022-03-03,07:10:54.,2022-03-03 07:10:54,-9.16405,38.75939
484 - Rua Professor Vieira de Almeida,9,13,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.16658,38.76081
108 - Rua do Bojador,3,11,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.09235,38.774289]
301 - Avenida da Liberdade / Restauradores,4,18,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.14242,38.71702
110 - Rua de Moscavide,14,4,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.097068,38.778466
461 - Rua Professora Teresa Ambrósio,10,22,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.155564,38.749141
551 - Rua Francisco Stromp / Alameda das Linhas de,8,12,2022-03-03,07:11:25.,2022-03-03 07:11:25,-9.157235,38.762584
106 - Jardim Garcia da Orta,1,13,2022-03-03,07:10:44.,2022-03-03 07:10:44,-9.092506,38.769459
216 - Praça D. Luís I,8,13,2022-03-03,07:10:45.,2022-03-03 07:10:45,-9.14655,38.70663
408 - Praça Duque de Saldanha,3,7,2022-03-03,07:10:45.,2022-03-03 07:10:45,-9.144117,38.733749
428 - Av. República / Avenida Barbosa Du Bocage,6,6,2022-03-03,07:10:45.,2022-03-03 07:10:45,-9.14684,38.74047
308 - Marquês de Pombal,3,8,2022-03-03,07:10:43.,2022-03-03 07:10:43,-9.14969,38.7246 
423 - Av. Conde Valbom / Rua Marquês Sá da Bandeira,7,3,2022-03-03,07:10:43.,2022-03-03 07:10:43,-9.152295,38.737911
307 - Marquês de Pombal,3,30,2022-03-03,07:10:43.,2022-03-03 07:10:43,-9.149334,38.724954
460 - Av. Rio de Janeiro / Parque de Jogos 1º de Maio,12,3,2022-03-03,07:10:50.,2022-03-03 07:10:50,-9.13749,38.75176
464 - Av. da Igreja / Rua Afonso Lopes Vieira,9,5,2022-03-03,07:10:49.,2022-03-03 07:10:49,-9.148427,38.75165]
449 - Av. 5 de Outubro / Rua da Cruz Vermelha,7,7,2022-03-03,07:10:48.,2022-03-03 07:10:48,-9.150085,38.746836
471 - Rua Lopes de Mendonça / EB São João de Brito,7,3,2022-03-03,07:10:51.,2022-03-03 07:10:51,-9.137337,38.756487
412 - Av. Ressano Garcia / Av. António Augusto de Aguiar,4,12,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.1546,38.73448 
112 - Alameda dos Oceanos / Passeio das Garças,13,1,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.09622,38.78069
433 - Av. Paris / Av. Almirante Reis,11,3,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.13409,38.74095
457 - Rua Aboim Ascensão,9,1,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.14722,38.74975
476 - Av. Professor Gama Pinto / Reitoria,3,20,2022-03-03,07:11:24.,2022-03-03 07:11:24,-9.15885,38.75231
150 - Avenida Dr. Francisco Luis Gomes / Go Fit,8,9,2022-03-03,07:11:25.,2022-03-03 07:11:25,-9.111745,38.769665
215 - Av. 24 de Julho,5,12,2022-03-03,07:11:25.,2022-03-03 07:11:25,-9.14949,38.70662
