desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
462 - Campo Grande / Biblioteca Nacional,6,23,2022-04-14,18:17:01.,2022-04-14 18:17:01,-9.15031,38.75027
362 - Avenida Eng. Duarte Pacheco,0,40,2022-04-14,18:17:01.,2022-04-14 18:17:01,-9.159469,38.72437]
110 - Rua de Moscavide,1,17,2022-04-14,18:17:02.,2022-04-14 18:17:02,-9.097068,38.778466
101 - Alameda dos Oceanos / Rua dos Argonautas,3,13,2022-04-14,18:17:02.,2022-04-14 18:17:02,-9.096804,38.756161
464 - Av. da Igreja / Rua Afonso Lopes Vieira,1,13,2022-04-14,18:17:03.,2022-04-14 18:17:03,-9.148427,38.75165]
103 - Jardim da Água,3,17,2022-04-14,18:17:02.,2022-04-14 18:17:02,-9.095019,38.761218
510 - Largo da Revista Militar / Avenida do Colégio Militar,0,17,2022-04-14,18:17:02.,2022-04-14 18:17:02,-9.189058,38.752892
463 - Campo Grande / Av. da Igreja,1,9,2022-04-14,18:17:00.,2022-04-14 18:17:00,-9.14951,38.75243
480 - Faculdade de Ciências,15,10,2022-04-14,18:17:04.,2022-04-14 18:17:04,-9.15503,38.75587
109 - Alameda dos Oceanos / Rua Ilha dos Amores,5,9,2022-04-14,18:17:04.,2022-04-14 18:17:04,-9.094672,38.777589
221-Rua do Crucifixo / Rua São Nicolau,4,11,2022-04-14,18:17:04.,2022-04-14 18:17:04,-9.138828,38.710191
427 - Av. República / Av. Visconde Valmor,3,9,2022-04-14,18:17:04.,2022-04-14 18:17:04,-9.14617,38.73812
113 - Alameda dos Oceanos/ Passeio do Levante,7,7,2022-04-14,18:17:10.,2022-04-14 18:17:10,-9.09825,38.78414
484 - Rua Professor Vieira de Almeida,4,18,2022-04-14,18:17:08.,2022-04-14 18:17:08,-9.16658,38.76081
473 - Av. do Brasil / Av. de Roma,5,9,2022-04-14,18:17:09.,2022-04-14 18:17:09,-9.14697,38.75643
308 - Marquês de Pombal,2,9,2022-04-14,18:17:09.,2022-04-14 18:17:09,-9.14969,38.7246 
132 - Avenida de Berlim / Rua Cidade de Cabinda,2,23,2022-04-14,18:17:09.,2022-04-14 18:17:09,-9.11255,38.76829
490 - Rua Fernando Namora / Azinhaga da Torre do Fato,9,7,2022-04-14,18:17:11.,2022-04-14 18:17:11,-9.17849,38.76026
