desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
464 - Av. da Igreja / Rua Afonso Lopes Vieira,14,0,2022-03-05,08:32:58.,2022-03-05 08:32:58,-9.148427,38.75165]
556 - Alamedas das Linhas de Torres / Estrada da T,9,2,2022-03-05,08:32:59.,2022-03-05 08:32:59,-9.161462,38.773489
462 - Campo Grande / Biblioteca Nacional,16,13,2022-03-05,08:32:59.,2022-03-05 08:32:59,-9.15031,38.75027
104 - Gare do Oriente,8,32,2022-03-05,08:32:52.,2022-03-05 08:32:52,-9.097322,38.766716
308 - Marquês de Pombal,4,7,2022-03-05,08:32:53.,2022-03-05 08:32:53,-9.14969,38.7246 
223 - Praça do Rossio,12,9,2022-03-05,08:32:59.,2022-03-05 08:32:59,-9.138952,38.713112
460 - Av. Rio de Janeiro / Parque de Jogos 1º de Maio,5,10,2022-03-05,08:33:00.,2022-03-05 08:33:00,-9.13749,38.75176
471 - Rua Lopes de Mendonça / EB São João de Brito,2,8,2022-03-05,08:33:00.,2022-03-05 08:33:00,-9.137337,38.756487
137 - Rua Cidade de Bissau {entrada SPACIO},6,27,2022-03-05,08:33:00.,2022-03-05 08:33:00,-9.114505,38.762829
415 - Av. Duque de Ávila / Av. Conde Valbom,9,11,2022-03-05,08:32:56.,2022-03-05 08:32:56,-9.148443,38.735188
110 - Rua de Moscavide,16,2,2022-03-05,08:32:56.,2022-03-05 08:32:56,-9.097068,38.778466
205 - Av. Brasília / Cordoaria,3,7,2022-03-05,08:32:56.,2022-03-05 08:32:56,-9.188,"38.697 ""ty"
456 - Entrecampos / Av. das Forças Armadas,30,11,2022-03-05,08:32:57.,2022-03-05 08:32:57,-9.14872,38.74877
457 - Rua Aboim Ascensão,6,4,2022-03-05,08:32:57.,2022-03-05 08:32:57,-9.14722,38.74975
476 - Av. Professor Gama Pinto / Reitoria,14,9,2022-03-05,08:32:58.,2022-03-05 08:32:58,-9.15885,38.75231
151 - Rua Contra Almirante Ferraz / Escola Sec.António Damásio,4,20,2022-03-05,08:32:52.,2022-03-05 08:32:52,-9.108728,38.770434
221-Rua do Crucifixo/Rua São Nicolau,2,13,2022-03-05,08:32:52.,2022-03-05 08:32:52,-9.138828,38.710191
301 - Avenida da Liberdade / Restauradores,5,17,2022-03-05,08:32:55.,2022-03-05 08:32:55,-9.14242,38.71702
112 - Alameda dos Oceanos / Passeio das Garças,12,2,2022-03-05,08:32:55.,2022-03-05 08:32:55,-9.09622,38.78069
313 - Rua Frei Francisco Foreiro / Rua de Arroios,12,2,2022-03-05,08:32:52.,2022-03-05 08:32:52,-9.135956,38.728049
