desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
417 - Av. Duque de Ávila / Jardim Arco Do Cego,5,18,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.142703,38.735352
133 - Rua Cidade de Benguela / Avenida Cidade de L,7,11,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.110724,38.76503]
449 - Av. 5 de Outubro / Rua da Cruz Vermelha,7,7,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.150085,38.746836
135 - Avenida Cidade de Lourenço Marques / Vale do,14,6,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.118689,38.764067
101 - Alameda dos Oceanos / Rua dos Argonautas,10,6,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.096804,38.756161
106 - Jardim Garcia da Orta,3,11,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.092506,38.769459
478 - Alameda da Universidade / Faculdade de Letras,7,25,2022-03-08,07:47:36.,2022-03-08 07:47:36,-9.15717,38.75359
408 - Praça Duque de Saldanha,1,9,2022-03-08,07:47:36.,2022-03-08 07:47:36,-9.144117,38.733749
484 - Rua Professor Vieira de Almeida,21,1,2022-03-08,07:47:36.,2022-03-08 07:47:36,-9.16658,38.76081
104 - Gare do Oriente,7,33,2022-03-08,07:47:36.,2022-03-08 07:47:36,-9.097322,38.766716
208 - Cais das Pombas,5,17,2022-03-08,07:47:39.,2022-03-08 07:47:39,-9.14373,38.70523
108 - Rua do Bojador,5,9,2022-03-08,07:47:39.,2022-03-08 07:47:39,-9.09235,38.774289]
473 - Av. do Brasil / Av. de Roma,14,0,2022-03-08,07:47:40.,2022-03-08 07:47:40,-9.14697,38.75643
225 - Martim Moniz,3,13,2022-03-08,07:47:40.,2022-03-08 07:47:40,-9.13694,38.71526
490 - Rua Fernando Namora / Azinhaga da Torre do Fato,6,10,2022-03-08,07:47:40.,2022-03-08 07:47:40,-9.17849,38.76026
306 - Avenida da Liberdade / Rua Alexandre Herculano,1,15,2022-03-08,07:47:41.,2022-03-08 07:47:41,-9.14854,38.72281
453 - Av. Roma / Av. EUA,10,4,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.14207,38.74873
415 - Av. Duque de Ávila / Av. Conde Valbom,0,20,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.148443,38.735188
468 - Largo Frei Heitor Pinto,15,6,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.13827,38.75482
307 - Marquês de Pombal,7,26,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.149334,38.724954
134 - Praça Cidade do Luso,20,0,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.116342,38.765588
114 - Via do Oriente,3,7,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.09974,38.78836
139 - Rua Cidade de Bissau {Metro Olivais},9,16,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.111596,38.76134]
476 - Av. Professor Gama Pinto / Reitoria,13,10,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.15885,38.75231
464 - Av. da Igreja / Rua Afonso Lopes Vieira,4,10,2022-03-08,07:47:38.,2022-03-08 07:47:38,-9.148427,38.75165]
103 - Jardim da Água,10,10,2022-03-08,07:47:36.,2022-03-08 07:47:36,-9.095019,38.761218
428 - Av. República / Avenida Barbosa Du Bocage,1,11,2022-03-08,07:47:36.,2022-03-08 07:47:36,-9.14684,38.74047
205 - Av. Brasília / Cordoaria,3,7,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.188,"38.697 ""ty"
203 - Padrão dos Descobrimentos,9,13,2022-03-08,07:47:35.,2022-03-08 07:47:35,-9.20633,38.6935 
221-Rua do Crucifixo/Rua São Nicolau,7,8,2022-03-08,07:47:36.,2022-03-08 07:47:36,-9.138828,38.710191
450 - Rua Alfredo Cortês,4,6,2022-03-08,07:47:39.,2022-03-08 07:47:39,-9.14399,38.74626
218 - Cais do Sodré,7,15,2022-03-08,07:47:39.,2022-03-08 07:47:39,-9.14471,38.70617
460 - Av. Rio de Janeiro / Parque de Jogos 1º de Maio,14,1,2022-03-08,07:47:39.,2022-03-08 07:47:39,-9.13749,38.75176
137 - Rua Cidade de Bissau {entrada SPACIO},14,19,2022-03-08,07:47:39.,2022-03-08 07:47:39,-9.114505,38.762829
224 - Martim Moniz,7,15,2022-03-08,07:47:40.,2022-03-08 07:47:40,-9.13651,38.71498
487 - Rua Professor João Barreira,10,4,2022-03-08,07:47:40.,2022-03-08 07:47:40,-9.17096,38.76136
222 - Praça da Figueira,7,23,2022-03-08,07:47:41.,2022-03-08 07:47:41,-9.13828,38.71383
474 - Av. do Brasil / Av. Rio de Janeiro,13,3,2022-03-08,07:47:35.,2022-03-08 07:47:35,-9.1409,38.75832 
421 - Alameda D. Afonso Henriques,16,4,2022-03-08,07:47:35.,2022-03-08 07:47:35,-9.13416,38.73736
427 - Av. República / Av. Visconde Valmor,3,9,2022-03-08,07:47:36.,2022-03-08 07:47:36,-9.14617,38.73812
423 - Av. Conde Valbom / Rua Marquês Sá da Bandeira,5,5,2022-03-08,07:47:36.,2022-03-08 07:47:36,-9.152295,38.737911
401 - Rua Martens Ferrão / Av. Fontes Pereira de Melo,4,12,2022-03-08,07:47:36.,2022-03-08 07:47:36,-9.14742,38.72894
407 - Praça Duque de Saldanha,0,17,2022-03-08,07:47:36.,2022-03-08 07:47:36,-9.14446,38.73434
403 - Av. Fontes Pereira de Melo,3,17,2022-03-08,07:47:36.,2022-03-08 07:47:36,-9.146522,38.731698
316 - Rua António Pedro / Rua Pascoal de Melo,10,4,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.135356,38.731424
216 - Praça D. Luís I,7,14,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.14655,38.70663
459 - Rua Maria Amália Vaz de Carvalho / ES Rainha D. Leonor,16,4,2022-03-08,07:47:38.,2022-03-08 07:47:38,-9.141741,38.751481
131 - Avenida de Berlim / Praça Baden Powell,5,16,2022-03-08,07:47:38.,2022-03-08 07:47:38,-9.110767,38.768137
554 - Alameda das Linhas de Torres / Rua Ladislau,19,8,2022-03-08,07:47:38.,2022-03-08 07:47:38,-9.158298,38.768683
443 - Av. de Roma / Fórum Lisboa,10,4,2022-03-08,07:47:38.,2022-03-08 07:47:38,-9.13866,38.74351
485 - Rua Tomás da Fonseca / Rua António Albino Machado,0,10,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.17,"38.756 ""typ"
309 - Rua da Palma,7,3,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.13577,38.71901
102 - Porta do Mar,10,4,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.096439,38.759156
150 - Avenida Dr. Francisco Luis Gomes / Go Fit,10,7,2022-03-08,07:47:39.,2022-03-08 07:47:39,-9.111745,38.769665
452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,8,2,2022-03-08,07:47:39.,2022-03-08 07:47:39,-9.136681,38.747751
472 - Rua Marquês Soveral / ES Padre António Vieira,5,9,2022-03-08,07:47:39.,2022-03-08 07:47:39,-9.13608,38.75784
463 - Campo Grande / Av. da Igreja,6,4,2022-03-08,07:47:39.,2022-03-08 07:47:39,-9.14951,38.75243
212 - Av. Infante Dom Henrique / Terminal de Cruzeiros,4,16,2022-03-08,07:47:39.,2022-03-08 07:47:39,-9.12769,38.71035
132 - Avenida de Berlim / Rua Cidade de Cabinda,7,18,2022-03-08,07:47:39.,2022-03-08 07:47:39,-9.11255,38.76829
477 - Alameda da Universidade / Faculdade de Direito,2,22,2022-03-08,07:47:39.,2022-03-08 07:47:39,-9.15671,38.75264
488 - Rua Fernando Namora / Rua António Quadros,15,5,2022-03-08,07:47:40.,2022-03-08 07:47:40,-9.17526,38.76014
555 - Alameda das Linhas de Torres,18,15,2022-03-08,07:47:41.,2022-03-08 07:47:41,-9.160248,38.770657
471 - Rua Lopes de Mendonça / EB São João de Brito,8,2,2022-03-08,07:47:38.,2022-03-08 07:47:38,-9.137337,38.756487
130 - Avenida Berlim / Rua Américo Jesus Fernandes,6,14,2022-03-08,07:47:38.,2022-03-08 07:47:38,-9.106858,38.767761
107 - Rotunda dos Vice-Reis,14,0,2022-03-08,07:47:39.,2022-03-08 07:47:39,-9.095416,38.774505
446 - Av. República / Interface Entrecampos ,16,24,2022-03-08,07:47:39.,2022-03-08 07:47:39,-9.14773,38.74456
556 - Alamedas das Linhas de Torres / Estrada da T,6,5,2022-03-08,07:47:39.,2022-03-08 07:47:39,-9.161462,38.773489
220 - Rua do Comercio,1,19,2022-03-08,07:47:39.,2022-03-08 07:47:39,-9.137125,38.70878]
314 - Rua Marques da Silva / Rua António Pedro,7,5,2022-03-08,07:47:39.,2022-03-08 07:47:39,-9.135675,38.729657
442 - Campo Pequeno,4,12,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.14523,38.743371]
313 - Rua Frei Francisco Foreiro / Rua de Arroios,6,8,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.135956,38.728049
456 - Entrecampos / Av. das Forças Armadas,22,19,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.14872,38.74877
457 - Rua Aboim Ascensão,2,8,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.14722,38.74975
426 - Av. Elias Garcia / Av. 5 de Outubro,1,13,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.14793,38.739046]
432 - Praça de Londres,6,4,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.1377,"38.7407 """
109 - Alameda dos Oceanos / Rua Ilha dos Amores,11,3,2022-03-08,07:47:38.,2022-03-08 07:47:38,-9.094672,38.777589
113 - Alameda dos Oceanos/ Passeio do Levante,12,2,2022-03-08,07:47:38.,2022-03-08 07:47:38,-9.09825,38.78414
308 - Marquês de Pombal,2,9,2022-03-08,07:47:36.,2022-03-08 07:47:36,-9.14969,38.7246 
406 - Praça Duque de Saldanha,0,17,2022-03-08,07:47:36.,2022-03-08 07:47:36,-9.145341,38.734247
214 - Largo de Santos,6,18,2022-03-08,07:47:36.,2022-03-08 07:47:36,-9.15424,38.70673
412 - Av. Ressano Garcia / Av. António Augusto de Aguiar,10,6,2022-03-08,07:47:36.,2022-03-08 07:47:36,-9.1546,38.73448 
219 - Praça do Município,7,15,2022-03-08,07:47:40.,2022-03-08 07:47:40,-9.13951,38.70797
315 - Rua Passos Manuel/ Jardim Constantino,14,6,2022-03-08,07:47:40.,2022-03-08 07:47:40,-9.136968,38.731264
115 - Passeio dos Heróis do Mar / Rua Capitão Cook,6,6,2022-03-08,07:47:39.,2022-03-08 07:47:39,-9.09781,"38.793 """
226 - Rua dos Fanqueiros,6,11,2022-03-08,07:47:39.,2022-03-08 07:47:39,-9.136456,38.711888
110 - Rua de Moscavide,15,3,2022-03-08,07:47:39.,2022-03-08 07:47:39,-9.097068,38.778466
486 - Rua Hermano Neves / Rua José Escada,9,5,2022-03-08,07:47:39.,2022-03-08 07:47:39,-9.16985,38.75954
550 - Rua Fernando Curado Ribeiro / Alameda das Li,8,12,2022-03-08,07:47:39.,2022-03-08 07:47:39,-9.156487,38.760871
215 - Av. 24 de Julho,4,13,2022-03-08,07:47:39.,2022-03-08 07:47:39,-9.14949,38.70662
461 - Rua Professora Teresa Ambrósio,1,31,2022-03-08,07:47:37.,2022-03-08 07:47:37,-9.155564,38.749141
105 - CC Vasco da Gama,5,35,2022-03-08,07:47:38.,2022-03-08 07:47:38,-9.096222,38.768548
416 - Av. República / Avenida Duque de Ávila,2,14,2022-03-08,07:47:38.,2022-03-08 07:47:38,-9.14553,38.735304]
301 - Avenida da Liberdade / Restauradores,4,18,2022-03-08,07:47:36.,2022-03-08 07:47:36,-9.14242,38.71702
430 - Av. Barbosa Du Bocage / Rua Arco do Cego,1,19,2022-03-08,07:47:36.,2022-03-08 07:47:36,-9.14329,38.74081
420 - Av. Rovisco Pais / Av. Manuel da Maia,14,12,2022-03-08,07:47:36.,2022-03-08 07:47:36,-9.13672,38.73617
479 - Rua Professor Oliveira Marques,3,11,2022-03-08,07:47:40.,2022-03-08 07:47:40,-9.15724,38.75491
551 - Rua Francisco Stromp / Alameda das Linhas de,8,12,2022-03-08,07:47:41.,2022-03-08 07:47:41,-9.157235,38.762584
