desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
463 - Campo Grande / Av. da Igreja,5,5,2022-04-10,17:23:56.,2022-04-10 17:23:56,-9.14951,38.75243
406 - Praça Duque de Saldanha,7,10,2022-04-10,17:23:57.,2022-04-10 17:23:57,-9.145341,38.734247
508 - Estação de Comboios de Benfica,0,25,2022-04-10,17:23:57.,2022-04-10 17:23:57,-9.200039,38.74473]
108 - Rua do Bojador,1,13,2022-04-10,17:23:58.,2022-04-10 17:23:58,-9.09235,38.774289]
314 - Rua Marques da Silva / Rua António Pedro,0,12,2022-04-10,17:23:59.,2022-04-10 17:23:59,-9.135675,38.729657
419 - Av. António José de Almeida / Instituto Superior Técnico,13,12,2022-04-10,17:24:07.,2022-04-10 17:24:07,-9.13956,38.73811
212 - Av. Infante Dom Henrique / Terminal de Cruzeiros,2,18,2022-04-10,17:24:07.,2022-04-10 17:24:07,-9.12769,38.71035
550 - Rua Fernando Curado Ribeiro / Alameda das Li,6,14,2022-04-10,17:24:08.,2022-04-10 17:24:08,-9.156487,38.760871
131 - Avenida de Berlim / Praça Baden Powell,1,20,2022-04-10,17:24:08.,2022-04-10 17:24:08,-9.110767,38.768137
430 - Av. Barbosa Du Bocage / Rua Arco do Cego,2,18,2022-04-10,17:24:01.,2022-04-10 17:24:01,-9.14329,38.74081
460 - Av. Rio de Janeiro / Parque de Jogos 1º de Maio,4,11,2022-04-10,17:24:02.,2022-04-10 17:24:02,-9.13749,38.75176
106 - Jardim Garcia da Orta,8,6,2022-04-10,17:23:59.,2022-04-10 17:23:59,-9.092506,38.769459
304 - Avenida da Liberdade / São Jorge,11,5,2022-04-10,17:24:05.,2022-04-10 17:24:05,-9.14637,38.72026
401 - Rua Martens Ferrão / Av. Fontes Pereira de Melo,1,15,2022-04-10,17:24:08.,2022-04-10 17:24:08,-9.14742,38.72894
555 - Alameda das Linhas de Torres,4,29,2022-04-10,17:24:08.,2022-04-10 17:24:08,-9.160248,38.770657
410 - Rua da Mesquita / Universidade Nova de Lisboa,21,19,2022-04-10,17:24:08.,2022-04-10 17:24:08,-9.16015,38.73492
479 - Rua Professor Oliveira Marques,8,6,2022-04-10,17:24:09.,2022-04-10 17:24:09,-9.15724,38.75491
461 - Rua Professora Teresa Ambrósio,19,13,2022-04-10,17:24:09.,2022-04-10 17:24:09,-9.155564,38.749141
551 - Rua Francisco Stromp / Alameda das Linhas de,10,10,2022-04-10,17:24:10.,2022-04-10 17:24:10,-9.157235,38.762584
362 - Avenida Eng. Duarte Pacheco,0,39,2022-04-10,17:23:57.,2022-04-10 17:23:57,-9.159469,38.72437]
475 - Av. Professor Gama Pinto / Cantina Velha,10,31,2022-04-10,17:23:57.,2022-04-10 17:23:57,-9.15907,38.75115
518 - Avenida das Nações Unidas / Azinhaga da Torre do Fato,0,20,2022-04-10,17:23:57.,2022-04-10 17:23:57,-9.177955,38.764097
110 - Rua de Moscavide,1,17,2022-04-10,17:23:57.,2022-04-10 17:23:57,-9.097068,38.778466
423 - Av. Conde Valbom / Rua Marquês Sá da Bandeira,7,3,2022-04-10,17:24:05.,2022-04-10 17:24:05,-9.152295,38.737911
486 - Rua Hermano Neves / Rua José Escada,1,13,2022-04-10,17:24:05.,2022-04-10 17:24:05,-9.16985,38.75954
488 - Rua Fernando Namora / Rua António Quadros,3,17,2022-04-10,17:24:06.,2022-04-10 17:24:06,-9.17526,38.76014
133 - Rua Cidade de Benguela / Avenida Cidade de L,4,14,2022-04-10,17:24:01.,2022-04-10 17:24:01,-9.110724,38.76503]
135 - Avenida Cidade de Lourenço Marques / Vale do,6,14,2022-04-10,17:24:01.,2022-04-10 17:24:01,-9.118689,38.764067
301 - Avenida da Liberdade / Restauradores,9,13,2022-04-10,17:23:59.,2022-04-10 17:23:59,-9.14242,38.71702
480 - Faculdade de Ciências,16,9,2022-04-10,17:23:59.,2022-04-10 17:23:59,-9.15503,38.75587
464 - Av. da Igreja / Rua Afonso Lopes Vieira,3,11,2022-04-10,17:23:59.,2022-04-10 17:23:59,-9.148427,38.75165]
477 - Alameda da Universidade / Faculdade de Direito,4,20,2022-04-10,17:24:00.,2022-04-10 17:24:00,-9.15671,38.75264
415 - Av. Duque de Ávila / Av. Conde Valbom,5,15,2022-04-10,17:24:02.,2022-04-10 17:24:02,-9.148443,38.735188
219 - Praça do Município,12,10,2022-04-10,17:24:03.,2022-04-10 17:24:03,-9.13951,38.70797
305 - Avenida da Liberdade / Rua Barata Salgueiro,0,16,2022-04-10,17:24:03.,2022-04-10 17:24:03,-9.147,"38.72228 """
238 - Rua de Cascais / Alcântara Mar,0,36,2022-04-10,17:23:57.,2022-04-10 17:23:57,-9.175234,38.702936
225 - Martim Moniz,0,16,2022-04-10,17:24:07.,2022-04-10 17:24:07,-9.13694,38.71526
220 - Rua do Comercio,8,12,2022-04-10,17:24:07.,2022-04-10 17:24:07,-9.137125,38.70878]
556 - Alamedas das Linhas de Torres / Estrada da T,4,7,2022-04-10,17:24:07.,2022-04-10 17:24:07,-9.161462,38.773489
112 - Alameda dos Oceanos / Passeio das Garças,4,10,2022-04-10,17:24:08.,2022-04-10 17:24:08,-9.09622,38.78069
215 - Av. 24 de Julho,2,15,2022-04-10,17:24:08.,2022-04-10 17:24:08,-9.14949,38.70662
483 - Rua Professor Francisco Lucas Pires ,3,13,2022-04-10,17:24:09.,2022-04-10 17:24:09,-9.16405,38.75939
205 - Av. Brasília / Cordoaria,4,6,2022-04-10,17:24:09.,2022-04-10 17:24:09,-9.188,"38.697 ""ty"
104 - Gare do Oriente,14,26,2022-04-10,17:24:09.,2022-04-10 17:24:09,-9.097322,38.766716
481 - Campo Grande / Museu da Cidade,13,7,2022-04-10,17:24:00.,2022-04-10 17:24:00,-9.156169,38.758207
426 - Av. Elias Garcia / Av. 5 de Outubro,4,10,2022-04-10,17:24:00.,2022-04-10 17:24:00,-9.14793,38.739046]
471 - Rua Lopes de Mendonça / EB São João de Brito,0,10,2022-04-10,17:24:01.,2022-04-10 17:24:01,-9.137337,38.756487
416 - Av. República / Avenida Duque de Ávila,11,5,2022-04-10,17:24:00.,2022-04-10 17:24:00,-9.14553,38.735304]
474 - Av. do Brasil / Av. Rio de Janeiro,3,13,2022-04-10,17:23:58.,2022-04-10 17:23:58,-9.1409,38.75832 
103 - Jardim da Água,8,12,2022-04-10,17:23:58.,2022-04-10 17:23:58,-9.095019,38.761218
226 - Rua dos Fanqueiros,2,11,2022-04-10,17:24:02.,2022-04-10 17:24:02,-9.136456,38.711888
150 - Avenida Dr. Francisco Luis Gomes / Go Fit,10,7,2022-04-10,17:24:02.,2022-04-10 17:24:02,-9.111745,38.769665
137 - Rua Cidade de Bissau {entrada SPACIO},10,23,2022-04-10,17:24:03.,2022-04-10 17:24:03,-9.114505,38.762829
554 - Alameda das Linhas de Torres / Rua Ladislau,0,27,2022-04-10,17:24:05.,2022-04-10 17:24:05,-9.158298,38.768683
139 - Rua Cidade de Bissau {Metro Olivais},2,23,2022-04-10,17:24:05.,2022-04-10 17:24:05,-9.111596,38.76134]
307 - Marquês de Pombal,3,30,2022-04-10,17:24:05.,2022-04-10 17:24:05,-9.149334,38.724954
130 - Avenida Berlim / Rua Américo Jesus Fernandes,3,17,2022-04-10,17:24:05.,2022-04-10 17:24:05,-9.106858,38.767761
113 - Alameda dos Oceanos/ Passeio do Levante,2,12,2022-04-10,17:24:06.,2022-04-10 17:24:06,-9.09825,38.78414
218 - Cais do Sodré,16,6,2022-04-10,17:24:06.,2022-04-10 17:24:06,-9.14471,38.70617
