desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
232 - Avenida da Índia / Centro de Arqueologia de Lisboa,0,0,2022-04-08,17:22:59.,2022-04-08 17:22:59,-9.212149,38.694155
238 - Rua de Cascais / Alcântara Mar,0,0,2022-04-08,17:22:59.,2022-04-08 17:22:59,-9.175234,38.702936
101 - Alameda dos Oceanos / Rua dos Argonautas,16,0,2022-04-08,17:22:59.,2022-04-08 17:22:59,-9.096804,38.756161
106 - Jardim Garcia da Orta,6,8,2022-04-08,17:23:00.,2022-04-08 17:23:00,-9.092506,38.769459
214 - Largo de Santos,7,17,2022-04-08,17:23:01.,2022-04-08 17:23:01,-9.15424,38.70673
442 - Campo Pequeno,6,10,2022-04-08,17:23:02.,2022-04-08 17:23:02,-9.14523,38.743371]
446 - Av. República / Interface Entrecampos ,21,19,2022-04-08,17:23:02.,2022-04-08 17:23:02,-9.14773,38.74456
460 - Av. Rio de Janeiro / Parque de Jogos 1º de Maio,8,7,2022-04-08,17:23:06.,2022-04-08 17:23:06,-9.13749,38.75176
134 - Praça Cidade do Luso,3,17,2022-04-08,17:23:06.,2022-04-08 17:23:06,-9.116342,38.765588
423 - Av. Conde Valbom / Rua Marquês Sá da Bandeira,6,4,2022-04-08,17:23:07.,2022-04-08 17:23:07,-9.152295,38.737911
552 - Alameda das Linhas de Torres / Hospital Puli,1,11,2022-04-08,17:23:09.,2022-04-08 17:23:09,-9.157335,38.766075
490 - Rua Fernando Namora / Azinhaga da Torre do Fato,4,12,2022-04-08,17:23:09.,2022-04-08 17:23:09,-9.17849,38.76026
471 - Rua Lopes de Mendonça / EB São João de Brito,1,9,2022-04-08,17:23:03.,2022-04-08 17:23:03,-9.137337,38.756487
421 - Alameda D. Afonso Henriques,13,7,2022-04-08,17:23:03.,2022-04-08 17:23:03,-9.13416,38.73736
485 - Rua Tomás da Fonseca / Rua António Albino Machado,7,3,2022-04-08,17:23:03.,2022-04-08 17:23:03,-9.17,"38.756 ""typ"
309 - Rua da Palma,9,1,2022-04-08,17:23:03.,2022-04-08 17:23:03,-9.13577,38.71901
114 - Via do Oriente,9,1,2022-04-08,17:23:04.,2022-04-08 17:23:04,-9.09974,38.78836
554 - Alameda das Linhas de Torres / Rua Ladislau,7,20,2022-04-08,17:23:07.,2022-04-08 17:23:07,-9.158298,38.768683
486 - Rua Hermano Neves / Rua José Escada,0,14,2022-04-08,17:23:07.,2022-04-08 17:23:07,-9.16985,38.75954
407 - Praça Duque de Saldanha,0,17,2022-04-08,17:23:07.,2022-04-08 17:23:07,-9.14446,38.73434
219 - Praça do Município,5,17,2022-04-08,17:23:04.,2022-04-08 17:23:04,-9.13951,38.70797
415 - Av. Duque de Ávila / Av. Conde Valbom,4,16,2022-04-08,17:23:05.,2022-04-08 17:23:05,-9.148443,38.735188
221-Rua do Crucifixo/Rua São Nicolau,5,10,2022-04-08,17:23:01.,2022-04-08 17:23:01,-9.138828,38.710191
112 - Alameda dos Oceanos / Passeio das Garças,11,3,2022-04-08,17:23:10.,2022-04-08 17:23:10,-9.09622,38.78069
479 - Rua Professor Oliveira Marques,0,14,2022-04-08,17:23:11.,2022-04-08 17:23:11,-9.15724,38.75491
222 - Praça da Figueira,10,20,2022-04-08,17:23:11.,2022-04-08 17:23:11,-9.13828,38.71383
476 - Av. Professor Gama Pinto / Reitoria,0,23,2022-04-08,17:23:11.,2022-04-08 17:23:11,-9.15885,38.75231
510 - Largo da Revista Militar / Avenida do Colégio Militar,0,0,2022-04-08,17:22:59.,2022-04-08 17:22:59,-9.189058,38.752892
518 - Avenida das Nações Unidas / Azinhaga da Torre do Fato,0,0,2022-04-08,17:22:58.,2022-04-08 17:22:58,-9.177955,38.764097
301 - Avenida da Liberdade / Restauradores,8,14,2022-04-08,17:23:02.,2022-04-08 17:23:02,-9.14242,38.71702
430 - Av. Barbosa Du Bocage / Rua Arco do Cego,2,18,2022-04-08,17:23:02.,2022-04-08 17:23:02,-9.14329,38.74081
115 - Passeio dos Heróis do Mar / Rua Capitão Cook,12,0,2022-04-08,17:23:03.,2022-04-08 17:23:03,-9.09781,"38.793 """
133 - Rua Cidade de Benguela / Avenida Cidade de L,3,15,2022-04-08,17:23:03.,2022-04-08 17:23:03,-9.110724,38.76503]
208 - Cais das Pombas,18,4,2022-04-08,17:23:08.,2022-04-08 17:23:08,-9.14373,38.70523
312 - Rua Álvaro Coutinho / Avenida Almirante Reis,0,18,2022-04-08,17:23:08.,2022-04-08 17:23:08,-9.134802,38.724869
556 - Alamedas das Linhas de Torres / Estrada da T,5,6,2022-04-08,17:23:09.,2022-04-08 17:23:09,-9.161462,38.773489
419 - Av. António José de Almeida / Instituto Superior Técnico,1,24,2022-04-08,17:23:09.,2022-04-08 17:23:09,-9.13956,38.73811
484 - Rua Professor Vieira de Almeida,5,17,2022-04-08,17:23:06.,2022-04-08 17:23:06,-9.16658,38.76081
311 - Avenida Almirante Reis Nº14,8,3,2022-04-08,17:23:07.,2022-04-08 17:23:07,-9.135295,38.721721
307 - Marquês de Pombal,3,30,2022-04-08,17:23:07.,2022-04-08 17:23:07,-9.149334,38.724954
313 - Rua Frei Francisco Foreiro / Rua de Arroios,5,9,2022-04-08,17:23:00.,2022-04-08 17:23:00,-9.135956,38.728049
107 - Rotunda dos Vice-Reis,1,13,2022-04-08,17:23:01.,2022-04-08 17:23:01,-9.095416,38.774505
139 - Rua Cidade de Bissau {Metro Olivais},5,20,2022-04-08,17:23:07.,2022-04-08 17:23:07,-9.111596,38.76134]
137 - Rua Cidade de Bissau {entrada SPACIO},5,28,2022-04-08,17:23:05.,2022-04-08 17:23:05,-9.114505,38.762829
314 - Rua Marques da Silva / Rua António Pedro,4,8,2022-04-08,17:23:01.,2022-04-08 17:23:01,-9.135675,38.729657
406 - Praça Duque de Saldanha,5,12,2022-04-08,17:23:01.,2022-04-08 17:23:01,-9.145341,38.734247
457 - Rua Aboim Ascensão,4,6,2022-04-08,17:23:02.,2022-04-08 17:23:02,-9.14722,38.74975
456 - Entrecampos / Av. das Forças Armadas,2,39,2022-04-08,17:23:10.,2022-04-08 17:23:10,-9.14872,38.74877
305 - Avenida da Liberdade / Rua Barata Salgueiro,1,15,2022-04-08,17:23:05.,2022-04-08 17:23:05,-9.147,"38.72228 """
308 - Marquês de Pombal,1,10,2022-04-08,17:23:06.,2022-04-08 17:23:06,-9.14969,38.7246 
