desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
550 - Rua Fernando Curado Ribeiro / Alameda das Li,9,11,2022-03-23,14:15:39.,2022-03-23 14:15:39,-9.156487,38.760871
555 - Alameda das Linhas de Torres,3,30,2022-03-23,14:15:41.,2022-03-23 14:15:41,-9.160248,38.770657
461 - Rua Professora Teresa Ambrósio,28,4,2022-03-23,14:15:41.,2022-03-23 14:15:41,-9.155564,38.749141
433 - Av. Paris / Av. Almirante Reis,4,10,2022-03-23,14:15:41.,2022-03-23 14:15:41,-9.13409,38.74095
114 - Via do Oriente,0,10,2022-03-23,14:15:34.,2022-03-23 14:15:34,-9.09974,38.78836
483 - Rua Professor Francisco Lucas Pires ,2,14,2022-03-23,14:15:40.,2022-03-23 14:15:40,-9.16405,38.75939
150 - Avenida Dr. Francisco Luis Gomes / Go Fit,3,14,2022-03-23,14:15:35.,2022-03-23 14:15:35,-9.111745,38.769665
413 - Av. Ressano Garcia / Av. António Augusto de Aguiar,2,8,2022-03-23,14:15:36.,2022-03-23 14:15:36,-9.15425,38.73432
307 - Marquês de Pombal,12,21,2022-03-23,14:15:37.,2022-03-23 14:15:37,-9.149334,38.724954
203 - Padrão dos Descobrimentos,7,15,2022-03-23,14:15:42.,2022-03-23 14:15:42,-9.20633,38.6935 
488 - Rua Fernando Namora / Rua António Quadros,0,20,2022-03-23,14:15:38.,2022-03-23 14:15:38,-9.17526,38.76014
314 - Rua Marques da Silva / Rua António Pedro,4,8,2022-03-23,14:15:31.,2022-03-23 14:15:31,-9.135675,38.729657
477 - Alameda da Universidade / Faculdade de Direito,16,8,2022-03-23,14:15:33.,2022-03-23 14:15:33,-9.15671,38.75264
475 - Av. Professor Gama Pinto / Cantina Velha,20,21,2022-03-23,14:15:30.,2022-03-23 14:15:30,-9.15907,38.75115
110 - Rua de Moscavide,3,15,2022-03-23,14:15:30.,2022-03-23 14:15:30,-9.097068,38.778466
