desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
218 - Cais do Sodré,8,14,2022-03-24,18:36:13.,2022-03-24 18:36:13,-9.14471,38.70617
419 - Av. António José de Almeida / Instituto Superior Técnico,12,13,2022-03-24,18:36:13.,2022-03-24 18:36:13,-9.13956,38.73811
450 - Rua Alfredo Cortês,10,0,2022-03-24,18:36:09.,2022-03-24 18:36:09,-9.14399,38.74626
223 - Praça do Rossio,14,7,2022-03-24,18:36:09.,2022-03-24 18:36:09,-9.138952,38.713112
423 - Av. Conde Valbom / Rua Marquês Sá da Bandeira,4,6,2022-03-24,18:36:12.,2022-03-24 18:36:12,-9.152295,38.737911
307 - Marquês de Pombal,19,14,2022-03-24,18:36:12.,2022-03-24 18:36:12,-9.149334,38.724954
134 - Praça Cidade do Luso,0,20,2022-03-24,18:36:11.,2022-03-24 18:36:11,-9.116342,38.765588
306 - Avenida da Liberdade / Rua Alexandre Herculano,7,9,2022-03-24,18:36:11.,2022-03-24 18:36:11,-9.14854,38.72281
463 - Campo Grande / Av. da Igreja,1,9,2022-03-24,18:36:06.,2022-03-24 18:36:06,-9.14951,38.75243
481 - Campo Grande / Museu da Cidade,10,10,2022-03-24,18:36:08.,2022-03-24 18:36:08,-9.156169,38.758207
430 - Av. Barbosa Du Bocage / Rua Arco do Cego,4,16,2022-03-24,18:36:08.,2022-03-24 18:36:08,-9.14329,38.74081
210 - Rua de Cascais / Alcântara Terra,0,0,2022-03-24,18:36:04.,2022-03-24 18:36:04,-9.175234,38.702936
365 - Rua Castilho / Rua Marquês da Fronteira,0,0,2022-03-24,18:36:04.,2022-03-24 18:36:04,-9.157531,38.729724
103 - Jardim da Água,20,0,2022-03-24,18:36:05.,2022-03-24 18:36:05,-9.095019,38.761218
457 - Rua Aboim Ascensão,1,9,2022-03-24,18:36:07.,2022-03-24 18:36:07,-9.14722,38.74975
416 - Av. República / Avenida Duque de Ávila,3,13,2022-03-24,18:36:07.,2022-03-24 18:36:07,-9.14553,38.735304]
552 - Alameda das Linhas de Torres / Hospital Puli,2,10,2022-03-24,18:36:14.,2022-03-24 18:36:14,-9.157335,38.766075
556 - Alamedas das Linhas de Torres / Estrada da T,11,0,2022-03-24,18:36:14.,2022-03-24 18:36:14,-9.161462,38.773489
401 - Rua Martens Ferrão / Av. Fontes Pereira de Melo,6,10,2022-03-24,18:36:15.,2022-03-24 18:36:15,-9.14742,38.72894
456 - Entrecampos / Av. das Forças Armadas,20,21,2022-03-24,18:36:15.,2022-03-24 18:36:15,-9.14872,38.74877
551 - Rua Francisco Stromp / Alameda das Linhas de,3,17,2022-03-24,18:36:16.,2022-03-24 18:36:16,-9.157235,38.762584
408 - Praça Duque de Saldanha,1,9,2022-03-24,18:36:05.,2022-03-24 18:36:05,-9.144117,38.733749
518 - Avenida das Nações Unidas / Azinhaga da Torre do Fato,0,0,2022-03-24,18:36:05.,2022-03-24 18:36:05,-9.177955,38.764097
475 - Av. Professor Gama Pinto / Cantina Velha,28,13,2022-03-24,18:36:05.,2022-03-24 18:36:05,-9.15907,38.75115
214 - Largo de Santos,10,14,2022-03-24,18:36:06.,2022-03-24 18:36:06,-9.15424,38.70673
221-Rua do Crucifixo/Rua São Nicolau,3,12,2022-03-24,18:36:06.,2022-03-24 18:36:06,-9.138828,38.710191
107 - Rotunda dos Vice-Reis,5,9,2022-03-24,18:36:06.,2022-03-24 18:36:06,-9.095416,38.774505
510 - Largo da Revista Militar / Avenida do Colégio Militar,0,0,2022-03-24,18:36:04.,2022-03-24 18:36:04,-9.189058,38.752892
314 - Rua Marques da Silva / Rua António Pedro,1,11,2022-03-24,18:36:07.,2022-03-24 18:36:07,-9.135675,38.729657
427 - Av. República / Av. Visconde Valmor,7,5,2022-03-24,18:36:07.,2022-03-24 18:36:07,-9.14617,38.73812
