desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
487 - Rua Professor João Barreira,3,11,2022-05-13,14:43:28.,2022-05-13 14:43:28,-9.17096,38.76136
423 - Av. Conde Valbom / Rua Marquês Sá da Bandeira,4,6,2022-05-13,14:43:28.,2022-05-13 14:43:28,-9.152295,38.737911
307 - Marquês de Pombal,2,31,2022-05-13,14:43:28.,2022-05-13 14:43:28,-9.149334,38.724954
315 - Rua Passos Manuel/ Jardim Constantino,2,18,2022-05-13,14:43:22.,2022-05-13 14:43:22,-9.136968,38.731264
107 - Rotunda dos Vice-Reis,4,10,2022-05-13,14:43:22.,2022-05-13 14:43:22,-9.095416,38.774505
226 - Rua dos Fanqueiros,11,2,2022-05-13,14:43:25.,2022-05-13 14:43:25,-9.136456,38.711888
415 - Av. Duque de Ávila / Av. Conde Valbom,3,17,2022-05-13,14:43:26.,2022-05-13 14:43:26,-9.148443,38.735188
150 - Avenida Dr. Francisco Luis Gomes / Go Fit,3,14,2022-05-13,14:43:26.,2022-05-13 14:43:26,-9.111745,38.769665
463 - Campo Grande / Av. da Igreja,1,9,2022-05-13,14:43:19.,2022-05-13 14:43:19,-9.14951,38.75243
462 - Campo Grande / Biblioteca Nacional,13,16,2022-05-13,14:43:20.,2022-05-13 14:43:20,-9.15031,38.75027
365 - Rua Castilho / Rua Marquês da Fronteira,3,27,2022-05-13,14:43:20.,2022-05-13 14:43:20,-9.157531,38.729724
477 - Alameda da Universidade / Faculdade de Direito,7,17,2022-05-13,14:43:23.,2022-05-13 14:43:23,-9.15671,38.75264
421 - Alameda D. Afonso Henriques,1,19,2022-05-13,14:43:24.,2022-05-13 14:43:24,-9.13416,38.73736
449 - Av. 5 de Outubro / Rua da Cruz Vermelha,4,10,2022-05-13,14:43:24.,2022-05-13 14:43:24,-9.150085,38.746836
232 - Avenida da Índia / Centro de Arqueologia de Lisboa,0,22,2022-05-13,14:43:20.,2022-05-13 14:43:20,-9.212149,38.694155
510 - Largo da Revista Militar / Avenida do Colégio Militar,0,17,2022-05-13,14:43:20.,2022-05-13 14:43:20,-9.189058,38.752892
362 - Avenida Eng. Duarte Pacheco,4,36,2022-05-13,14:43:21.,2022-05-13 14:43:21,-9.159469,38.72437]
313 - Rua Frei Francisco Foreiro / Rua de Arroios,1,13,2022-05-13,14:43:21.,2022-05-13 14:43:21,-9.135956,38.728049
442 - Campo Pequeno,10,6,2022-05-13,14:43:23.,2022-05-13 14:43:23,-9.14523,38.743371]
446 - Av. República / Interface Entrecampos ,3,37,2022-05-13,14:43:23.,2022-05-13 14:43:23,-9.14773,38.74456
221-Rua do Crucifixo / Rua São Nicolau,6,9,2022-05-13,14:43:23.,2022-05-13 14:43:23,-9.138828,38.710191
137 - Rua Cidade de Bissau {entrada SPACIO},2,31,2022-05-13,14:43:27.,2022-05-13 14:43:27,-9.114505,38.762829
