desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
415 - Av. Duque de Ávila / Av. Conde Valbom,2,18,2022-03-10,08:12:02.,2022-03-10 08:12:02,-9.148443,38.735188
417 - Av. Duque de Ávila / Jardim Arco Do Cego,3,20,2022-03-10,08:11:58.,2022-03-10 08:11:58,-9.142703,38.735352
311 - Avenida Almirante Reis Nº14,2,9,2022-03-10,08:11:59.,2022-03-10 08:11:59,-9.135295,38.721721
133 - Rua Cidade de Benguela / Avenida Cidade de L,11,7,2022-03-10,08:12:05.,2022-03-10 08:12:05,-9.110724,38.76503]
476 - Av. Professor Gama Pinto / Reitoria,0,23,2022-03-10,08:12:05.,2022-03-10 08:12:05,-9.15885,38.75231
206 - Av. Brasília / Doca de Alcântara,14,8,2022-03-10,08:12:03.,2022-03-10 08:12:03,-9.17502,38.70141
443 - Av. de Roma / Fórum Lisboa,12,2,2022-03-10,08:12:03.,2022-03-10 08:12:03,-9.13866,38.74351
150 - Avenida Dr. Francisco Luis Gomes / Go Fit,5,12,2022-03-10,08:12:07.,2022-03-10 08:12:07,-9.111745,38.769665
137 - Rua Cidade de Bissau {entrada SPACIO},10,23,2022-03-10,08:12:07.,2022-03-10 08:12:07,-9.114505,38.762829
218 - Cais do Sodré,3,19,2022-03-10,08:12:08.,2022-03-10 08:12:08,-9.14471,38.70617
306 - Avenida da Liberdade / Rua Alexandre Herculano,5,11,2022-03-10,08:12:10.,2022-03-10 08:12:10,-9.14854,38.72281
428 - Av. República / Avenida Barbosa Du Bocage,2,10,2022-03-10,08:12:01.,2022-03-10 08:12:01,-9.14684,38.74047
214 - Largo de Santos,8,16,2022-03-10,08:12:01.,2022-03-10 08:12:01,-9.15424,38.70673
416 - Av. República / Avenida Duque de Ávila,1,15,2022-03-10,08:12:02.,2022-03-10 08:12:02,-9.14553,38.735304]
301 - Avenida da Liberdade / Restauradores,7,15,2022-03-10,08:12:02.,2022-03-10 08:12:02,-9.14242,38.71702
442 - Campo Pequeno,6,10,2022-03-10,08:12:03.,2022-03-10 08:12:03,-9.14523,38.743371]
446 - Av. República / Interface Entrecampos ,28,12,2022-03-10,08:12:04.,2022-03-10 08:12:04,-9.14773,38.74456
457 - Rua Aboim Ascensão,1,9,2022-03-10,08:12:04.,2022-03-10 08:12:04,-9.14722,38.74975
115 - Passeio dos Heróis do Mar / Rua Capitão Cook,7,5,2022-03-10,08:12:04.,2022-03-10 08:12:04,-9.09781,"38.793 """
114 - Via do Oriente,4,6,2022-03-10,08:12:00.,2022-03-10 08:12:00,-9.09974,38.78836
554 - Alameda das Linhas de Torres / Rua Ladislau,8,19,2022-03-10,08:12:01.,2022-03-10 08:12:01,-9.158298,38.768683
132 - Avenida de Berlim / Rua Cidade de Cabinda,9,16,2022-03-10,08:12:05.,2022-03-10 08:12:05,-9.11255,38.76829
464 - Av. da Igreja / Rua Afonso Lopes Vieira,7,7,2022-03-10,08:12:05.,2022-03-10 08:12:05,-9.148427,38.75165]
486 - Rua Hermano Neves / Rua José Escada,6,8,2022-03-10,08:12:06.,2022-03-10 08:12:06,-9.16985,38.75954
412 - Av. Ressano Garcia / Av. António Augusto de Aguiar,2,14,2022-03-10,08:12:00.,2022-03-10 08:12:00,-9.1546,38.73448 
