desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
428 - Av. República / Avenida Barbosa Du Bocage,2,10,2022-02-19,23:18:49.,2022-02-19 23:18:49,-9.14684,38.74047
108 - Rua do Bojador,5,9,2022-02-19,23:18:50.,2022-02-19 23:18:50,-9.09235,38.774289]
432 - Praça de Londres,2,8,2022-02-19,23:18:50.,2022-02-19 23:18:50,-9.1377,"38.7407 """
101 - Alameda dos Oceanos / Rua dos Argonautas,10,6,2022-02-19,23:18:47.,2022-02-19 23:18:47,-9.096804,38.756161
433 - Av. Paris / Av. Almirante Reis,11,3,2022-02-19,23:18:51.,2022-02-19 23:18:51,-9.13409,38.74095
443 - Av. de Roma / Fórum Lisboa,7,7,2022-02-19,23:18:51.,2022-02-19 23:18:51,-9.13866,38.74351
484 - Rua Professor Vieira de Almeida,1,21,2022-02-19,23:18:49.,2022-02-19 23:18:49,-9.16658,38.76081
134 - Praça Cidade do Luso,5,15,2022-02-19,23:18:53.,2022-02-19 23:18:53,-9.116342,38.765588
460 - Av. Rio de Janeiro / Parque de Jogos 1º de Maio,4,11,2022-02-19,23:18:53.,2022-02-19 23:18:53,-9.13749,38.75176
463 - Campo Grande / Av. da Igreja,3,7,2022-02-19,23:18:52.,2022-02-19 23:18:52,-9.14951,38.75243
459 - Rua Maria Amália Vaz de Carvalho / ES Rainha D. Leonor,14,6,2022-02-19,23:18:54.,2022-02-19 23:18:54,-9.141741,38.751481
212 - Av. Infante Dom Henrique / Terminal de Cruzeiros,14,6,2022-02-19,23:18:56.,2022-02-19 23:18:56,-9.12769,38.71035
215 - Av. 24 de Julho,11,6,2022-02-19,23:18:56.,2022-02-19 23:18:56,-9.14949,38.70662
226 - Rua dos Fanqueiros,17,0,2022-02-19,23:18:56.,2022-02-19 23:18:56,-9.136456,38.711888
551 - Rua Francisco Stromp / Alameda das Linhas de,2,18,2022-02-19,23:18:57.,2022-02-19 23:18:57,-9.157235,38.762584
488 - Rua Fernando Namora / Rua António Quadros,1,19,2022-02-19,23:18:58.,2022-02-19 23:18:58,-9.17526,38.76014
305 - Avenida da Liberdade / Rua Barata Salgueiro,1,15,2022-02-19,23:18:58.,2022-02-19 23:18:58,-9.147,"38.72228 """
483 - Rua Professor Francisco Lucas Pires ,6,10,2022-02-19,23:18:58.,2022-02-19 23:18:58,-9.16405,38.75939
490 - Rua Fernando Namora / Azinhaga da Torre do Fato,6,10,2022-02-19,23:18:58.,2022-02-19 23:18:58,-9.17849,38.76026
222 - Praça da Figueira,17,13,2022-02-19,23:18:58.,2022-02-19 23:18:58,-9.13828,38.71383
306 - Avenida da Liberdade / Rua Alexandre Herculano,7,9,2022-02-19,23:18:58.,2022-02-19 23:18:58,-9.14854,38.72281
133 - Rua Cidade de Benguela / Avenida Cidade de L,10,8,2022-02-19,23:18:53.,2022-02-19 23:18:53,-9.110724,38.76503]
452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,1,9,2022-02-19,23:18:53.,2022-02-19 23:18:53,-9.136681,38.747751
477 - Alameda da Universidade / Faculdade de Direito,14,10,2022-02-19,23:18:53.,2022-02-19 23:18:53,-9.15671,38.75264
442 - Campo Pequeno,5,11,2022-02-19,23:18:51.,2022-02-19 23:18:51,-9.14523,38.743371]
139 - Rua Cidade de Bissau {Metro Olivais},12,13,2022-02-19,23:18:54.,2022-02-19 23:18:54,-9.111596,38.76134]
486 - Rua Hermano Neves / Rua José Escada,9,5,2022-02-19,23:18:55.,2022-02-19 23:18:55,-9.16985,38.75954
414 - Av. Duque de Ávila / Rua Pinheiro Chagas,4,15,2022-02-19,23:18:49.,2022-02-19 23:18:49,-9.151,"38.735 ""ty"
449 - Av. 5 de Outubro / Rua da Cruz Vermelha,4,10,2022-02-19,23:18:52.,2022-02-19 23:18:52,-9.150085,38.746836
223 - Praça do Rossio,10,11,2022-02-19,23:18:56.,2022-02-19 23:18:56,-9.138952,38.713112
225 - Martim Moniz,5,11,2022-02-19,23:18:57.,2022-02-19 23:18:57,-9.13694,38.71526
104 - Gare do Oriente,12,28,2022-02-19,23:18:47.,2022-02-19 23:18:47,-9.097322,38.766716
311 - Avenida Almirante Reis Nº14,7,4,2022-02-19,23:18:48.,2022-02-19 23:18:48,-9.135295,38.721721
403 - Av. Fontes Pereira de Melo,15,5,2022-02-19,23:18:48.,2022-02-19 23:18:48,-9.146522,38.731698
313 - Rua Frei Francisco Foreiro / Rua de Arroios,1,13,2022-02-19,23:18:46.,2022-02-19 23:18:46,-9.135956,38.728049
478 - Alameda da Universidade / Faculdade de Letras,7,25,2022-02-19,23:18:47.,2022-02-19 23:18:47,-9.15717,38.75359
419 - Av. António José de Almeida / Instituto Superior Técnico,19,6,2022-02-19,23:18:47.,2022-02-19 23:18:47,-9.13956,38.73811
423 - Av. Conde Valbom / Rua Marquês Sá da Bandeira,5,5,2022-02-19,23:18:47.,2022-02-19 23:18:47,-9.152295,38.737911
426 - Av. Elias Garcia / Av. 5 de Outubro,1,13,2022-02-19,23:18:48.,2022-02-19 23:18:48,-9.14793,38.739046]
417 - Av. Duque de Ávila / Jardim Arco Do Cego,7,16,2022-02-19,23:18:46.,2022-02-19 23:18:46,-9.142703,38.735352
474 - Av. do Brasil / Av. Rio de Janeiro,6,10,2022-02-19,23:18:47.,2022-02-19 23:18:47,-9.1409,38.75832 
316 - Rua António Pedro / Rua Pascoal de Melo,6,8,2022-02-19,23:18:47.,2022-02-19 23:18:47,-9.135356,38.731424
102 - Porta do Mar,11,3,2022-02-19,23:18:46.,2022-02-19 23:18:46,-9.096439,38.759156
103 - Jardim da Água,17,3,2022-02-19,23:18:46.,2022-02-19 23:18:46,-9.095019,38.761218
