desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
432 - Praça de Londres,8,2,2022-02-21,02:05:34.,2022-02-21 02:05:34,-9.1377,"38.7407 """
206 - Av. Brasília / Doca de Alcântara,9,13,2022-02-21,02:05:34.,2022-02-21 02:05:34,-9.17502,38.70141
203 - Padrão dos Descobrimentos,9,13,2022-02-21,02:05:34.,2022-02-21 02:05:34,-9.20633,38.6935 
471 - Rua Lopes de Mendonça / EB São João de Brito,7,3,2022-02-21,02:05:34.,2022-02-21 02:05:34,-9.137337,38.756487
551 - Rua Francisco Stromp / Alameda das Linhas de,0,20,2022-02-21,02:05:35.,2022-02-21 02:05:35,-9.157235,38.762584
304 - Avenida da Liberdade / São Jorge,3,13,2022-02-21,02:05:15.,2022-02-21 02:05:15,-9.14637,38.72026
137 - Rua Cidade de Bissau {entrada SPACIO},10,23,2022-02-21,02:05:15.,2022-02-21 02:05:15,-9.114505,38.762829
550 - Rua Fernando Curado Ribeiro / Alameda das Li,1,19,2022-02-21,02:05:15.,2022-02-21 02:05:15,-9.156487,38.760871
307 - Marquês de Pombal,4,29,2022-02-21,02:05:33.,2022-02-21 02:05:33,-9.149334,38.724954
420 - Av. Rovisco Pais / Av. Manuel da Maia,17,9,2022-02-21,02:05:13.,2022-02-21 02:05:13,-9.13672,38.73617
464 - Av. da Igreja / Rua Afonso Lopes Vieira,10,4,2022-02-21,02:05:26.,2022-02-21 02:05:26,-9.148427,38.75165]
442 - Campo Pequeno,6,10,2022-02-21,02:05:44.,2022-02-21 02:05:44,-9.14523,38.743371]
488 - Rua Fernando Namora / Rua António Quadros,18,2,2022-02-21,02:05:44.,2022-02-21 02:05:44,-9.17526,38.76014
216 - Praça D. Luís I,2,19,2022-02-21,02:05:26.,2022-02-21 02:05:26,-9.14655,38.70663
105 - CC Vasco da Gama,19,21,2022-02-21,02:05:26.,2022-02-21 02:05:26,-9.096222,38.768548
