desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
315 - Rua Passos Manuel/ Jardim Constantino,11,9,2022-05-04,21:21:50.,2022-05-04 21:21:50,-9.136968,38.731264
430 - Av. Barbosa Du Bocage / Rua Arco do Cego,3,17,2022-05-04,21:21:53.,2022-05-04 21:21:53,-9.14329,38.74081
238 - Rua de Cascais / Alcântara Mar,0,0,2022-05-04,21:21:49.,2022-05-04 21:21:49,-9.175234,38.702936
403 - Av. Fontes Pereira de Melo,3,17,2022-05-04,21:21:53.,2022-05-04 21:21:53,-9.146522,38.731698
421 - Alameda D. Afonso Henriques,9,11,2022-05-04,21:21:53.,2022-05-04 21:21:53,-9.13416,38.73736
449 - Av. 5 de Outubro / Rua da Cruz Vermelha,4,10,2022-05-04,21:21:53.,2022-05-04 21:21:53,-9.150085,38.746836
485 - Rua Tomás da Fonseca / Rua António Albino Machado,7,3,2022-05-04,21:21:54.,2022-05-04 21:21:54,-9.17,"38.756 ""typ"
450 - Rua Alfredo Cortês,2,8,2022-05-04,21:21:54.,2022-05-04 21:21:54,-9.14399,38.74626
219 - Praça do Município,5,17,2022-05-04,21:21:54.,2022-05-04 21:21:54,-9.13951,38.70797
306 - Avenida da Liberdade / Rua Alexandre Herculano,0,16,2022-05-04,21:21:56.,2022-05-04 21:21:56,-9.14854,38.72281
308 - Marquês de Pombal,4,7,2022-05-04,21:21:56.,2022-05-04 21:21:56,-9.14969,38.7246 
484 - Rua Professor Vieira de Almeida,6,16,2022-05-04,21:21:56.,2022-05-04 21:21:56,-9.16658,38.76081
134 - Praça Cidade do Luso,4,16,2022-05-04,21:21:57.,2022-05-04 21:21:57,-9.116342,38.765588
225 - Martim Moniz,7,9,2022-05-04,21:21:58.,2022-05-04 21:21:58,-9.13694,38.71526
212 - Av. Infante Dom Henrique / Terminal de Cruzeiros,19,1,2022-05-04,21:21:59.,2022-05-04 21:21:59,-9.12769,38.71035
220 - Rua do Comercio,9,11,2022-05-04,21:21:59.,2022-05-04 21:21:59,-9.137125,38.70878]
552 - Alameda das Linhas de Torres / Hospital Puli,8,4,2022-05-04,21:22:00.,2022-05-04 21:22:00,-9.157335,38.766075
316 - Rua António Pedro / Rua Pascoal de Melo,12,2,2022-05-04,21:22:00.,2022-05-04 21:22:00,-9.135356,38.731424
483 - Rua Professor Francisco Lucas Pires ,7,9,2022-05-04,21:22:00.,2022-05-04 21:22:00,-9.16405,38.75939
205 - Av. Brasília / Cordoaria,5,5,2022-05-04,21:22:01.,2022-05-04 21:22:01,-9.188,"38.697 ""ty"
105 - CC Vasco da Gama,11,29,2022-05-04,21:22:01.,2022-05-04 21:22:01,-9.096222,38.768548
427 - Av. República / Av. Visconde Valmor,2,10,2022-05-04,21:21:51.,2022-05-04 21:21:51,-9.14617,38.73812
109 - Alameda dos Oceanos / Rua Ilha dos Amores,14,0,2022-05-04,21:21:51.,2022-05-04 21:21:51,-9.094672,38.777589
428 - Av. República / Avenida Barbosa Du Bocage,4,8,2022-05-04,21:21:51.,2022-05-04 21:21:51,-9.14684,38.74047
232 - Avenida da Índia / Centro de Arqueologia de Lisboa,0,22,2022-05-04,21:21:50.,2022-05-04 21:21:50,-9.212149,38.694155
452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,7,3,2022-05-04,21:21:50.,2022-05-04 21:21:50,-9.136681,38.747751
214 - Largo de Santos,8,16,2022-05-04,21:21:50.,2022-05-04 21:21:50,-9.15424,38.70673
510 - Largo da Revista Militar / Avenida do Colégio Militar,0,17,2022-05-04,21:21:50.,2022-05-04 21:21:50,-9.189058,38.752892
