id_expl,id_planeamento,desig_comercial,tipo_servico_niveis,num_bicicletas,num_docas,racio,estado,update_date,bbox,update_date_hour,update_date_only,longitude,latitude
221,221,221-Rua do Crucifixo/Rua São Nicolau,A,0,15,0.0,repair,2022-02-24 07:00:36,"-9.138828, 38.710191, -9.138828, 38.710191",7,2022-02-24,-9.138828,38.710191
151,151,151 - Rua Contra Almirante Ferraz / Escola Sec.António Damásio,A,0,24,0.0,repair,2022-02-24 07:00:36,"-9.108728, 38.770434, -9.108728, 38.770434",7,2022-02-24,-9.108728,38.770434
101,101,101 - Alameda dos Oceanos / Rua dos Argonautas,A,13,16,0.81,active,2022-02-24 07:00:08,"-9.096804, 38.756161, -9.096804, 38.756161",7,2022-02-24,-9.096804,38.756161
203,203,203 - Padrão dos Descobrimentos,A,4,22,0.18,active,2022-02-24 07:00:29,"-9.20633, 38.6935, -9.20633, 38.6935",7,2022-02-24,-9.20633,38.6935
102,102,102 - Porta do Mar,B,8,14,0.57,active,2022-02-24 07:00:08,"-9.096439, 38.759156, -9.096439, 38.759156",7,2022-02-24,-9.096439,38.759156
417,417,417 - Av. Duque de Ávila / Jardim Arco Do Cego,A,9,23,0.39,active,2022-02-24 07:00:14,"-9.142703, 38.735352, -9.142703, 38.735352",7,2022-02-24,-9.142703,38.735352
474,474,474 - Av. do Brasil / Av. Rio de Janeiro,A,8,16,0.5,active,2022-02-24 07:00:17,"-9.1409, 38.75832, -9.1409, 38.75832",7,2022-02-24,-9.1409,38.75832
421,421,421 - Alameda D. Afonso Henriques,A,19,20,0.95,active,2022-02-24 07:00:20,"-9.13416, 38.73736, -9.13416, 38.73736",7,2022-02-24,-9.13416,38.73736
309,309,309 - Rua da Palma,B,9,10,0.9,active,2022-02-24 07:00:21,"-9.13577, 38.71901, -9.13577, 38.71901",7,2022-02-24,-9.13577,38.71901
313,313,313 - Rua Frei Francisco Foreiro / Rua de Arroios,A,13,14,0.93,active,2022-02-24 07:00:35,"-9.135956, 38.728049, -9.135956, 38.728049",7,2022-02-24,-9.135956,38.728049
103,103,103 - Jardim da Água,B,10,20,0.5,active,2022-02-24 07:00:09,"-9.095019, 38.761218, -9.095019, 38.761218",7,2022-02-24,-9.095019,38.761218
