id_expl,id_planeamento,desig_comercial,tipo_servico_niveis,num_bicicletas,num_docas,racio,estado,update_date,bbox,update_date_hour,update_date_only,longitude,latitude
223,223,223 - Praça do Rossio,,5,21,0.24,active,2022-02-10 19:41:57,"-9.138952, 38.713112, -9.138952, 38.713112",19,2022-02-10,-9.138952,38.713112
220,220,220 - Rua do Comercio,,5,20,0.25,active,2022-02-10 19:41:57,"-9.137125, 38.70878, -9.137125, 38.70878",19,2022-02-10,-9.137125,38.70878
226,226,226 - Rua dos Fanqueiros,,14,17,0.82,active,2022-02-10 19:41:57,"-9.136456, 38.711888, -9.136456, 38.711888",19,2022-02-10,-9.136456,38.711888
315,315,315 - Rua Passos Manuel/ Jardim Constantino,A,2,20,0.1,active,2022-02-10 19:41:59,"-9.136968, 38.731264, -9.136968, 38.731264",19,2022-02-10,-9.136968,38.731264
137,137,137 - Rua Cidade de Bissau (entrada SPACIO),A,19,33,0.58,active,2022-02-10 19:41:58,"-9.114505, 38.762829, -9.114505, 38.762829",19,2022-02-10,-9.114505,38.762829
139,139,139 - Rua Cidade de Bissau (Metro Olivais),A,15,25,0.6,active,2022-02-10 19:41:58,"-9.111596, 38.76134, -9.111596, 38.76134",19,2022-02-10,-9.111596,38.76134
311,311,311 - Avenida Almirante Reis Nº14,A,8,11,0.73,active,2022-02-10 19:41:59,"-9.135295, 38.721721, -9.135295, 38.721721",19,2022-02-10,-9.135295,38.721721
313,313,313 - Rua Frei Francisco Foreiro / Rua de Arroios,A,1,14,0.07,active,2022-02-10 19:41:59,"-9.135956, 38.728049, -9.135956, 38.728049",19,2022-02-10,-9.135956,38.728049
314,314,314 - Rua Marques da Silva / Rua António Pedro,A,2,12,0.17,active,2022-02-10 19:41:59,"-9.135675, 38.729657, -9.135675, 38.729657",19,2022-02-10,-9.135675,38.729657
316,316,316 - Rua António Pedro / Rua Pascoal de Melo,A,3,14,0.21,active,2022-02-10 19:41:59,"-9.135356, 38.731424, -9.135356, 38.731424",19,2022-02-10,-9.135356,38.731424
555,555,555 - Alameda das Linhas de Torres,A,19,33,0.58,active,2022-02-10 19:42:00,"-9.160248, 38.770657, -9.160248, 38.770657",19,2022-02-10,-9.160248,38.770657
104,104,104 - Gare do Oriente,A,28,40,0.7,active,2022-02-10 19:41:35,"-9.097322, 38.766716, -9.097322, 38.766716",19,2022-02-10,-9.097322,38.766716
101,101,101 - Alameda dos Oceanos / Rua dos Argonautas,A,14,16,0.88,active,2022-02-10 19:41:35,"-9.096804, 38.756161, -9.096804, 38.756161",19,2022-02-10,-9.096804,38.756161
110,110,110 - Rua de Moscavide,B,14,18,0.78,active,2022-02-10 19:41:37,"-9.097068, 38.778466, -9.097068, 38.778466",19,2022-02-10,-9.097068,38.778466
452,452,452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,B,7,10,0.7,active,2022-02-10 19:41:37,"-9.136681, 38.747751, -9.136681, 38.747751",19,2022-02-10,-9.136681,38.747751
450,450,450 - Rua Alfredo Cortês,B,6,10,0.6,active,2022-02-10 19:41:39,"-9.14399, 38.74626, -9.14399, 38.74626",19,2022-02-10,-9.14399,38.74626
403,403,403 - Av. Fontes Pereira de Melo,B,5,20,0.25,active,2022-02-10 19:41:43,"-9.146522, 38.731698, -9.146522, 38.731698",19,2022-02-10,-9.146522,38.731698
